Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15
Beta_1.80,M371,1.26223216424368,1.29742219704445,1.29038591828973,1.28109877284965,1.28457506588218,1.28848757044048,1.27991785933876,1.24895423355474,1.18787306739651,1.0942108255875,0.973328388318081,0.837388039184203,0.701027823207924,0.576383250282717,0.470175914256697,0,0,0,0,0,0,0,0.000146444295027732,5.5294928010178e-08,0.000520450121020588,2.97488323795547e-15,0.000230066298993828,4.7832744190911e-94,0,0
Beta_1.80,M372,1.29650960200092,1.34070376604175,1.35010226510352,1.34395057009241,1.34145447399828,1.34204498564835,1.33166087063161,1.29629006646784,1.2283468989343,1.12792505877618,1.00220238535758,0.863189237852396,0.724143033464256,0.596038660337583,0.485477491050004,0,0,0,0,0,0,0,0.000617639656273774,0.000397106229395829,0.000100668906170479,0.000989661740770615,5.0611012006128e-29,4.7832744190911e-94,0,0
Beta_1.80,M373,1.50436993945552,1.55005396402523,1.55205418523604,1.51705221713325,1.46196331483677,1.40333568968443,1.34983249100242,1.29937608010542,1.23982418142629,1.15564447224598,1.03998130133211,0.902022213580643,0.76114449577967,0.633888949601443,0.526683868474806,0,0,0,0,0,0,0,3.36244046633071e-240,5.23931414893743e-05,8.52612544772503e-101,8.57377302933465e-10,7.33696513683936e-05,0,0,0
Beta_1.80,M374,1.72965416961521,1.76802306304189,1.76506431852517,1.72193751264735,1.64689707705674,1.5513345984189,1.44555967695627,1.33833177467453,1.24178141088981,1.16382495464273,1.07710785168194,0.949130698527351,0.807578974763629,0.688430741247864,0.590160828508059,0,0,0,0,0,0,0,0,0.000362147067963366,0.000100668899772905,4.52580802918914e-06,1.06342832201797e-26,0,0,0
Beta_1.80,M375,1.90632311301906,1.93709219196513,1.93123253691301,1.88812085514677,1.81183706044015,1.7100064915365,1.59167835359461,1.46519366779167,1.33684094776697,1.21066960381781,1.0992774000819,1.0019925099535,0.86285288458472,0.755870818382616,0.658263319208651,0,0,0,0,0,0,0,0,4.07018594987496e-261,1.80583083776928e-09,2.63310509991347e-12,7.89739324111032e-39,0,0,0
Beta_1.80,M376,2.02836672583175,2.05645912263706,2.05221768822076,2.0141798398261,1.94399763171427,1.8462504510382,1.7275949382436,1.59553465611622,1.45719849144356,1.31845812410964,1.18353962874352,1.05692939354738,0.934520605466766,0.82245186963011,0.719070421975015,0,0,0,0,0,0,0,0,0,2.95713092288776e-34,1.65398004415796e-13,0.000230066299156251,0,0,0
Beta_1.80,M377,2.08266212852402,2.11315757482458,2.11473355761221,2.0853555452348,2.02518681715809,1.93675370894289,1.82467535422995,1.69501775660249,1.55443825521088,1.40933256864211,1.26517032556119,1.12612446517247,0.99500208794312,0.873406224832028,0.762021059199468,0,0,0,0,0,0,0,0,0,0.000989847803378723,1.49284032988078e-08,6.70050177183047e-97,0,0,0
Beta_1.80,M378,2.07715094498652,2.11250695389101,2.12218444414916,2.10355247275695,2.05557045843083,1.97916071594662,1.87727476357641,1.75461493614361,1.61706512297185,1.47096012677607,1.32235648861282,1.17645031416349,1.03723088011096,0.90738666301919,0.788418450832393,0,0,0,0,0,0,0,0,0,0.000100668899772905,8.57377302933465e-10,1.33188434185264e-13,1.60435061624139e-45,2.28648984586959e-266,0
Beta_1.80,M379,1.98308087717744,2.02280758314832,2.04060119634877,2.03326965857531,1.99857741467842,1.93583001645094,1.84627543885567,1.73318841196313,1.60158619925792,1.45762835933603,1.30784080377621,1.1583444798308,1.01425028283256,0.879317045211271,0.75588709657991,0,0,0,0,0,0,0,0,0,2.53055060030793e-29,1.30819040778191e-170,0.000230066301760122,1.60435061624139e-45,2.28648984586959e-266,0
Beta_1.80,M380,1.8432954243415,1.8818444100852,1.90353521829486,1.90534016539144,1.88410231609278,1.83725870200208,1.76368875156755,1.6644120953461,1.54287038040331,1.40465293847193,1.25671743944463,1.1063298737463,0.960028225651924,0.822873958746496,0.698125927389432,0,0,0,0,0,0,0,0,0,3.71202847609556e-238,9.38562686424928e-10,3.23671467884824e-20,4.7832744190911e-94,0,0
Beta_1.80,M381,1.71724357319792,1.74446645578418,1.75848079305138,1.75905516529639,1.74461253743464,1.71210659943367,1.65777002367409,1.578639245748,1.47427523977287,1.34785980355384,1.20606497715051,1.0576822424622,0.911603440825177,0.774999232157769,0.652328425632131,0,0,0,0,0,0,0,0,0,1.49265273065935e-184,1.89055770759621e-22,5.0611012006128e-29,4.7832744190911e-94,0,0
Beta_1.80,M382,1.58257889878447,1.59943975168533,1.59732280446109,1.57880232908948,1.5479502212775,1.50844968289043,1.46082595005444,1.40076746188685,1.32083442740805,1.21559456251808,1.08680455590799,0.944380261051351,0.802181682476428,0.671944194129964,0.559638000155657,0,0,0,0,0,0,0,0,5.23931410698236e-05,1.21000795144638e-252,4.69133216554131e-42,2.51304889978893e-05,1.58849493072184e-43,2.36720848345797e-261,0
Beta_1.80,M383,1.41867246822752,1.44161397250108,1.44170433484432,1.41851689285043,1.37317367991355,1.30894821586553,1.23282594734534,1.15599897563801,1.08624535323875,1.01378215947821,0.916088700653167,0.788878144218731,0.656554962475797,0.543642404787136,0.454626301461891,0,0,0,0,0,0,3.45831836000648e-278,1.61608841383027e-150,0,0,1.19542786593392e-16,1.26116635799606e-14,1.58849493072184e-43,2.36720848345797e-261,0
Beta_1.80,M384,1.21885527381644,1.24912550718095,1.25616615192008,1.23930842331472,1.19978773453069,1.14047676467998,1.06542334510911,0.97930864439727,0.887359648745061,0.80177206277444,0.742026373956648,0.65739975050747,0.542976853374678,0.459348325267735,0.393938891700861,0,0,0,0,0,1.17600952547589e-06,0,0,0,0,8.46142680572919e-132,1.62423121181065e-13,1.1519838996881e-89,0,0
Beta_1.80,M385,1.00151136998867,1.02999287465336,1.03706732663601,1.02504480883557,0.997948174087666,0.95907274851918,0.910069281501518,0.851579999232918,0.784549227692758,0.711131264022099,0.63471305852142,0.577193155709835,0.487777427987745,0.422559416484455,0.365048847510622,0,0,0,4.38222387103501e-93,0,0,0,0,0,0,1.23645174614088e-18,2.63310509991531e-12,1.1519838996881e-89,0,0
Beta_1.80,M386,0.829171376929997,0.828524875557471,0.811023080030095,0.796322536038149,0.795552270266647,0.800828125608663,0.797559241027637,0.775143685304339,0.730423054457956,0.667225840296348,0.593857859962057,0.519474982147184,0.450933651083736,0.39143934715373,0.341064564471856,0,0,0.000621119020793604,0,0,0,0,0,0,0,0,1.96046726554551e-31,1.1519838996881e-89,0,0
Beta_1.80,M387,0.680818883400534,0.650544174226334,0.614527539909342,0.598166824164682,0.587783911102376,0.584312813015094,0.589171171444347,0.592466952533259,0.575492781207659,0.527063839367861,0.455849041928821,0.382200998140906,0.320514825735842,0.272763706809434,0.234499722648368,0,0,0,0,0,0,0,0,0,0,0,4.1610212382609e-31,1.1519838996881e-89,0,0
Beta_1.80,M388,0.675126058855855,0.635556149061696,0.614106955279605,0.600013993561155,0.580476579545316,0.555960672502214,0.527358372727318,0.498926798435954,0.486499942949285,0.481477815352446,0.428472425271377,0.358180514498238,0.311046642132988,0.2741114748975,0.239796141235113,0,0,0,0,0,0,0,0,0,0,4.83321973897292e-48,0.00043756481888556,1.1519838996881e-89,0,0
Beta_1.80,M389,0.690733060564036,0.649850613926953,0.622419023519242,0.608306260154345,0.588988855337553,0.56472248435647,0.536174425265999,0.504103976962981,0.469328757335722,0.432690361421479,0.401518889354584,0.357113591718791,0.319694722148164,0.283405043650158,0.248784143450464,0,0,0,0,0,0,0,0,0,0,0,7.64684365729835e-126,0,0,0
Beta_1.80,M390,0.123584047488138,0.0712887043803066,0.0113017204359175,0.000463011353977052,4.70691001713914e-06,1.18730031620969e-08,7.43131556315543e-12,1.15412076831098e-15,4.44751315519351e-20,4.25268934468121e-25,1.00899847361015e-30,5.94015519910238e-37,8.67731787638379e-44,3.14523902113776e-51,2.82879994830195e-59,0,0,0,0,0,0,0,0,0,0,0,3.05873746291934e-125,0,0,0
Beta_1.80,M391,0.165101712483442,0.121861984648478,0.0490464146880357,0.00994723580992637,0.00100580673673679,5.07041522993225e-05,1.27435190377411e-06,1.59680571166141e-08,9.97543038632019e-11,3.10690566268924e-13,4.82437824732969e-16,3.73483563707817e-19,1.44151278035343e-22,2.77384608803331e-26,2.66111156223838e-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beta_1.80,M392,0.222264424079179,0.188259667137506,0.118719844508825,0.0526017867111699,0.0163399822714921,0.00355857869194545,0.000543344749686084,5.81631988385344e-05,4.36510807137644e-06,2.29676004857433e-07,8.47247230279364e-09,2.19118274010655e-10,3.9730217889515e-12,5.0505328854155e-14,4.50119023087702e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beta_1.80,M393,0.85559764176038,0.836031184368799,0.799432239999787,0.749568677579111,0.700067105520454,0.657266094368249,0.62047386978256,0.586298466379265,0.552018590883274,0.516484645230873,0.479655359844524,0.441982077886872,0.404055018347571,0.366461031104975,0.329734959647034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beta_1.80,M394,0.90146664023942,0.885229533023206,0.85446894343121,0.807072569076904,0.752007309723778,0.696885964328944,0.645945803732667,0.600074177445979,0.558126758027477,0.518413155431878,0.479634567506667,0.452792827740639,0.403003033869043,0.3652934692058,0.328563705979138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beta_1.80,M395,0.956041030657763,0.943948949657072,0.91835017278267,0.876000048066571,0.822067119810669,0.762161665656041,0.701130422768677,0.642320784078908,0.587472186022569,0.53978663717469,0.51894328079635,0.486931658237503,0.413217420108686,0.365846929188976,0.328051338651182,0,0,0,0,0,0,0,0,0,0,0,6.98992951989333e-136,1.86068287405967e-314,0,0
Beta_1.80,M396,1.02078170857138,1.0112645607877,0.989780683355313,0.952642397979908,0.902820579947766,0.844248030584636,0.782570060893602,0.727369395534941,0.689377049940395,0.663125102795018,0.619556514569346,0.542932181124261,0.456521449271904,0.38703434595612,0.336444561331619,0,0,0,0,0,0,0,0,0,0,0,3.05873746291934e-125,0,0,0
Beta_1.80,M397,1.08970015316764,1.08462433309102,1.06917806809986,1.04352321156546,1.01274445949172,0.981976142045524,0.953202562824418,0.922451743897025,0.880568723698528,0.818756280304454,0.735395871708153,0.638358946184129,0.540664073584543,0.45336392492298,0.381292541104894,0,0,0,0,0,0,0,0,0,0,0,1.52936873145967e-125,0,0,0
Beta_1.80,M398,1.19196735173625,1.20981127888044,1.22286152764925,1.22847668191837,1.2248002770567,1.20871491294932,1.17659933669301,1.12559526321445,1.05492715516034,0.96670755604871,0.865838091366377,0.759008445855327,0.653190135382489,0.554204528599149,0.465837764101099,0,0,0,0,0,0,0,0,0,0,0,3.692992191245e-115,0,0,0
Beta_1.80,M399,1.39864949057912,1.43456186460817,1.45752975849687,1.46387394930409,1.45161011138874,1.41955908220958,1.36765205678629,1.29710764440261,1.21042801541951,1.11120031650276,1.00373401020245,0.892601674807173,0.782169494776741,0.676199783100405,0.577584352831617,0,0,0,0,0,0,0,0,0,0,0,1.96046726554551e-31,1.1519838996881e-89,0,0
Beta_1.80,M400,1.62651416752833,1.6552971968609,1.66674506244677,1.65862018167301,1.63069625258837,1.58356426097919,1.51862408686687,1.43801061774739,1.3444602567295,1.24113118200331,1.13139626340303,1.01863027517811,0.906012607544358,0.796363314359495,0.69202479378555,0,0,0,2.55407595220024e-61,0,0,0,0,0,0,0,1.96046726554551e-31,1.1519838996881e-89,0,0
Beta_1.80,M401,1.79958687348635,1.81565255972504,1.81520959304795,1.79571635320048,1.75768040898333,1.70221401405908,1.63097772561604,1.54609382505551,1.4500361189808,1.34550445702751,1.23529322307803,1.12216307071269,1.0087243258679,0.897338912865394,0.790045592329702,0,0,0,0,0,0,0,0,0,0,0,5.0611012006128e-29,4.7832744190911e-94,0,0
Beta_1.80,M402,1.9019600004353,1.90721685735704,1.90058220867375,1.87573176531236,1.83335138427974,1.77462710352877,1.70118886117979,1.61503389847268,1.51843492591959,1.41383903456495,1.30376370313335,1.19069610473018,1.07700129465499,0.964843848943864,0.856126238746848,0,0,0,0,0,0,0,0,0,0,0,5.0611012006128e-29,4.7832744190911e-94,0,0
Beta_1.80,M403,1.91935417003265,1.91947276279526,1.91174886794847,1.88606053359216,1.84302615831911,1.78381881423069,1.71004813040724,1.62368578552034,1.52697578651048,1.42233537238342,1.31225278866032,1.19918806928717,1.08548237501066,0.97328045255985,0.864469513739725,0,0,0,0,0,0,0,0,0,0,0,2.86885035477752e-28,4.7832744190911e-94,0,0
Beta_1.80,M404,1.86531149505321,1.86435460007802,1.85798270439396,1.83476895299314,1.79367858194433,1.73584344845042,1.66289436368493,1.57688090717675,1.48017066615634,1.37533516889658,1.26503059532072,1.15188136995167,1.03837402757157,0.926767408642747,0.819023471477236,0,0,0,0,0,0,0,0,0,0,0,1.11254680182697e-06,4.7832744190911e-94,0,0
Beta_1.80,M405,1.76470914570753,1.76834994799957,1.75893800392261,1.7408038906447,1.70395990474707,1.64933096821929,1.57854036896249,1.4937527849271,1.39755358563546,1.29280419777749,1.18288577210104,1.09154358866535,0.957125068428462,0.846588948074526,0.741149909552619,0,0,0,0,0,0,0,0,0,0,0.00144800411767823,0.000774837428883276,4.7832744190911e-94,0,0
Beta_1.80,M406,1.61172471987344,1.62838081170166,1.61316407617148,1.60087149466683,1.57110414948946,1.52224517930827,1.45572749209708,1.37383437752261,1.28096182351733,1.19246168105562,1.11733558871035,1.00092857848289,0.856356480869419,0.737856330729184,0.636091974421079,0,0,0,0,0,0,0,0,0,0.00052761529771992,1.07697781796939e-158,2.97488323473396e-15,4.7832744190911e-94,0,0
Beta_1.80,M407,1.41758608754873,1.44708954609062,1.43031644182278,1.4172056195356,1.39682888813341,1.3607109403363,1.31348092088057,1.26294469533019,1.20972093321724,1.13949041384495,1.03493757239739,0.899244972562629,0.75705586131241,0.630844775425518,0.526575865867763,0,0,0,0,0,0,0,1.0628136728932e-300,4.50131666562847e-06,0.000989847803378767,3.23671467378713e-20,0.000230066298993828,4.7832744190911e-94,0,0
Beta_1.80,M408,1.25159774183366,1.28492949018616,1.27718992890861,1.26853754965016,1.27383910812931,1.28029932448676,1.27436836741659,1.24557550481369,1.18589254757848,1.09284004772842,0.971957526703908,0.835657242404564,0.698821118244484,0.573789140106701,0.467423134411757,0,0,0,0,0,0,0,0.000741865942949247,2.93766720653886e-08,0.000100668899772944,2.9748832347315e-15,1.00984702964108e-06,4.7832744190911e-94,0,0
Beta_1.80,M409,1.29746551372315,1.33958062121366,1.34588189280321,1.33656955894911,1.3319110162015,1.33189253642551,1.32257938231632,1.28955230807351,1.22427523135597,1.12584202662385,1.00097277598929,0.86192595913895,0.722585343453719,0.594447568704768,0.484262667345528,0,0,0,0,0,0,0,3.72665317208125e-09,0.000912309189965551,6.39757427899797e-12,1.59250443256839e-33,8.38184898278299e-11,4.7832744190911e-94,0,0
Beta_1.80,M410,1.51090093305507,1.5564854011763,1.55794333105808,1.52167954083388,1.46415778749778,1.40163454000252,1.34376960866271,1.29102779805713,1.23305046334244,1.15278583763824,1.03999061886038,0.902556428250523,0.761400494876186,0.634588767634388,0.528396451805073,0,0,0,0,0,0,0,5.70904010586443e-174,5.23931414893743e-05,9.59093395794142e-36,4.52580786676602e-06,0.000437564737700176,0,0,0
Beta_1.80,M411,1.73466914881927,1.77285212523059,1.76963471590092,1.72621032473037,1.65094491048907,1.55531321111027,1.44941809315556,1.34049908704007,1.2381284646244,1.15571087067037,1.07378243299287,0.949250268711365,0.807932129149144,0.690710394688266,0.593450072849088,0,0,0,0,0,0,0,0,5.23931410708636e-05,3.93080548596832e-17,1.23645174614088e-18,1.59250443256839e-33,0,0,0
Beta_1.80,M412,1.91079462536288,1.94139888479542,1.93536614471728,1.89206328567602,1.81560423651044,1.71367021191741,1.59535150496232,1.4689891172728,1.34082944319119,1.21477019264736,1.09899225424592,1.0045573041069,0.866567864257298,0.76010116713001,0.662296712949047,0,0,0,0,0,0,0,0,1.03996221549092e-15,3.55238610325445e-11,0.000230067156371131,7.65268202967596e-87,0,0,0
Beta_1.80,M413,2.0283142706813,2.05650491013131,2.05233652449467,2.01432030048634,1.94410910561435,1.8463085613261,1.72761396675111,1.59556243506059,1.45729779932711,1.31868415345408,1.18392314696357,1.05564900145469,0.935194457763986,0.823217406069216,0.719882997961187,0,0,0,0,0,0,0,0,0,1.16968855953063e-51,4.52580786676602e-06,2.7955282210996e-12,0,0,0
Beta_1.80,M414,2.08071912156998,2.11145124752698,2.11331722930333,2.08418404801176,2.02414989007269,1.93572881628195,1.82357956144635,1.69383971933469,1.5532406961176,1.40822804103393,1.26428274363862,1.12555201091,0.994793524171576,0.873555259588537,0.762476141478636,0,0,0,0,0,0,0,0,0,0.000520450121020588,4.01517835932079e-236,0.000960108144012508,0,0,0
Beta_1.80,M415,2.07217686954837,2.10769533597534,2.11761932251653,2.09925393350944,2.05149528617628,1.97522107750212,1.87336839279393,1.75065650290773,1.61300877802493,1.4668072816461,1.31814873334594,1.17225242821019,1.03311126461726,0.903401772841811,0.784604879416466,0,0,0,0,0,0,0,0,0,2.50350141690018e-58,8.57377302933465e-10,1.3318843418204e-13,1.60435061624139e-45,2.28648984586959e-266,0
Beta_1.80,M416,1.97092481263963,2.01076455311582,2.02874633365322,2.02163254818636,1.98712724855858,1.92447991043186,1.83490600221651,1.72168337036291,1.5898683224252,1.44568413846791,1.29572701126636,1.14617662342428,1.00217895684181,0.867500990883112,0.744470877143279,0,0,0,0,0,0,0,0,0,2.53055060030793e-29,0.000230066298993828,1.33188434182051e-13,1.60435061624139e-45,2.28648984586959e-266,0
Beta_1.80,M417,1.83452099760457,1.87300053754877,1.89467006853866,1.89651725963408,1.87537688907863,1.82865619158424,1.7551950978245,1.65598089594192,1.53444452179352,1.39619186431894,1.24821905686274,1.09783913569539,0.95163070720536,0.814678818623786,0.690245701096253,0,0,0,0,0,0,0,0,0,0,7.8993152997404e-12,0.000774837428883276,4.7832744190911e-94,0,0
Beta_1.80,M418,1.7068374620182,1.73397376979326,1.74781801173329,1.74821242110152,1.73365624486296,1.70114860612514,1.6469165371894,1.56794742188166,1.46374314982024,1.33745548857476,1.19577569121821,1.0475534512851,0.901746178028716,0.765565660297932,0.643472839787645,0,0,0,0,0,0,0,0,0,2.65652331891252e-197,1.06342832201675e-26,5.0611012006128e-29,4.7832744190911e-94,0,0
Beta_1.80,M419,1.56969906291974,1.58668324475407,1.58442016114097,1.56546962823521,1.53398259686071,1.4938364547041,1.44580399215825,1.38573543801501,1.30616133651669,1.20147471803272,1.07328203908622,0.931495353180279,0.790076904490245,0.660837961674656,0.549721920844134,0,0,0,0,0,0,0,0,4.19550924386505e-13,0,1.18466659028785e-174,0.00023006629900644,1.58849493072184e-43,2.36720848345797e-261,0
Beta_1.80,M420,1.40630446036839,1.42920500200766,1.42898832711432,1.40531624630305,1.35942250133759,1.29463939221443,1.21791620683381,1.14054807079709,1.07089608445028,0.999687437937413,0.903873570336417,0.778353940378361,0.647596465475487,0.53639272174364,0.449041675972781,0,0,0,0,0,0,4.68984074408292e-114,0,0,0,1.18466659028785e-174,1.26116635799712e-14,1.58849493072184e-43,2.36720848345797e-261,0
Beta_1.80,M421,1.20344596956615,1.23369777038745,1.24032749592075,1.22291438018772,1.18303822720247,1.1238851376704,1.0496797765477,0.965096909688407,0.875194756503177,0.791906893103427,0.734441683716492,0.651860820358809,0.539123304186387,0.456783553918093,0.392296870974214,0,0,0,0,0,2.50350161401806e-58,0,0,0,0,7.3369651368375e-05,0.000774837428883276,1.1519838996881e-89,0,0
