Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B1_16,B1_17,B1_18,B1_19,B1_20,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15,B2_16,B2_17,B2_18,B2_19,B2_20
Beta_2.15,M425,4.64109799462376,4.9237267062497,4.51837407469511,3.84205968869584,3.17607944046955,2.64361272350622,2.22806767276922,1.90281650914948,1.63893179301179,1.40328442043467,1.17839137661446,0.973815631011042,0.803648586965375,0.667337046908806,0.556090167210251,0.46291296869974,0.384039829729334,0.317213973345176,0.260720866193749,0.213123663541721,2.55546929562728,2.95294748642171,3.33605537045742,3.66642498712071,3.93932648162508,4.16188367059366,4.21949980553502,3.99034633047728,3.7676357504191,2.99110599804154,2.41312653464788,1.96281851484387,1.4840855619387,1.15101937664487,0.919569104400548,0.739322704048102,0.594759896626051,0.476277767125439,0.378151884126721,0.296722945058157
Beta_2.15,M426,4.63989935640766,4.90673152505605,4.53877145067787,3.86875713951617,3.20901234688847,2.67407407803492,2.25099495842198,1.9000807540282,1.60123090866531,1.35018841951047,1.15793165959069,0.982517569755064,0.816965353742825,0.690017576783478,0.582305434760588,0.49018363568557,0.411486780519016,0.344339589428974,0.287115328624126,0.238422952288916,2.5101310268897,2.90764357777369,3.28799692782095,3.65762203707486,4.04938783191708,4.2539943209737,4.34315415798629,4.18034115340925,3.95113380167569,3.18229345530119,2.53820892337731,2.00646302472285,1.55337725379892,1.21980409906507,0.963427370949328,0.765822070406902,0.607141382918189,0.478583215796792,0.373896270001683,0.288615809869103
Beta_2.15,M427,4.78078327704468,5.06593129917829,4.66004280977689,3.96972969372075,3.25726749706305,2.70645941334699,2.28799159554302,1.94888005712714,1.64652514380337,1.38446704979873,1.17288890142795,1.00105816619809,0.856237040568726,0.732182382902918,0.625624241308092,0.534062350455317,0.455323674346597,0.387519835194437,0.329049014570412,0.278580439052985,2.59394358533285,3.00681140913797,3.43625326308569,3.83399086999851,4.18373287194477,4.42253245219085,4.46142464349364,4.31214165630329,4.02665687862323,3.28280664482667,2.65958141347926,2.10238418571973,1.62758457401531,1.28945671831744,1.02160541898639,0.812970587377409,0.644619121739447,0.505561986436347,0.39075069256286,0.296886879361227
Beta_2.15,M428,4.87900352706452,5.14420930497482,4.71095948090983,4.01305224087965,3.28925697898588,2.71226874942001,2.259135896792,1.89006445683054,1.60200672994975,1.34418069760194,1.12406157793157,0.949544797770184,0.803557371464709,0.680682775700962,0.576695271011196,0.488271833119138,0.412799284746467,0.348203567295966,0.292823855682959,0.245321428363481,2.68771190620204,3.11105106850669,3.53157698533273,3.95647482674225,4.31453902086891,4.53277417755298,4.55328651282333,4.37478780150832,4.04053777674201,3.34020938766845,2.76442641219299,2.19072205438406,1.6940372218741,1.3243556478355,1.06494512704202,0.853111389061464,0.680492871200071,0.535247280049742,0.413340539901365,0.312603750038881
Beta_2.15,M429,5.00365098779809,5.26830416577524,4.77117935839384,4.04800608674224,3.29058532850381,2.70798922319616,2.25994829533211,1.90178606234546,1.60401783850167,1.35189733485251,1.13923951605067,0.962142870280721,0.815792775229458,0.69444260539213,0.592658175392342,0.506161231722494,0.43190293714241,0.367748882878393,0.312149168972267,0.263920509532504,2.67239135002787,3.09881670093548,3.5399546272047,3.96913592235127,4.36426977947721,4.57001524096605,4.58833068972446,4.44878335093124,4.05439788172357,3.4110324122803,2.83279089597566,2.21699649221504,1.71737963243385,1.33741675938558,1.08328141976234,0.862572284788913,0.68896713786997,0.541282385667125,0.416283276409289,0.312766858080282
Beta_2.15,M430,5.12849284501763,5.4151621169587,4.87838205425961,4.07516955697175,3.27287592588637,2.66370224324766,2.21843092311352,1.89044900458668,1.62675446815197,1.40145947515799,1.19879067720694,1.01802738768655,0.86251324578611,0.732939967779771,0.626095228701613,0.537058221132812,0.461429527616229,0.396137019473963,0.339230887460023,0.289442261433255,2.5789975613389,3.01337112398369,3.46757198321842,3.90882816722479,4.3202248188277,4.5516736310507,4.57604142810044,4.43964167432062,4.04778424864462,3.46683180985588,2.90416095808486,2.23246104225556,1.73866038162092,1.34443936377676,1.07208634769922,0.86970231980009,0.697912495041678,0.549376635845664,0.422210183507034,0.316581411000786
Beta_2.15,M431,5.33336075417602,5.63234276141537,5.10353187102132,4.229984838348,3.37891744852109,2.72890021078816,2.25535049791709,1.91375376551704,1.66197192947922,1.46544130014129,1.29685238756343,1.1391550123459,0.987913583473536,0.847910972259433,0.725589084208313,0.623338864265044,0.538917550752932,0.468095001432054,0.407114683233799,0.353541623627236,2.43285055169557,2.85905324077069,3.31196480078423,3.77743553377028,4.23480442189066,4.55682430210495,4.63828586884465,4.54222184062275,4.10147587723719,3.49225573379815,3.01327697576372,2.22852773517069,1.74527567948769,1.33799457096454,1.06109671940169,0.874121989640477,0.695833935930025,0.54842917521059,0.420974648405796,0.315324259728732
Beta_2.15,M432,0,5.91398988983463,5.38870130187543,4.52145912656319,3.64671021330997,2.94835320806135,2.42009787605248,2.02773524744025,1.73735301554088,1.5220977790116,1.36084923249429,1.23317066823611,1.11855236584267,1.00274251268387,0.883968069033649,0.770392281130783,0.670766181451064,0.587837600248314,0.518932000685676,0.459888396213787,2.45111834283627,2.88752712374097,3.34190201899134,3.7957564593479,4.25550726977863,4.53388206531897,4.66558084858531,4.53835364110085,4.05609025694513,3.45858570671081,2.87790501978733,2.26068604301638,1.75334933716673,1.3673943208007,1.079984010067,0.882555588892218,0.715808711004607,0.56596234060849,0.434264224607176,0.325299981107387
Beta_2.15,M433,0,6.12107650440225,5.61919409191158,4.78009122308853,3.90601622733059,3.17542868915643,2.60837673751513,2.18061893382623,1.85831891477188,1.61172971455215,1.42032052134329,1.27280291802735,1.16230652260922,1.07679392411466,0.995490895270128,0.902124677313119,0.799729817582477,0.703752929442505,0.623762592720308,0.558318748947774,2.42842327637939,2.88252040694768,3.35176655234152,3.80905059162807,4.28073109106398,4.53243630125769,4.63427281251477,4.50909945083048,3.98456175005414,3.40131258335499,2.74271081282725,2.30626693754498,1.728270935157,1.33736359830807,1.04393872955923,0.852041551131666,0.704719351803955,0.562043884743871,0.431055964233834,0.322169800605325
Beta_2.15,M434,0,6.15872497330118,5.67022175422995,4.82660599958504,3.96870697912431,3.24649561571113,2.68505004859485,2.25720262987537,1.93093889700847,1.67853894423968,1.47838030190087,1.31553516274196,1.17984767402266,1.06439944131245,0.966565265981483,0.896654076676653,0.831448500205177,0.736024238372283,0.659822350087688,0.59878465762643,2.14620652797261,2.56489255523956,3.01733998169844,3.48428968066527,3.94968798535093,4.3031146082138,4.44643979138691,4.35297155694652,3.91105594463319,3.38526785100274,2.65880788456111,2.30983930289998,1.65727778938415,1.25765211040553,0.94019146558732,0.723553927776712,0.582515738928632,0.485824649782553,0.373546178791116,0.279144408121347
Beta_2.15,M435,0,6.23370237237911,5.75520144155894,4.97582240990831,4.13205706947359,3.39837908867857,2.83237506323242,2.39343916928181,2.0509278318738,1.78126490456703,1.56593336753168,1.39101448619356,1.24628761913848,1.12424702215235,1.01935080651,0.927517155284753,0.84577663697315,0.782003674938274,0.704714760944602,0.64286782995195,1.95432933610715,2.33463353694478,2.74955686770242,3.1913580401675,3.65449116526894,4.06057211562535,4.2609612231071,4.26520598213752,3.87520887382104,3.34627130743428,2.61881549804243,2.01763145454191,1.64479821137323,1.19623954894633,0.892488595261904,0.674768865835865,0.531623943848804,0.417631405047359,0.330969482435208,0.252514994482706
Beta_2.15,M436,0,6.41615264151341,5.97247492255544,5.16896013149014,4.34236649073834,3.6242587987634,3.02265786096241,2.56211929215314,2.20039811967421,1.91209115899899,1.67897836424859,1.48813372030925,1.33003486953201,1.19734501673708,1.08429876157045,0.986388094000139,0.900159861017142,0.823040419701013,0.753164408918779,0.689211928391283,2.04817181368051,2.40640369538272,2.79995781534674,3.22752307071395,3.65030290519772,3.98753700295306,4.15878046891565,4.09778990697406,3.64645255290214,3.24442592603148,2.613273393661,1.95038103567793,1.75475862942193,1.25365361107057,0.938831446355664,0.703980464615828,0.558009376331197,0.444045985967085,0.351548286092421,0.276370815775736
Beta_2.15,M437,6.01176166411238,6.39666043533092,5.93937624738235,5.14113819547603,4.27358588105422,3.56957181821967,2.99197148572391,2.49868107864024,2.10786454862796,1.7977312255644,1.54390470508424,1.33426424512479,1.15985810524509,1.01363842476778,0.889923857562569,0.784113212324346,0.692536112800874,0.612341287594367,0.541377160722049,0.478060580160467,2.08568995328551,2.43954941535352,2.83031637493321,3.25443813565004,3.66846555926909,4.00062910920023,4.14127686245069,4.0820917860629,3.55520717496071,3.26071429278846,2.61121354211858,2.00182093740976,1.59331733940354,1.28989835790269,0.955710897229953,0.710211526088884,0.554113239180018,0.443915081908474,0.356256546474786,0.285426627218143
Beta_2.15,M438,6.13018295022874,6.54173183875736,6.06889554953536,5.25461664172303,4.43597542131035,3.7079349047066,3.12159706214368,2.66491013506417,2.25713905330221,1.92186611298552,1.65023669307271,1.42376156557595,1.23453444837326,1.07589352831124,0.942085542017402,0.82823848105586,0.73034494564498,0.645211001175542,0.570367634276003,0.503957380429978,2.13717996809955,2.47189079174001,2.84149796864274,3.2331204904022,3.62581503381048,3.98450316861197,4.1161558550777,4.01698832291495,3.51742596012871,3.24209834775096,2.6071330365384,2.01203741388104,1.51776270944647,1.40476954523347,1.01676294994533,0.751325437422983,0.583888836832485,0.474811134362942,0.38823468605362,0.317619299549226
Beta_2.15,M439,6.17322587708543,6.54849451646497,6.12017687133769,5.34629242733116,4.49798221036131,3.78560160130053,3.19531491097945,2.70172880053696,2.3057864503714,1.96795359241024,1.68886639797306,1.45534841815718,1.26007890551844,1.09659179619447,0.95909571458694,0.842525278257644,0.742622843328181,0.655962472139941,0.579898700195949,0.512459182178808,2.16469397741177,2.48994565576232,2.85088703599743,3.21002921778176,3.58434502674592,3.91208759701038,4.046657758579,3.92282815973044,3.36097898176632,3.22668454710209,2.59070231359363,2.00417038744742,1.54619251220121,1.58962048115262,1.12784528758491,0.795659622929476,0.618199992220582,0.510558170436912,0.42476668985627,0.353701035353659
Beta_2.15,M440,6.09802093019573,6.44107753927439,6.02215386490097,5.3124472136166,4.47756978447915,3.76053089910362,3.17224002870383,2.70806113753105,2.30999747396078,1.98548244001109,1.71213346670687,1.48179725457317,1.28803129074569,1.12504344992853,0.987471404592034,0.870485068867548,0.769937343943057,0.682447281297167,0.60539062228844,0.536816273126498,2.07494438588908,2.40302147608978,2.7672328478486,3.16301238391583,3.53891828383854,3.82974989555335,3.97957426877206,3.89086577044631,3.35477757652558,3.22155629710456,2.67314717724295,2.28734988441854,1.76167168535523,1.36306831125966,1.20436545226373,0.861915083871045,0.672249229771329,0.550618731793589,0.460051945748036,0.386340354986348
Beta_2.15,M441,5.9525497147759,6.27974669438477,5.87496543511114,5.15629155636042,4.37334405612719,3.70588663408639,3.14011232071164,2.67101747196242,2.29119011654399,1.97782918176982,1.71342546441905,1.48883616994456,1.29824441738723,1.13664570346333,0.999308601035644,0.881841972730671,0.780387704436927,0.691761978841319,0.613487889378692,0.543730651963864,2.07953904516049,2.42274218033238,2.83319380821233,3.23621101950903,3.62872613522146,3.95212674157625,4.17136636980362,4.11632912479154,3.56831281364853,3.59532843965101,3.02736594183017,2.32344889725231,1.77828218135935,1.40268424766445,1.27185767998069,0.999279054023408,0.776991866978268,0.635274406404733,0.532103349372695,0.445102969913928
Beta_2.15,M442,5.74951316109044,6.06536721967348,5.66222755394651,4.92005459543945,4.12787606392354,3.51956425678139,3.04744240167786,2.63953386005842,2.27510901391666,1.96533267254468,1.70612917135471,1.48624042782873,1.29914213046522,1.1402051778252,1.00462974203643,0.887815843395215,0.785936231210269,0.696110225903202,0.616283097151853,0.545005351544432,2.35087728275569,2.73662737501928,3.17100507600364,3.60535664795035,3.99537205913617,4.25959194698222,4.55080724272315,4.51053918487946,3.84903678538378,3.47821151758106,3.02337330656735,2.45563632921796,1.95195538672682,1.54719468441586,1.33526092893683,1.17313413139052,0.902102652935538,0.738646540752323,0.623153119084892,0.524787423641289
Beta_2.15,M443,5.42879077456279,5.72501836953584,5.26583152834407,4.49140567007673,3.70972742718432,3.07649581027163,2.61972222123472,2.30067058840317,2.04287700573629,1.78204996675626,1.53847245101684,1.34278721214048,1.18682676335987,1.05773260367852,0.946632833385179,0.847892551952327,0.758508219820919,0.677008749290032,0.602660082644981,0.535063828882959,2.46063718453416,2.88103305726277,3.34062765653826,3.78697662305635,4.26560371529055,4.48997860337373,4.69512339992471,4.62290909227018,4.0103176155718,3.55811664280476,3.12825396193316,2.51978441462123,2.02643494755046,1.61479044547669,1.34095582515274,1.18687643180985,0.929559666146332,0.750999887128811,0.627196106681234,0.523532089869412
Beta_2.15,M444,5.1163931916666,5.37785602875201,4.89458584303146,4.12890721839954,3.34170089067943,2.75046399569897,2.29919505193516,1.95534268837955,1.71810599515129,1.56695410780755,1.43284639572512,1.25915306224131,1.12583572687745,1.02150473216129,0.925262725774668,0.834264579294742,0.748262977900518,0.667760282646453,0.593509144991353,0.526148993772985,2.61013388170299,3.08004414589016,3.61653447661222,4.07231444213573,4.48640610252523,4.76548822221274,4.97627869022932,4.83725342669484,4.14613699640112,3.58646276368003,3.12483597078539,2.5855231009631,2.10787885212585,1.70812035091481,1.36752140957845,1.13836927914179,0.96878820908205,0.742720123206145,0.603203806441328,0.493407520626748
Beta_2.15,M445,4.98312009375557,5.25476652704044,4.76810127049822,3.97105322854439,3.16782756344718,2.57424565539303,2.13953493861831,1.83275738231862,1.57389841572282,1.38442013185939,1.25137377705417,1.15492311759028,1.07738218608278,0.984369855786333,0.906017841818683,0.825709600492383,0.744113397273128,0.664146778985447,0.589269982475512,0.522130986549897,2.96838394850828,3.4234840965212,3.91301807195393,4.37917401484181,4.76560609421033,5.03752292458848,5.17983010286693,5.00350819710657,4.33603352602508,3.69882424495048,3.17932776631998,2.72672961175893,2.14246893716293,1.78442044131515,1.44093798404118,1.18263156737,0.988772052437888,0.779218423128171,0.626962748195035,0.506056516868597
Beta_2.15,M446,4.86487375817101,5.13870810950889,4.64206511184041,3.86051599259408,3.0854145924176,2.50811646722737,2.10208163139375,1.76620230828292,1.53729370518806,1.34963078857962,1.17641196440161,1.05696625952357,0.972372509762187,0.912770363255732,0.86108127849478,0.807347821184705,0.741209677886335,0.66517555874405,0.589462942509156,0.523203553737611,3.33469962783011,3.78927440611991,4.27907469715911,4.76442307126376,5.18661683907535,5.42295274053056,5.5358482867068,5.37645743663544,4.62020039106179,3.92744532154951,3.40774924294577,2.85339632752667,2.33030294958843,1.95671345331461,1.6176749883294,1.34582268825693,1.10673001977291,0.918984454668776,0.735721707005031,0.599186346577965
Beta_2.15,M447,4.71382317310131,4.98447648768618,4.51652442031998,3.7163939774173,2.99306857987571,2.45545107304191,2.05720536522234,1.76017288746654,1.53277064603931,1.33501287768111,1.19396223673184,1.06514201646145,0.961986613157581,0.875638275217199,0.804915774956375,0.75620070853214,0.722412598210235,0.669562558249618,0.595147008596266,0.531309570222019,3.65370790909527,4.13788885766647,4.62680816101271,5.08885076267386,5.4729759684921,5.62583612481084,5.69184674033464,5.54092958147076,4.73206335811586,4.07351016923348,3.556603009059,2.93668831340017,2.46232645716602,2.0588308033387,1.74038913738468,1.43742018662071,1.19105999207522,0.97873824155664,0.792694478907465,0.644628461590941
Beta_2.15,M448,4.64669674522692,4.91399605502509,4.45984980064509,3.66715717009908,2.92483028511006,2.39529007376476,2.01347125024338,1.7292020442881,1.51168399139302,1.35244504229026,1.20102234069657,1.08400230335612,0.985171936565213,0.899725474381135,0.824701805876725,0.757935900315754,0.697876093841767,0.652828696264023,0.604180220589554,0.547164154192962,3.70546937253913,4.18679350310323,4.66736045300733,5.10248184485747,5.45381775785937,5.64165563514241,5.76269914739543,5.5891008751503,4.71388117840882,4.07093503712087,3.58403345446288,2.93118345542076,2.46160382328777,2.06141860532079,1.73897504073075,1.44235069412466,1.19531036380741,0.982264441881716,0.7997133036759,0.650153287410141
Beta_2.15,M449,0,4.97139765350666,4.53193613287436,3.74986980799835,3.01526089453444,2.45913893206776,2.07308882528508,1.78668850385939,1.56421795078645,1.38624928490581,1.24072605839947,1.1199683759804,1.01715803420555,0.928991084491381,0.851860193716151,0.783363735218821,0.721758304355741,0.665780583370783,0.615210828417664,0.567245293706289,3.57432046426034,4.02602821547619,4.50169988036183,4.95492762151817,5.35585560803059,5.62706135363414,5.73937011108258,5.48267939330801,4.63577642820221,3.94580699989417,3.36886748471796,2.83678255914062,2.3569642917173,1.98175591674137,1.66407471620072,1.39667138862654,1.16139559532946,0.953446137230927,0.77754595280972,0.633999048597483
Beta_2.15,M450,0,4.66327779876643,4.23239731102896,3.4383329082851,2.71201819368016,2.16440889228279,1.73163491303307,1.41417749833011,1.17521247722855,0.985565605085192,0.831234194619913,0.703475826085555,0.59628858952659,0.505380115594337,0.427632565982651,0.360774083328172,0.303131791825341,0.253438159208519,0.210689739210637,0.174053882777076,3.40762592359594,3.88024042705679,4.38123056894691,4.80751611411232,5.14219731199348,5.32306671998713,5.38245130827006,5.24292118121617,4.38344554216509,3.74975784168652,3.14990458716899,2.65453152768299,2.20150550677204,1.82139287652297,1.50603010719102,1.24955443211861,1.01744195404856,0.828042617161195,0.668030805962395,0.536882723459593
Beta_2.15,M451,0,4.72070666824353,4.29175367444049,3.50502830660529,2.75627835977409,2.20490114261112,1.80567769835475,1.47466814228318,1.211823830885,1.01525369152239,0.858782701679949,0.729521976101759,0.620978707848279,0.528708696340635,0.449531390927931,0.381164923876403,0.321954069531949,0.270659902816854,0.22630880002764,0.18809470962995,3.02577338961422,3.52796202134652,4.01908933811197,4.40919863360055,4.73197864908933,4.9284726180552,5.02508865328,4.88989808130046,4.08024157144548,3.41546205507763,2.77514688201017,2.30100698069357,1.86178416706151,1.50276287255496,1.21969119576579,0.987434625926705,0.796185103962953,0.637082066468154,0.50686831890192,0.403334545631799
Beta_2.15,M452,4.48450358684937,4.78650911617648,4.36889959620944,3.58632870073273,2.82948518021745,2.25084558172138,1.82369207509579,1.52087254109069,1.27252756356626,1.05121267043699,0.882309640976079,0.751335324187381,0.642449941987036,0.54971383199921,0.469823099248744,0.400505963636908,0.340154818072746,0.287586861924012,0.241879647662443,0.202269524561233,2.60963538824788,3.10856748528523,3.57615868583216,4.00702297193119,4.37906634050302,4.59509360212831,4.76371872252101,4.54430916583531,3.7288059347711,3.06663999129963,2.44174547920192,2.04405419361629,1.53207393674455,1.20579359757605,0.958491942611578,0.77268814419473,0.6289835324189,0.516288344117049,0.419113517356667,0.345134622716981
Beta_2.15,M453,4.5125777787354,4.81339678679513,4.42611535464836,3.6608990375282,2.89974567944905,2.310900291351,1.8579461946408,1.51026214979761,1.24539513123032,1.05710144375006,0.877301171623419,0.744760321342631,0.634773238557,0.541291738831469,0.460833505744004,0.391118261897122,0.330574017540666,0.27803627947748,0.232573508368851,0.193392825661417,2.43835147913879,2.92004455310609,3.39459980886297,3.82481429870744,4.1907334343136,4.37689369529729,4.45993563018587,4.20988137324731,3.43443166886111,2.77214029284765,2.29009842974114,1.95075043302765,1.46118425048903,1.13665474373474,0.909313105243723,0.744741298629905,0.614311339829894,0.506709077459902,0.421773967539285,0.351292378771381
Beta_2.15,M454,4.5141074200355,4.80305653321593,4.4396952977189,3.70857283896813,2.97844399065101,2.38259338077638,1.90578408390668,1.54028433140654,1.2529930445099,1.02873595246112,0.853887690761025,0.715470244399406,0.602833089210252,0.508594879547536,0.428242315339335,0.359131501661215,0.299610225164749,0.248490567501269,0.204798340810077,0.167671710136385,2.43781322523413,2.89065803692836,3.32926191570986,3.73195074956567,4.05386998063697,4.26913499030792,4.35309861126507,4.1603922713824,3.56427478762035,2.88941614481541,2.36928829937526,1.97010546054137,1.47113606074411,1.16292576231402,0.935460234012719,0.762352027332607,0.632851763303215,0.529228578503436,0.443831578001841,0.372450793941873
Beta_2.15,M455,4.50629746600337,4.75745707875697,4.39083181303029,3.66890208098069,2.92874446304744,2.36906848506678,1.93201522331725,1.57439248250343,1.27741838521086,1.03546928319743,0.842405230727658,0.689175021957713,0.566496417317862,0.466708765973666,0.384214940731807,0.315238582670625,0.257297673652359,0.208674899238253,0.168054396831332,0.134333580429155,2.39703483149283,2.81766924225448,3.23085825292275,3.66370205759425,4.06568711213205,4.30105510548734,4.44574838529494,4.29188880101736,3.65838700502772,2.94983108233797,2.36797770561829,1.92040387161311,1.49321190766176,1.17331682782236,0.946135619150658,0.766173668105729,0.632410835331385,0.527618429517842,0.443649830215105,0.372279985498254
Beta_2.15,M456,4.526916188575,4.74246768941332,4.36473891168305,3.62849158595132,2.87020555829402,2.29253597066745,1.89281324239146,1.58311413483403,1.30520771704383,1.06548404028055,0.86663913218121,0.701968189549033,0.568504985087332,0.462009366411796,0.376344649624121,0.306204191069809,0.248091617327129,0.199823948480116,0.159873309234629,0.127009797566662,2.26710141742959,2.70094801091964,3.1723401169236,3.67302980883431,4.13671968134746,4.35513840066009,4.46220267171876,4.31975644709772,3.69529443752448,3.01696483308511,2.42190598302023,1.92369433666674,1.4976070463703,1.16695238921458,0.93054118328706,0.745657795666937,0.608704160472547,0.502611445246113,0.418865126365361,0.351405989759315
Beta_2.15,M457,4.6027533669145,4.82372029309942,4.43325940849789,3.7025181102031,2.91668652956203,2.29046709137641,1.81290917275337,1.46197786829598,1.22619653623311,1.02131587748847,0.848706816041938,0.68307814970283,0.552484983555179,0.452828366028861,0.371456083556459,0.303671549152883,0.24726600872758,0.200506068524983,0.161910946523297,0.13020098169777,2.18069359919662,2.65888763735506,3.18439925105641,3.70792019275285,4.22187159985151,4.52578218143957,4.63338813054932,4.48484239675346,3.82410216864216,3.13454589513209,2.47694525157315,1.95660208442743,1.52616432004858,1.17531290246919,0.92089460997234,0.729186848516715,0.587224540423345,0.480930555706236,0.399429088057259,0.335365784890839
Beta_2.15,M458,4.79617492078477,5.01469406549971,4.56698656793777,3.82423413112663,3.00633366606539,2.35981382713073,1.86425420964329,1.49380951724572,1.21451743719905,0.998340721096927,0.826021369011272,0.697476761899282,0.569479819934908,0.473120017327681,0.392970412283708,0.326261201962305,0.270722496066445,0.224467672035875,0.185927478745913,0.153798647639938,2.27436918885367,2.73340405065738,3.23658030193048,3.76262474909364,4.2728582640406,4.56857877816633,4.67463952295412,4.55012001607177,3.89962460975188,3.22900586116451,2.57269661635124,2.03051271576223,1.56129452296909,1.19273432327308,0.926572508273476,0.731620214992565,0.585308612911926,0.477648477644738,0.395442202480384,0.330939409297475
Beta_2.15,M459,4.82324171546489,5.03770177353596,4.55354632973455,3.75414799335286,2.93565950145609,2.24015663855109,1.7157040232644,1.32679198320404,1.0332020518918,0.807019238569161,0.629528328720706,0.488733086321007,0.37674516921536,0.287951656892895,0.218009828679242,0.163379902076133,0.121116627656535,0.088761521571156,0.0642703182839109,0.0459545808834628,2.27926524194064,2.74010864353557,3.23623693107255,3.74461463105616,4.24278220950891,4.54752632655991,4.65604668912123,4.62453575661543,3.87484196369301,3.2034592599091,2.58514299538151,2.04815955516133,1.560165769762,1.20517082062842,0.945026020814456,0.750414454569102,0.604828300529343,0.493328363951595,0.406553212104052,0.337826732467326
Beta_2.15,M460,4.99643610135228,5.20534451732629,4.70150441549651,3.85690750942886,2.98418605545197,2.29405621690339,1.75960340881754,1.3492365473017,1.04971607255946,0.819212343958553,0.638652815492977,0.495906949645589,0.382796879455553,0.293381389210331,0.223045877939785,0.168070038448448,0.125416251821967,0.0926006726820739,0.0675947291078724,0.0487438411159237,2.25123654867249,2.70429308197929,3.20230456306544,3.71306204055828,4.20283793611404,4.53017360333058,4.63513304615233,4.57077125231841,3.92706903261934,3.31288399780281,2.67650798260839,2.09839179481273,1.60989744015429,1.24923403807567,0.981153834289859,0.779240577714438,0.625743958026454,0.507482836041849,0.415070600974953,0.341751962984463
Beta_2.15,M461,5.22667398939558,5.4223406568764,4.9034583461143,4.03098246801061,3.1175557879538,2.37800250374475,1.8224677770743,1.42844248738825,1.10092919660738,0.861705085515098,0.676073449216049,0.529586006375183,0.413314637695148,0.320890539703335,0.247523416776761,0.189474426600631,0.143769870000538,0.108020101677244,0.080287225842239,0.0589851369173241,2.28279122032926,2.73215781866409,3.22367279120534,3.73325172796073,4.21941236724533,4.55352858605589,4.70693621318516,4.5364486792593,4.08963496362285,3.34009615740188,2.72565611237501,2.1811770261848,1.69338611178456,1.31472787531113,1.02976992963539,0.813192386671584,0.648259192768989,0.521566434253538,0.422950578465113,0.345047641250505
Beta_2.15,M462,5.50868527635481,5.70443240279892,5.15701466090505,4.27640354123021,3.33851154131785,2.55990023592848,1.96477688463032,1.5225883030377,1.19287767416727,0.946982067832942,0.746870274915814,0.593625735610933,0.471605108726169,0.373778166210819,0.295060655242178,0.231653982660046,0.180650382544692,0.139774969782218,0.107206810777825,0.0814550894769809,2.38355790640505,2.84886558561428,3.3477443671427,3.86865960679511,4.36067299255088,4.71422427406609,4.86033386087818,4.59782651535535,4.23297651186675,3.42725649080745,2.82525965639832,2.25352184273991,1.80547437723498,1.40331101585813,1.10250264457909,0.870833217401608,0.691642594332068,0.552883666665315,0.444860910485956,0.359957043125645
Beta_2.15,M463,5.80887103894924,6.02972631368654,5.46217955885888,4.54981933550708,3.5949663944972,2.79267722693454,2.16717452968444,1.69562522146378,1.34191873929856,1.07339090754358,0.867058729971935,0.701881027381996,0.570818910857981,0.464757658888043,0.378249062957738,0.30731137643265,0.248964916137192,0.200933659984611,0.16143873884987,0.129053724693514,2.50866014772336,2.98553860370344,3.49121595583913,4.00804425996117,4.51258770643159,4.81215237278987,4.91957198080774,4.67256245141335,4.37710845805665,3.53079541929,2.91797660237982,2.31691236164065,1.85007542804385,1.46889988509105,1.16784100993121,0.933755858327334,0.749248568061753,0.603200601358064,0.487085291809444,0.394221016848349
Beta_2.15,M464,5.8545006302538,6.0934416465523,5.51355921157579,4.55777928521949,3.59527339845428,2.80334038913092,2.17910842656533,1.69758458713799,1.32875134737738,1.04438323066269,0.822450547535536,0.647295750766065,0.508068815129348,0.397067922433684,0.3085795850773,0.238200355154374,0.182451382260757,0.138540900881979,0.104202364309399,0.0775783246749434,2.4422627194351,2.92295283975885,3.43850027009375,3.94472910260318,4.41281065082265,4.77049581039684,4.91162763154214,4.71329424401026,4.49563788904853,3.62038194817552,2.96911067283903,2.30866737198527,1.83355354306513,1.45581561269909,1.15927656446871,0.927984502014702,0.745580487369146,0.600948508065272,0.485650825574444,0.39311328636233
Beta_2.15,M465,5.90874950674189,6.17978057249435,5.64224640126474,4.69300106339529,3.7325473912159,2.95325345744468,2.30764234014197,1.81685805598528,1.43512319365978,1.13637237201759,0.900291510798012,0.712196243762766,0.561615402353805,0.440890689205498,0.344198120287973,0.266968974291229,0.205548614571817,0.156975937876014,0.11882817675068,0.0891081605638452,2.18510141571635,2.63050436309059,3.11685085080335,3.62361368110987,4.10595398107881,4.53171495753129,4.70856289169974,4.58465384167947,4.54983424487346,3.6163161113861,2.89995734292196,2.2326736369912,1.74673663389065,1.37744016703352,1.09642695967474,0.879232096851117,0.70878479290549,0.573416946942636,0.464775992293342,0.376725378614603
