Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7
Beta_2.15,M480,517,110,0,1,1,0,1,28,612,735,179,120,10,3
Beta_2.15,M481,506,101,1,0,1,0,0,25,636,748,171,116,11,0
Beta_2.15,M482,509,88,1,0,0,0,0,35,609,762,170,106,14,0
Beta_2.15,M483,502,87,0,1,0,0,0,31,606,754,180,98,9,0
Beta_2.15,M484,519,72,1,0,0,0,0,33,595,733,233,76,14,0
Beta_2.15,M485,505,76,2,0,0,0,0,33,625,739,212,71,22,0
Beta_2.15,M486,506,75,1,1,0,0,0,44,619,724,215,65,31,0
Beta_2.15,M487,507,66,2,1,0,0,0,53,600,761,196,80,30,0
Beta_2.15,M488,510,71,1,1,0,0,0,48,578,787,190,83,29,0
Beta_2.15,M489,503,69,0,1,1,0,0,35,557,802,184,83,26,0
Beta_2.15,M490,503,73,1,0,2,0,0,24,581,816,207,68,27,0
Beta_2.15,M491,512,80,2,0,0,1,0,24,604,834,188,78,8,17
Beta_2.15,M492,520,69,1,1,0,0,1,22,622,809,197,78,8,15
Beta_2.15,M493,514,65,0,2,0,0,1,24,623,774,198,79,8,14
Beta_2.15,M494,516,64,0,1,0,0,0,26,629,774,224,82,8,13
Beta_2.15,M495,510,63,0,0,0,0,0,21,610,776,212,82,14,11
Beta_2.15,M496,507,70,3,0,0,0,0,20,605,784,250,74,21,8
Beta_2.15,M497,535,59,3,0,0,0,0,15,596,812,238,67,26,3
Beta_2.15,M498,499,65,1,1,0,0,0,11,611,844,246,74,29,0
Beta_2.15,M499,503,76,0,1,0,0,0,10,608,830,251,78,23,2
Beta_2.15,M500,503,78,0,0,0,0,0,9,608,829,238,69,24,3
Beta_2.15,M501,491,69,0,0,0,0,0,11,630,769,269,58,20,3
Beta_2.15,M502,488,79,0,0,0,0,0,20,627,736,271,62,26,3
Beta_2.15,M503,475,86,1,0,0,0,0,18,617,719,275,63,25,3
Beta_2.15,M504,460,85,2,0,0,0,0,31,604,708,276,68,30,5
Beta_2.15,M505,459,93,2,1,0,0,0,27,619,704,305,53,26,7
Beta_2.15,M506,459,110,0,3,0,0,0,25,668,691,287,72,20,8
Beta_2.15,M507,451,117,0,1,1,0,0,20,664,690,265,88,22,5
Beta_2.15,M508,465,109,1,0,2,0,0,21,675,692,249,61,18,1
Beta_2.15,M509,480,107,1,0,0,1,0,22,695,687,217,72,17,1
Beta_2.15,M510,463,106,2,1,0,0,0,15,689,704,207,83,8,0
Beta_2.15,M511,459,94,3,2,0,0,0,15,649,730,186,100,21,1
Beta_2.15,M512,442,106,1,3,0,0,0,17,640,713,189,96,24,2
Beta_2.15,M513,447,103,0,2,1,0,0,16,634,735,197,60,43,10
Beta_2.15,M514,436,103,2,0,1,0,0,16,642,729,180,43,62,25
Beta_2.15,M515,434,104,1,0,0,1,0,18,633,727,175,53,33,22
Beta_2.15,M516,439,104,0,1,0,0,0,24,638,725,187,49,30,17
Beta_2.15,M517,427,111,1,0,0,0,0,28,632,732,187,47,25,14
Beta_2.15,M518,432,117,0,1,0,0,0,25,614,742,199,58,23,12
Beta_2.15,M519,417,131,0,1,0,0,0,20,601,759,211,69,17,10
Beta_2.15,M520,415,134,0,0,1,0,0,23,613,761,202,70,16,8
Beta_2.15,M521,415,140,3,0,0,1,0,18,626,770,234,62,11,7
Beta_2.15,M522,441,126,4,0,0,1,0,18,618,786,223,66,1,10
Beta_2.15,M523,431,134,1,2,0,0,1,16,611,760,189,72,0,6
Beta_2.15,M524,434,134,1,1,0,0,0,19,633,749,173,84,0,0
Beta_2.15,M525,430,132,0,1,1,0,0,31,613,740,196,83,1,0
Beta_2.15,M526,427,125,2,1,0,0,0,28,628,752,196,61,5,0
Beta_2.15,M527,420,112,0,1,1,0,0,19,595,764,241,42,15,0
Beta_2.15,M528,436,112,1,1,1,0,0,20,589,767,239,65,1,0
Beta_2.15,M529,417,107,3,0,1,0,0,19,596,753,240,66,2,0
Beta_2.15,M530,442,93,2,1,0,1,0,18,605,771,237,59,8,0
Beta_2.15,M531,427,98,0,2,0,0,0,17,623,764,239,42,6,0
Beta_2.15,M532,445,102,0,0,0,0,0,19,636,744,238,47,4,0
Beta_2.15,M533,440,98,0,0,0,0,0,28,662,701,258,51,2,0
Beta_2.15,M534,422,99,0,0,0,0,0,30,669,676,278,44,0,0
Beta_2.15,M535,428,88,0,0,0,0,0,27,693,654,299,56,1,0
Beta_2.15,M536,431,94,0,0,0,0,0,20,749,630,297,74,1,0
Beta_2.15,M537,428,83,1,0,0,0,0,21,763,626,281,76,5,0
Beta_2.15,M538,429,96,2,1,0,0,0,24,789,612,270,73,4,0
Beta_2.15,M539,436,85,2,1,0,0,0,25,811,606,250,71,6,0
Beta_2.15,M540,458,90,1,2,1,0,0,24,800,614,246,82,6,0
Beta_2.15,M541,429,84,1,1,1,0,0,29,774,617,245,78,3,0
Beta_2.15,M542,437,86,0,1,1,0,0,27,785,600,252,75,5,0
Beta_2.15,M543,446,84,2,0,0,1,0,26,753,634,248,77,12,0
Beta_2.15,M544,442,98,2,1,0,0,0,16,736,625,232,84,12,0
Beta_2.15,M545,431,97,1,2,0,0,0,15,751,634,211,91,17,0
Beta_2.15,M546,418,98,1,1,1,0,0,19,755,607,218,98,20,0
Beta_2.15,M547,420,104,1,1,0,0,0,10,717,608,236,84,32,2
Beta_2.15,M548,416,111,0,1,1,0,0,8,712,646,219,83,29,2
Beta_2.15,M549,417,103,0,0,1,0,0,8,703,626,244,92,28,2
Beta_2.15,M550,443,111,0,0,1,0,0,8,683,607,240,106,26,2
Beta_2.15,M551,427,100,1,0,0,0,0,11,668,637,234,88,35,3
Beta_2.15,M552,425,93,2,0,0,0,0,20,669,617,289,67,35,4
Beta_2.15,M553,438,89,1,1,0,0,0,18,694,605,311,66,30,6
Beta_2.15,M554,426,82,0,1,1,0,0,15,693,587,278,83,28,8
Beta_2.15,M555,418,92,2,1,1,0,0,13,680,592,267,98,28,7
Beta_2.15,M556,399,90,0,1,0,1,0,21,675,595,223,111,31,4
Beta_2.15,M557,424,97,1,1,0,0,0,13,654,601,221,130,14,0
Beta_2.15,M558,402,102,2,0,1,0,0,13,616,652,232,121,4,0
Beta_2.15,M559,385,112,1,2,1,0,0,12,582,704,207,80,8,1
Beta_2.15,M560,386,119,1,3,0,0,0,16,572,691,188,70,30,4
Beta_2.15,M561,393,114,0,2,1,0,0,11,632,655,197,56,27,18
Beta_2.15,M562,375,117,0,1,1,0,0,14,649,651,186,80,12,24
Beta_2.15,M563,367,107,2,0,1,0,0,16,694,606,206,65,11,18
Beta_2.15,M564,354,112,1,1,0,1,0,14,706,599,229,47,8,14
Beta_2.15,M565,364,115,0,2,0,1,0,16,743,627,209,58,0,14
Beta_2.15,M566,349,120,0,0,2,0,1,19,717,628,230,48,0,8
Beta_2.15,M567,347,122,0,0,2,0,0,24,703,662,212,57,5,2
Beta_2.15,M568,346,115,1,0,0,0,0,28,708,669,196,55,6,0
Beta_2.15,M569,343,120,3,0,0,0,0,19,712,665,186,91,3,0
Beta_2.15,M570,345,109,2,2,0,0,0,17,722,676,171,98,2,0
Beta_2.15,M571,377,122,1,3,0,0,0,19,681,685,178,93,0,0
Beta_2.15,M572,347,120,2,0,1,0,0,15,663,711,184,70,5,0
Beta_2.15,M573,384,120,3,0,0,0,0,12,650,714,191,60,4,0
Beta_2.15,M574,368,120,1,1,0,0,0,11,645,684,220,63,5,0
Beta_2.15,M575,362,108,2,0,1,0,0,12,667,640,238,74,0,0
Beta_2.15,M576,380,95,3,0,1,0,0,16,649,665,259,61,0,0
Beta_2.15,M577,388,95,1,2,0,0,0,19,655,649,278,56,4,0
Beta_2.15,M578,387,87,1,2,0,0,0,22,648,643,285,54,1,0
Beta_2.15,M579,391,87,0,1,2,0,0,23,653,612,293,61,1,0
Beta_2.15,M580,403,87,0,1,0,0,0,30,645,608,294,69,5,0
Beta_2.15,M581,387,86,0,0,0,0,0,35,661,604,308,78,4,0
Beta_2.15,M582,395,84,0,0,0,0,0,37,681,566,353,57,0,0
Beta_2.15,M583,413,74,1,0,0,0,0,32,698,539,392,45,0,0
Beta_2.15,M584,398,74,1,0,0,0,0,30,682,497,418,48,0,0
Beta_2.15,M585,388,79,0,1,0,0,0,38,677,484,392,72,0,0
Beta_2.15,M586,400,88,2,1,0,0,0,33,701,433,355,132,0,0
Beta_2.15,M587,391,83,5,0,2,0,0,33,703,422,363,131,1,0
Beta_2.15,M588,415,84,3,2,0,0,0,27,688,447,344,135,1,0
Beta_2.15,M589,394,86,1,5,0,0,0,20,686,483,291,141,6,0
Beta_2.15,M590,395,82,2,1,1,0,0,15,706,505,256,133,15,0
Beta_2.15,M591,371,83,1,1,1,0,0,10,716,490,243,118,21,0
Beta_2.15,M592,391,77,0,2,0,0,0,12,720,500,224,128,16,0
Beta_2.15,M593,390,62,0,1,0,0,0,28,682,535,225,131,17,0
Beta_2.15,M594,405,73,0,0,1,0,0,39,656,535,247,115,17,0
Beta_2.15,M595,409,83,2,0,0,0,0,34,661,543,248,83,26,0
Beta_2.15,M596,395,86,1,0,0,0,0,19,679,539,240,74,28,2
Beta_2.15,M597,382,86,2,2,0,0,0,28,703,563,242,67,34,2
Beta_2.15,M598,380,78,2,2,1,0,0,21,707,563,237,76,38,2
Beta_2.15,M599,349,82,3,1,0,0,0,26,694,587,216,76,42,3
Beta_2.15,M600,355,80,2,1,1,0,0,17,676,598,191,95,46,3
