Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B1_16,B1_17,B1_18,B1_19,B1_20,B1_21,B1_22,B1_23,B1_24,B1_25,B1_26,B1_27,B1_28,B1_29,B1_30,B1_31,B1_32,B1_33,B1_34,B1_35,B1_36,B1_37,B1_38,B1_39,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15,B2_16,B2_17,B2_18,B2_19,B2_20,B2_21,B2_22,B2_23,B2_24,B2_25,B2_26,B2_27,B2_28,B2_29,B2_30,B2_31,B2_32,B2_33,B2_34,B2_35,B2_36,B2_37,B2_38,B2_39
Beta_1.6,u_001,26,73,189,252,9,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,2,4,3,1,2,0,1,2,0,1,0,0,2,3,4,2,2,1,4,1,5,6,5,5,2,4,4,3,3,1,3,7,25,106,603,275,57,19
Beta_1.6,u_002,27,74,191,226,8,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,2,1,0,1,1,1,0,0,1,2,5,1,0,3,2,1,0,2,2,1,1,1,2,1,0,1,3,0,1,1,1,5,2,6,6,3,3,3,3,9,24,109,591,285,53,7
Beta_1.6,u_003,17,81,186,247,10,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,2,1,0,0,1,1,0,0,1,0,1,0,0,1,2,1,0,0,4,2,4,0,6,2,1,0,1,2,0,3,1,0,0,2,3,5,2,0,1,3,3,2,0,2,2,0,1,5,4,3,13,111,628,261,58,17
Beta_1.6,u_004,22,75,142,284,3,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,2,0,0,0,2,1,3,0,0,1,0,1,4,3,1,0,0,2,1,2,1,2,2,0,4,3,4,1,0,0,2,3,0,1,4,2,0,1,6,2,4,3,4,21,103,638,295,59,9
Beta_1.6,u_005,27,68,154,254,6,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,3,0,1,0,0,0,0,1,0,0,0,1,2,0,0,2,4,5,0,1,0,1,1,0,1,0,2,0,0,0,1,2,1,2,4,2,1,3,3,2,11,3,5,1,1,2,8,19,123,682,263,37,18
Beta_1.6,u_006,26,81,165,241,7,2,0,2,0,0,0,1,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,2,1,1,1,0,0,1,5,5,1,2,0,0,0,1,1,2,1,0,0,0,1,0,3,0,2,1,3,3,2,3,2,1,6,2,4,5,4,19,134,667,246,48,9
Beta_1.6,u_007,17,88,186,224,7,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,3,1,7,3,4,1,2,2,2,1,1,0,1,2,2,0,1,1,3,3,1,2,3,3,1,2,2,0,3,3,0,6,20,102,662,263,48,12
Beta_1.6,u_008,26,86,168,233,4,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,1,1,0,2,0,1,0,0,4,1,3,2,3,2,0,5,2,2,3,1,2,4,2,2,0,3,3,2,1,3,1,1,4,3,0,1,1,2,3,3,24,120,653,260,50,3
Beta_1.6,u_009,24,80,183,224,8,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,2,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,9,7,1,3,0,1,0,2,1,1,0,3,3,1,2,1,2,5,4,1,2,2,2,6,4,3,3,3,7,1,5,15,99,650,239,51,10
Beta_1.6,u_010,18,78,210,255,5,0,0,0,0,2,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,3,1,0,3,2,1,1,1,3,3,4,1,2,3,2,3,1,2,1,3,4,2,2,2,6,3,1,4,0,9,5,9,17,109,622,259,48,11
Beta_1.6,u_011,21,81,173,274,9,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,2,0,1,0,2,0,0,0,2,4,3,1,1,0,2,1,0,0,0,1,6,0,3,3,3,1,3,6,3,5,2,4,1,6,2,5,1,1,4,5,23,113,590,268,61,10
Beta_1.6,u_012,28,78,165,237,5,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,1,2,5,1,1,0,2,0,4,0,0,2,3,1,1,2,1,3,1,1,0,0,0,6,6,5,4,4,3,8,2,8,12,97,600,281,58,10
Beta_1.6,u_013,18,81,180,228,4,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,2,2,0,0,4,2,2,4,2,3,3,0,1,0,3,1,1,0,2,1,1,2,3,1,0,2,1,4,1,2,2,0,4,2,3,2,20,99,655,240,60,17
Beta_1.6,u_014,22,74,176,249,6,0,2,0,0,0,0,1,0,2,2,0,0,1,1,0,0,0,0,1,0,0,0,1,0,3,0,0,0,1,1,2,2,1,0,0,2,4,3,0,0,0,1,2,0,1,2,1,3,5,2,2,3,1,2,0,0,3,1,2,2,4,3,2,3,1,2,5,20,104,648,268,60,10
Beta_1.6,u_015,28,66,172,247,8,0,1,1,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,1,1,0,1,1,2,0,0,1,0,1,0,0,1,0,0,0,1,3,5,0,0,0,2,0,0,2,1,1,0,1,0,1,1,1,1,0,0,3,2,6,8,4,0,5,4,4,3,8,17,103,738,232,34,12
Beta_1.6,u_016,22,88,168,223,9,0,1,2,1,0,0,0,2,0,0,2,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,2,1,1,0,0,0,2,5,5,1,1,0,0,0,1,0,2,0,1,0,0,0,1,1,2,2,5,2,2,2,3,1,2,3,3,3,2,8,18,114,671,260,46,11
Beta_1.6,u_017,16,92,177,217,4,2,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,2,0,0,0,1,0,0,2,3,7,5,0,1,0,5,2,0,0,2,0,4,1,0,2,1,1,1,2,5,2,1,3,0,1,2,1,2,5,5,18,111,625,285,48,15
Beta_1.6,u_018,26,85,194,233,5,0,1,0,0,1,0,1,1,0,2,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,2,1,1,0,1,1,1,0,0,4,0,3,5,0,1,0,4,4,2,2,3,2,3,1,1,0,1,6,2,0,0,5,2,3,2,0,0,3,2,1,5,18,110,663,252,56,3
Beta_1.6,u_019,23,85,187,222,12,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,3,9,3,1,1,1,0,0,1,0,1,3,3,1,0,1,1,3,5,5,2,0,3,1,9,2,1,2,2,7,4,5,24,114,642,246,44,9
Beta_1.6,u_020,17,74,192,267,6,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,0,1,0,0,0,1,2,2,2,0,4,1,0,3,3,2,0,2,2,2,3,1,0,1,1,3,3,3,7,3,0,0,5,5,5,5,5,23,121,627,239,53,12
Beta_1.6,u_021,21,76,180,267,11,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,4,4,1,0,0,1,0,0,1,1,3,3,0,2,2,3,5,1,4,6,5,0,2,2,3,5,2,0,0,4,3,21,99,604,274,61,14
Beta_1.6,u_022,27,76,192,228,7,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,1,2,0,0,0,1,5,3,3,1,1,2,1,1,1,0,3,3,1,1,2,3,1,0,1,1,1,2,2,7,5,3,5,2,4,10,10,14,98,631,262,58,10
Beta_1.6,u_023,19,79,211,204,8,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,3,0,0,3,4,3,1,2,3,2,1,0,3,2,0,1,3,2,1,1,2,2,2,1,0,1,5,2,1,3,2,2,0,3,6,17,98,670,238,63,15
Beta_1.6,u_024,19,77,172,246,9,0,1,0,1,0,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,2,0,4,1,0,0,2,5,2,1,0,2,0,1,1,3,1,1,2,2,2,3,0,3,1,0,1,3,2,2,2,6,2,3,2,2,1,1,17,96,632,289,67,10
Beta_1.6,u_025,26,66,152,264,10,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,2,0,0,2,2,1,0,0,0,0,1,0,1,0,0,1,4,4,0,0,0,2,0,4,0,1,1,1,0,0,2,0,0,1,2,1,3,2,6,4,4,1,5,4,5,1,7,22,100,690,287,41,11
Beta_1.6,u_026,25,82,162,243,5,0,1,0,2,1,0,0,0,1,1,0,0,3,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,1,0,0,3,5,4,3,0,0,0,1,1,1,1,0,0,1,0,1,2,0,1,7,1,2,2,3,2,4,2,1,5,2,1,10,20,133,658,263,57,11
Beta_1.6,u_027,19,94,171,246,8,0,3,1,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,1,1,1,1,0,0,1,0,0,2,2,11,1,0,1,1,3,2,0,2,0,2,5,0,2,1,1,1,1,2,4,3,0,4,1,2,2,0,3,5,5,21,110,653,271,50,15
Beta_1.6,u_028,26,85,180,247,3,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,2,1,1,0,0,1,2,0,0,4,0,5,1,1,2,2,3,4,1,6,4,1,0,0,1,2,3,0,3,0,4,2,3,6,2,1,2,2,1,1,4,12,101,689,247,56,5
Beta_1.6,u_029,26,78,184,244,8,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,9,3,5,0,2,0,1,0,0,0,3,2,2,1,0,2,2,5,2,3,2,2,7,2,4,1,0,7,4,1,5,6,18,117,671,226,48,8
Beta_1.6,u_030,16,68,203,269,7,0,0,0,0,2,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,2,0,1,0,0,0,1,1,4,0,1,2,1,4,1,2,0,2,1,4,0,1,2,4,0,1,0,6,3,4,3,1,3,4,4,4,3,4,30,115,641,243,49,13
Beta_1.6,u_031,23,72,196,254,7,1,1,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,2,0,1,1,1,0,1,2,5,2,0,1,2,0,0,0,0,4,2,1,0,3,3,4,4,2,2,3,2,4,1,2,5,1,3,3,0,0,8,17,110,608,254,61,12
Beta_1.6,u_032,26,77,193,226,7,1,0,1,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1,2,0,0,1,0,0,1,0,1,0,0,1,2,1,1,0,1,0,6,2,2,1,3,1,0,0,1,1,3,1,1,2,2,3,0,0,2,0,2,3,3,6,2,7,6,3,3,3,6,16,107,621,265,60,6
Beta_1.6,u_033,21,78,197,251,8,0,0,1,0,0,1,0,2,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,3,0,0,3,2,4,2,1,5,2,0,3,2,0,1,3,2,1,3,1,1,0,1,2,2,0,5,1,1,4,2,1,0,4,3,20,93,649,258,53,10
Beta_1.6,u_034,23,72,155,264,3,0,0,1,1,0,0,0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,2,3,2,0,0,1,6,3,1,2,0,1,1,0,4,1,2,2,2,0,4,1,3,0,3,2,0,0,6,1,4,3,1,2,0,2,3,15,103,642,268,59,11
Beta_1.6,u_035,24,67,157,264,5,4,1,1,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0,1,1,0,1,3,1,0,0,0,1,0,0,0,0,0,2,4,4,0,0,1,1,1,2,0,1,1,2,1,1,0,0,1,1,0,1,4,2,7,4,2,3,5,4,0,7,8,22,100,712,250,37,11
Beta_1.6,u_036,25,80,173,234,4,1,0,1,2,1,0,0,0,0,2,0,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,1,0,0,0,2,5,4,6,0,1,0,1,2,0,1,0,0,0,1,0,2,2,0,2,4,3,0,4,5,1,2,1,4,2,4,8,20,125,703,211,56,11
Beta_1.6,u_037,21,88,161,266,4,1,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,2,5,8,0,0,2,2,1,1,0,0,0,6,1,3,2,1,1,1,3,1,4,1,1,3,3,1,2,2,1,3,7,22,99,647,270,58,14
Beta_1.6,u_038,24,92,180,258,6,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,2,1,0,0,1,2,0,0,3,2,3,1,2,3,3,3,1,4,5,4,0,0,0,1,1,2,1,2,3,0,1,3,6,3,5,1,0,4,2,4,17,100,684,252,47,5
Beta_1.6,u_039,23,83,185,241,6,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,2,0,0,0,0,1,1,0,0,0,5,5,4,1,0,0,1,1,2,1,0,2,2,3,0,1,4,2,4,0,4,5,4,2,2,1,2,4,3,2,5,4,24,106,682,232,47,6
Beta_1.6,u_040,18,64,220,252,6,0,0,0,0,1,2,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,2,0,0,1,0,0,0,2,4,1,1,2,4,1,3,3,0,0,3,0,1,1,3,1,2,3,3,2,2,6,1,2,4,4,5,3,2,11,17,105,664,235,48,13
Beta_1.6,u_041,24,71,168,271,4,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0,1,2,1,0,1,0,0,2,4,2,0,2,2,0,0,0,1,5,1,1,2,2,3,6,6,1,2,4,3,1,0,5,3,1,4,1,1,5,4,21,100,598,268,55,11
Beta_1.6,u_042,27,80,184,239,4,1,2,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,1,0,1,0,0,1,0,3,1,0,1,1,3,4,1,1,0,2,0,0,2,0,3,1,2,3,4,1,0,0,2,0,6,3,1,5,6,4,5,7,1,3,8,15,100,624,253,58,9
Beta_1.6,u_043,17,85,209,225,3,0,0,1,0,0,0,1,2,0,1,1,0,0,1,0,0,1,0,0,0,1,0,2,1,0,1,0,0,0,0,0,1,2,0,0,3,3,3,2,2,3,1,3,2,1,3,2,0,3,1,0,0,3,0,2,1,1,2,3,2,1,4,3,2,1,3,10,16,97,673,262,46,13
Beta_1.6,u_044,21,69,190,269,7,1,0,1,0,0,1,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,1,1,4,0,0,4,3,4,1,1,0,2,1,0,2,1,3,0,2,1,2,3,2,3,2,1,3,3,0,5,1,0,2,3,0,3,2,16,108,665,264,63,5
Beta_1.6,u_045,26,66,169,253,5,1,3,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,1,1,1,2,2,1,0,0,0,1,0,0,0,0,3,3,4,0,0,1,1,4,0,0,2,2,0,2,0,0,2,0,1,0,2,3,2,4,4,0,5,6,3,5,3,6,23,101,704,269,30,12
Beta_1.6,u_046,22,82,168,239,4,0,1,0,2,0,2,0,0,0,0,1,2,0,2,1,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,1,0,0,0,3,3,9,2,2,0,0,3,0,0,0,1,0,0,1,2,2,1,4,0,1,5,3,5,0,1,3,2,3,3,4,9,19,127,685,250,57,12
Beta_1.6,u_047,23,85,180,236,4,1,2,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,2,1,0,0,1,0,2,7,5,0,1,3,1,2,2,2,0,4,2,6,0,3,0,2,2,2,0,1,4,3,2,2,3,4,1,3,2,11,19,102,669,255,58,14
Beta_1.6,u_048,27,85,199,228,2,0,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,2,1,0,0,0,2,0,0,4,0,4,1,0,5,4,1,3,6,3,0,0,0,1,2,0,2,3,3,2,1,4,3,4,6,1,1,1,3,2,5,15,109,686,253,52,7
Beta_1.6,u_049,26,79,193,229,8,1,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,1,0,0,0,2,1,0,0,6,4,5,0,0,1,0,2,1,0,0,2,3,0,0,2,6,3,0,2,8,4,0,0,3,0,3,3,3,7,4,3,20,109,700,225,44,9
Beta_1.6,u_050,18,67,198,253,7,1,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,4,3,3,0,5,1,3,1,2,1,1,0,2,1,2,1,1,4,5,1,0,2,7,1,2,2,6,7,0,7,9,17,112,669,238,48,17
Beta_1.6,u_051,26,66,182,287,9,0,0,0,2,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,3,0,1,1,0,0,2,2,4,0,2,0,2,0,3,3,0,2,4,1,2,4,3,3,2,3,3,4,3,1,1,5,2,2,2,6,6,2,18,105,620,260,59,8
Beta_1.6,u_052,27,79,197,235,5,1,1,0,2,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,2,1,1,1,0,0,1,0,0,1,0,1,3,1,0,1,2,4,4,1,3,1,1,1,0,0,2,3,2,2,3,1,1,2,0,3,4,3,1,2,7,5,5,3,2,4,8,3,20,86,646,247,63,11
Beta_1.6,u_053,20,82,210,223,7,0,0,0,1,0,0,1,1,3,0,1,1,0,0,1,0,0,0,1,0,0,1,0,3,1,0,1,0,0,0,0,1,1,0,0,2,3,3,1,1,3,1,7,0,3,0,1,4,3,0,1,1,1,1,2,0,0,4,4,3,3,1,2,4,1,8,5,15,103,639,259,53,11
Beta_1.6,u_054,20,71,190,261,6,1,1,0,1,0,0,1,0,0,1,0,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,2,3,0,0,4,4,4,1,0,2,1,0,1,1,2,0,2,1,0,1,5,3,4,2,3,1,1,4,4,3,0,2,3,1,1,5,19,108,665,261,60,15
Beta_1.6,u_055,30,64,163,266,8,0,3,2,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,0,0,2,0,2,0,3,1,0,0,1,0,0,0,0,2,3,4,0,1,2,3,0,0,2,2,1,1,0,1,0,2,1,0,2,2,2,3,2,3,1,2,7,6,6,2,8,20,96,709,264,30,14
Beta_1.6,u_056,21,86,159,252,4,0,1,0,0,2,1,1,0,0,0,2,0,1,1,0,1,3,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,3,7,6,3,2,0,1,1,0,0,1,0,1,0,1,3,2,4,0,0,3,4,4,5,1,0,1,3,5,3,6,7,22,118,702,233,59,11
Beta_1.6,u_057,22,88,164,244,6,2,0,3,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,3,1,0,0,0,0,2,8,5,0,3,1,1,4,0,2,3,3,2,3,1,1,2,3,1,0,1,2,2,2,4,1,5,3,3,1,2,6,16,103,675,245,66,12
Beta_1.6,u_058,28,84,179,252,4,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,1,2,0,0,0,2,0,0,3,0,4,0,1,5,4,1,6,5,0,1,0,2,0,1,3,4,3,0,1,4,4,3,2,5,3,1,2,1,1,5,17,103,706,255,57,7
Beta_1.6,u_059,31,77,157,270,6,0,1,0,1,0,0,0,0,2,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,0,4,4,5,1,1,0,2,2,1,0,2,3,0,1,2,3,4,1,1,5,7,2,0,1,0,2,3,4,7,5,1,8,21,95,702,238,46,5
Beta_1.6,u_060,14,75,213,246,10,1,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,1,0,0,2,1,0,0,0,0,0,4,4,3,3,1,0,3,0,2,0,1,0,3,0,3,1,3,6,3,0,2,4,2,1,1,4,9,1,2,6,10,20,106,660,240,44,15
Beta_1.6,u_061,25,64,199,268,6,0,0,0,2,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,2,1,1,0,0,2,2,4,2,0,0,0,4,2,2,1,3,3,3,2,3,1,1,4,2,2,2,2,3,3,3,2,2,4,3,3,6,30,105,641,248,60,8
Beta_1.6,u_062,24,79,201,252,5,0,0,2,1,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,1,0,1,0,1,2,1,0,0,3,4,6,1,2,2,2,0,0,0,1,4,3,2,1,1,3,0,4,5,2,2,0,9,4,5,2,2,2,5,5,6,17,94,644,259,57,13
Beta_1.6,u_063,17,86,187,252,5,1,0,0,0,1,0,0,0,0,2,1,0,1,0,0,1,0,0,1,0,0,0,2,2,2,0,1,0,0,0,0,0,1,0,0,3,2,2,1,1,5,4,2,3,2,2,3,0,3,2,1,1,1,1,0,1,0,4,3,6,0,1,2,3,7,6,7,19,98,669,235,43,17
Beta_1.6,u_064,21,70,182,259,11,3,1,0,0,1,0,0,1,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,1,0,1,1,2,0,0,1,3,0,0,3,4,4,1,0,2,0,1,0,1,3,0,1,2,0,2,8,1,2,3,2,2,4,2,0,4,3,1,1,3,0,1,25,116,673,248,73,18
Beta_1.6,u_065,33,65,178,263,5,2,2,2,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,1,0,2,1,2,1,0,1,0,0,0,0,2,4,4,0,1,3,2,0,2,0,2,1,1,0,0,3,0,0,2,1,3,5,0,2,3,2,3,9,3,6,3,4,26,96,712,266,42,14
Beta_1.6,u_066,23,81,170,249,3,0,0,1,0,1,1,1,1,0,0,0,1,0,0,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,3,6,5,0,2,1,0,1,0,0,1,0,1,0,2,3,3,1,0,3,2,2,2,4,1,3,3,2,2,5,6,7,15,95,718,235,51,12
Beta_1.6,u_067,25,87,150,268,7,0,1,0,2,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,3,1,0,0,0,3,5,5,1,1,2,3,0,1,2,2,3,0,2,1,0,4,2,1,0,3,1,1,3,2,3,3,5,2,1,2,6,21,101,648,262,72,9
Beta_1.6,u_068,27,80,174,244,4,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,1,3,0,0,0,0,2,1,0,0,0,2,0,0,3,0,4,1,2,3,4,4,3,4,0,0,3,0,0,1,5,2,0,2,2,3,5,0,0,3,3,2,3,1,3,3,15,91,720,245,52,7
Beta_1.6,u_069,30,75,195,249,7,0,1,0,0,1,0,0,0,0,1,2,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3,0,0,3,4,3,4,0,2,1,1,1,1,1,1,1,0,3,5,3,1,6,2,4,0,1,1,2,0,1,6,6,4,3,6,27,106,691,223,33,7
Beta_1.6,u_070,17,66,228,253,6,3,0,0,1,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,1,0,0,2,0,1,0,0,0,0,5,5,1,2,2,2,1,1,1,0,0,3,4,0,1,2,6,4,1,1,3,4,1,1,0,6,5,4,5,4,6,25,117,655,236,34,11
Beta_1.6,u_071,24,65,185,278,4,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,6,1,0,0,3,2,2,1,5,1,1,3,0,1,5,2,2,3,1,2,0,4,7,1,3,4,5,1,5,2,24,109,622,262,62,7
Beta_1.6,u_072,18,85,187,249,8,1,0,0,2,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,3,1,0,0,3,3,3,1,3,1,1,0,0,0,1,7,1,0,1,1,4,3,2,3,1,4,6,2,0,5,3,1,5,4,3,3,19,97,646,229,57,10
Beta_1.6,u_073,15,96,198,229,6,2,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,1,0,0,0,1,0,0,3,0,1,0,1,0,0,0,0,1,0,1,1,3,1,0,4,4,5,2,2,1,4,1,2,1,3,2,0,0,1,0,1,0,6,4,1,0,2,4,4,3,5,6,21,99,676,238,43,17
Beta_1.6,u_074,25,67,196,263,2,2,2,1,0,0,1,0,0,0,1,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,2,0,1,1,0,0,3,3,3,1,1,1,1,0,0,3,0,0,1,2,2,2,4,7,0,3,1,3,3,1,3,4,2,1,0,1,2,3,21,105,660,262,60,17
Beta_1.6,u_075,26,76,166,274,5,0,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,1,0,1,2,2,1,1,0,0,0,0,1,4,3,0,2,4,0,2,0,2,3,0,0,2,2,0,1,2,1,0,3,3,0,2,3,6,2,3,9,3,4,7,19,102,699,275,28,17
Beta_1.6,u_076,22,84,161,256,4,0,0,0,1,0,1,1,2,0,0,0,0,0,1,0,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,2,4,5,1,2,0,0,1,0,0,0,1,0,1,1,4,2,0,3,0,5,0,4,1,1,1,7,2,6,3,3,7,17,111,725,229,54,11
Beta_1.6,u_077,28,84,170,245,4,0,0,1,0,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,1,3,0,0,0,3,4,6,0,1,3,1,2,0,3,2,3,0,2,0,2,0,4,0,1,2,2,1,2,3,1,6,4,0,2,4,5,15,108,654,254,53,11
Beta_1.6,u_078,17,80,192,257,3,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,1,2,1,0,0,1,2,0,1,0,0,1,0,0,1,0,5,0,3,2,7,1,3,2,0,2,1,0,0,5,1,2,2,0,4,2,4,0,1,2,3,1,4,1,3,3,22,86,710,221,68,4
Beta_1.6,u_079,25,76,186,251,7,1,1,1,0,0,1,0,0,0,0,1,2,1,0,0,1,2,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,2,0,0,2,4,3,4,0,3,0,2,1,0,0,3,0,3,1,1,5,4,1,4,2,0,3,0,1,0,3,5,3,6,4,6,21,104,694,223,50,18
Beta_1.6,u_080,18,67,201,263,10,3,0,1,0,2,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,2,0,0,0,2,1,0,0,0,0,7,2,1,0,5,1,1,0,1,0,2,2,0,0,4,1,1,5,3,2,1,6,0,0,3,1,7,5,2,5,5,15,97,668,234,54,16
