Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B1_16,B1_17,B1_18,B1_19,B1_20,B1_21,B1_22,B1_23,B1_24,B1_25,B1_26,B1_27,B1_28,B1_29,B1_30,B1_31,B1_32,B1_33,B1_34,B1_35,B1_36,B1_37,B1_38,B1_39,B1_40,B1_41,B1_42,B1_43,B1_44,B1_45,B1_46,B2_ 1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15,B2_16,B2_17,B2_18,B2_19,B2_20,B2_21,B2_22,B2_23,B2_24,B2_25,B2_26,B2_27,B2_28,B2_29,B2_30,B2_31,B2_32,B2_33,B2_34,B2_35,B2_36,B2_37,B2_38,B2_39,B2_40,B2_41,B2_42,B2_43,B2_44,B2_45,B2_46
Beta_1.4,u_393,21,64,269,173,4,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,2,4,8,3,1,4,0,0,0,1,1,0,0,0,1,0,4,0,2,0,3,1,2,2,0,0,2,1,1,1,2,2,1,0,3,0,3,3,4,22,90,653,207,38,4
Beta_1.4,u_394,20,54,263,195,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,2,0,0,0,0,1,4,3,1,1,1,2,4,1,3,2,4,4,1,1,4,2,1,0,0,0,0,2,0,1,1,2,1,3,2,0,1,3,2,2,0,2,1,4,21,83,633,215,50,11
Beta_1.4,u_395,22,52,285,197,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,7,2,2,4,2,0,0,0,0,0,1,2,1,0,1,1,4,4,5,0,2,5,5,1,0,1,8,2,1,2,0,0,2,1,3,0,2,12,83,581,235,57,5
Beta_1.4,u_396,9,59,292,225,4,1,0,0,0,0,1,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,1,4,3,0,5,1,0,1,2,0,1,2,4,1,1,3,4,2,1,0,0,0,0,0,0,2,2,1,0,3,1,5,6,0,2,5,5,2,6,15,73,559,251,56,8
Beta_1.4,u_397,13,51,282,225,8,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,1,1,0,1,2,0,0,2,4,0,1,1,0,5,3,1,0,2,1,1,0,1,2,3,2,1,3,3,4,1,1,0,0,0,1,2,4,6,16,85,552,263,77,11
Beta_1.4,u_398,21,45,241,221,3,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,1,1,0,2,0,1,0,1,0,3,1,0,0,0,0,0,2,0,0,0,0,0,1,1,2,0,0,1,2,4,1,1,2,0,2,7,2,1,2,0,1,0,1,4,5,4,7,22,81,546,276,65,13
Beta_1.4,u_399,20,39,258,198,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,1,0,1,0,2,0,0,0,0,4,1,2,0,0,0,1,0,1,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2,1,2,3,1,4,0,0,3,4,2,3,2,3,7,16,80,608,319,64,13
Beta_1.4,u_400,24,43,211,199,7,0,0,0,2,1,1,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,5,1,0,0,0,0,0,0,2,1,0,1,1,0,0,0,1,1,1,1,3,1,0,1,0,0,0,1,0,1,0,5,1,1,3,2,1,9,23,79,631,302,59,10
Beta_1.4,u_401,19,57,214,190,2,2,0,0,0,2,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,4,3,0,2,2,4,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,3,2,1,1,0,0,0,0,3,1,1,4,2,1,3,0,1,11,75,668,278,43,13
Beta_1.6,u_001,15,64,67,300,99,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,2,6,1,1,1,0,1,2,0,0,1,0,0,2,2,1,4,2,1,2,2,2,1,6,4,5,3,3,5,1,4,3,2,2,1,2,7,20,60,401,432,123,45,4
Beta_1.6,u_002,12,65,78,297,71,3,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,2,1,0,1,1,1,0,0,0,1,1,4,2,1,0,1,3,1,1,0,2,1,1,2,0,2,1,1,0,0,4,0,0,1,1,0,2,5,3,4,6,1,4,4,0,6,8,21,59,374,470,106,36,1
Beta_1.6,u_003,6,68,76,314,76,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,2,0,0,0,1,3,4,2,1,4,3,1,0,1,0,2,0,1,3,0,0,0,2,3,2,3,2,0,2,1,4,2,0,0,2,2,0,1,3,3,3,3,12,67,380,477,101,42,9
Beta_1.6,u_004,12,57,76,291,88,2,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,0,1,2,2,1,0,1,0,0,1,2,2,4,0,0,0,1,2,1,1,1,2,1,1,0,4,4,3,1,0,0,1,1,3,0,1,3,2,1,0,1,5,2,4,1,4,3,17,69,382,469,151,34,3
Beta_1.6,u_005,9,62,85,276,76,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,2,0,0,0,0,0,1,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1,2,5,3,0,1,0,0,2,0,0,1,0,2,0,0,0,1,0,1,2,2,1,3,2,1,1,3,3,4,8,3,5,1,0,2,5,4,16,76,429,481,99,34,7
Beta_1.6,u_006,8,67,81,280,79,6,1,0,2,0,0,0,0,1,1,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,1,1,0,1,0,0,1,3,7,0,1,2,0,0,0,0,1,1,2,0,1,0,0,0,1,0,1,2,0,2,1,3,3,1,3,2,1,1,3,5,3,5,3,2,17,88,425,444,115,30,4
Beta_1.6,u_007,8,72,89,286,64,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,3,6,2,5,1,2,1,2,3,0,1,1,0,0,3,1,1,0,1,1,1,3,2,1,2,3,3,0,1,2,2,0,1,3,2,0,8,15,66,412,460,112,36,4
Beta_1.6,u_008,17,71,70,298,60,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,3,2,2,3,2,2,0,0,5,2,2,3,1,0,4,3,1,2,0,1,3,4,0,1,0,4,0,5,0,3,0,1,1,1,2,2,4,19,71,433,455,99,30,2
Beta_1.6,u_009,9,75,71,303,57,4,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,7,5,4,2,2,0,0,1,0,2,1,1,0,2,2,3,0,2,1,0,4,4,3,1,2,1,3,2,4,4,3,3,2,4,4,3,5,12,62,417,426,106,38,1
Beta_1.6,u_010,9,61,72,347,76,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,3,0,2,1,2,1,1,1,1,3,2,3,2,2,1,4,0,2,2,2,1,0,3,4,2,2,1,4,4,2,1,4,0,6,7,3,8,11,65,391,448,121,25,4
Beta_1.6,u_011,10,65,66,327,87,3,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,1,0,0,0,1,4,2,2,1,1,0,1,2,0,0,0,0,1,3,3,1,2,3,3,0,3,4,3,3,4,2,2,3,4,3,2,4,2,1,0,5,4,18,68,369,450,125,29,6
Beta_1.6,u_012,15,63,67,307,58,3,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,2,0,0,0,1,1,5,1,1,1,0,0,2,1,3,0,0,2,2,1,1,2,1,1,3,0,1,1,0,0,0,3,7,2,6,3,3,4,4,4,3,7,11,57,357,479,115,38,1
Beta_1.6,u_013,4,70,81,285,70,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,3,0,0,0,1,4,2,2,5,0,3,2,1,1,0,0,3,1,1,0,1,1,1,0,3,2,1,1,0,2,0,4,2,0,2,2,0,4,0,5,0,4,15,65,381,482,97,41,8
Beta_1.6,u_014,12,60,73,296,83,3,0,2,0,0,0,0,0,1,0,1,1,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,1,1,1,3,0,1,0,0,1,2,5,1,0,0,0,1,1,1,0,1,2,0,3,3,3,2,2,2,2,0,2,0,0,2,2,1,3,2,2,3,1,3,1,2,1,5,19,61,349,513,134,34,0
Beta_1.6,u_015,12,57,73,298,78,3,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,2,0,0,2,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2,7,0,0,0,0,2,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,3,1,5,4,7,3,0,4,3,5,1,3,8,15,58,431,508,96,22,6
Beta_1.6,u_016,10,74,73,293,58,2,0,1,1,2,0,0,0,0,1,1,0,0,2,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,5,6,1,1,1,0,0,0,0,1,0,2,0,0,1,0,0,0,1,1,1,1,3,4,2,2,0,3,3,0,2,2,4,0,3,2,8,12,67,444,434,135,22,6
Beta_1.6,u_017,9,75,68,298,56,0,2,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,4,6,2,5,0,1,0,2,4,1,0,0,2,0,3,2,0,0,1,2,0,2,1,1,5,2,0,2,2,0,1,2,1,0,3,7,2,16,64,409,448,128,32,5
Beta_1.6,u_018,12,82,64,314,70,1,0,1,0,0,1,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,2,0,1,0,1,0,2,0,0,0,4,0,1,4,3,0,1,0,2,4,3,1,2,3,0,5,1,0,1,0,0,6,2,1,0,0,4,1,3,2,2,0,0,2,1,3,0,5,16,67,386,504,99,28,2
Beta_1.6,u_019,7,75,68,307,67,5,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,2,7,4,2,2,0,1,0,0,0,1,0,0,2,3,3,0,0,1,0,4,2,4,4,2,0,2,2,6,3,2,1,2,1,7,2,4,4,21,70,392,459,111,23,3
Beta_1.6,u_020,11,53,74,361,55,2,0,0,0,0,1,2,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,3,0,4,0,0,1,3,1,0,5,1,2,0,1,2,2,1,3,1,0,1,0,2,2,3,2,4,6,1,0,0,4,4,4,3,6,4,20,72,391,445,110,33,4
Beta_1.6,u_021,12,63,65,332,76,7,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,3,1,4,1,0,0,1,0,0,0,1,1,2,3,1,1,2,1,3,2,4,1,4,5,4,1,0,4,1,3,4,2,0,0,1,3,3,18,60,375,451,122,42,5
Beta_1.6,u_022,11,71,61,314,69,5,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,2,0,0,0,1,2,6,0,3,1,0,1,2,2,0,1,0,3,1,3,1,0,2,3,1,0,0,1,1,1,2,2,4,5,3,3,5,1,3,5,9,9,12,60,371,476,115,33,5
Beta_1.6,u_023,5,69,68,309,68,2,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,1,0,0,1,3,0,0,3,2,3,2,2,1,3,1,2,0,0,3,2,0,0,2,3,1,0,2,2,0,3,1,1,0,0,4,2,2,1,2,2,2,1,2,2,6,14,55,396,485,101,42,7
Beta_1.6,u_024,10,63,62,316,69,3,0,1,0,0,1,0,0,0,1,0,1,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,2,0,4,1,0,0,0,5,4,0,1,0,2,0,1,0,2,2,1,1,1,2,2,1,3,0,2,2,0,0,1,3,1,1,2,4,5,1,3,1,1,2,1,1,15,52,399,469,127,48,1
Beta_1.6,u_025,11,59,66,298,82,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,2,0,0,2,2,1,0,0,0,0,0,1,0,0,1,0,0,0,2,6,1,0,0,0,2,0,3,1,0,1,1,1,0,0,0,2,0,0,1,1,1,1,2,2,3,7,3,2,1,4,5,1,5,2,7,15,62,420,514,104,28,6
Beta_1.6,u_026,10,71,70,292,71,3,0,0,1,1,2,0,0,0,0,0,2,0,0,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0,1,4,6,1,3,0,0,0,0,1,1,1,0,1,0,1,0,0,1,2,0,0,3,5,1,2,2,1,2,4,2,2,1,3,2,2,2,9,16,72,416,473,130,29,6
Beta_1.6,u_027,9,76,78,308,64,3,0,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,3,8,5,0,0,1,0,3,2,1,0,1,1,1,3,3,0,2,1,1,0,2,1,1,4,3,0,0,4,1,2,0,2,1,4,3,6,14,72,368,506,114,43,2
Beta_1.6,u_028,10,84,67,318,61,1,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,3,0,0,0,4,0,2,3,1,1,2,0,3,4,3,0,4,6,1,0,0,0,1,2,2,1,2,1,0,3,3,1,4,5,1,0,3,0,2,1,1,5,7,57,405,496,107,35,2
Beta_1.6,u_029,8,78,74,316,60,4,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,4,6,2,5,0,2,0,0,1,0,0,0,3,2,1,2,0,0,2,2,2,3,3,3,1,1,7,2,4,1,1,0,6,3,3,3,2,6,16,69,429,448,102,21,3
Beta_1.6,u_030,11,49,80,353,68,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,2,2,2,0,1,2,0,3,2,1,2,0,2,0,2,3,0,1,2,2,2,0,1,0,4,5,2,4,1,1,3,4,1,4,5,2,3,23,68,429,425,106,33,7
Beta_1.6,u_031,12,62,59,337,78,4,1,1,0,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,2,0,1,0,1,1,0,1,1,3,3,2,0,1,1,1,0,0,0,0,3,3,1,0,2,1,2,5,1,4,3,0,3,2,2,3,0,5,2,1,3,2,1,0,0,8,14,63,374,454,116,37,4
Beta_1.6,u_032,13,69,63,322,60,2,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,2,0,0,0,1,2,5,3,0,0,4,0,1,0,1,0,1,3,1,1,0,2,2,2,1,0,1,1,0,2,2,3,3,4,3,6,5,3,1,4,3,5,13,70,390,448,118,33,3
Beta_1.6,u_033,5,69,77,335,68,1,0,0,1,0,0,0,1,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,1,0,1,2,0,0,3,2,2,2,2,1,4,1,2,0,4,1,0,0,3,2,1,2,2,1,0,1,1,0,3,1,0,2,3,1,1,4,2,1,0,1,3,3,16,57,391,487,87,39,6
Beta_1.6,u_034,9,68,57,315,67,1,0,0,1,0,1,0,0,0,0,1,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,2,0,4,1,0,0,0,5,3,2,1,1,1,0,1,1,0,4,1,1,2,2,1,0,3,2,2,1,0,3,2,0,0,4,2,2,4,2,1,1,1,0,3,2,11,65,393,480,99,49,1
Beta_1.6,u_035,11,61,71,297,75,2,4,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,1,1,0,1,2,1,1,0,0,0,0,1,0,0,0,0,0,1,3,5,1,0,0,0,2,1,1,1,0,1,1,1,2,0,1,0,0,1,0,1,0,3,2,2,5,4,2,2,3,5,2,2,3,6,6,18,58,414,509,105,21,7
Beta_1.6,u_036,10,65,80,297,64,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,2,4,5,1,5,0,1,0,0,2,1,0,1,0,0,0,1,0,0,2,1,1,1,1,4,3,0,4,4,1,2,1,1,4,0,3,3,8,18,71,423,455,118,38,3
Beta_1.6,u_037,8,75,76,312,68,1,1,1,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,2,8,4,0,0,1,3,1,0,1,0,0,0,2,4,2,3,1,1,1,1,1,2,1,3,2,1,1,3,2,1,1,2,1,3,2,6,19,60,384,479,123,43,2
Beta_1.6,u_038,10,83,67,337,62,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,2,0,0,3,2,2,2,0,2,1,4,2,2,2,3,5,4,0,0,0,0,1,1,2,1,0,2,3,0,0,2,7,2,3,3,1,1,1,3,2,4,14,59,416,485,93,38,0
Beta_1.6,u_039,5,84,65,314,66,4,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0,0,0,4,3,4,3,1,0,0,1,1,0,2,1,0,1,3,1,2,0,1,3,3,2,2,1,3,5,2,4,1,1,1,2,3,3,3,1,6,3,16,68,417,473,95,25,2
Beta_1.6,u_040,10,48,68,366,65,3,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,2,2,2,1,1,1,4,2,1,2,3,0,0,0,3,1,0,1,3,0,3,0,3,4,1,0,6,2,3,0,4,4,4,4,0,3,10,16,56,420,443,109,34,4
Beta_1.6,u_041,9,61,67,322,78,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,2,0,1,1,0,0,0,0,3,3,2,0,2,2,0,0,0,0,1,5,0,2,2,0,3,2,5,5,2,1,2,4,2,1,1,3,5,0,1,3,2,1,2,6,2,15,64,362,460,112,38,1
Beta_1.6,u_042,10,76,67,316,63,2,1,2,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,1,0,0,1,0,3,0,1,0,0,1,3,3,3,1,0,0,2,0,0,1,1,0,3,0,3,1,2,4,1,0,0,0,2,1,3,5,1,1,5,6,3,5,6,2,1,6,4,11,59,366,465,115,39,4
Beta_1.6,u_043,5,74,69,328,62,1,0,0,0,1,0,0,0,1,0,2,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,0,1,0,2,0,0,3,1,3,2,2,2,2,1,2,4,0,1,3,1,1,1,3,0,0,0,2,1,0,2,1,1,2,2,3,0,2,3,3,1,2,1,3,9,11,48,370,531,106,38,3
Beta_1.6,u_044,10,62,54,350,77,3,1,0,0,1,0,1,0,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0,0,1,1,2,2,0,0,3,1,5,3,0,1,0,2,0,1,0,2,1,3,0,2,0,2,1,2,2,1,4,1,1,3,2,1,0,6,0,0,2,2,1,0,3,2,11,69,365,512,110,54,0
Beta_1.6,u_045,14,60,58,315,71,1,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,1,1,1,0,2,3,0,0,0,0,1,0,0,0,0,0,1,2,7,0,0,0,1,1,3,1,0,0,2,0,2,1,1,0,0,1,1,0,1,0,3,2,2,4,2,2,1,4,5,1,5,6,0,8,20,60,421,500,108,21,7
Beta_1.6,u_046,9,69,72,299,64,2,0,1,0,1,1,0,2,0,0,0,0,1,0,2,0,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,1,5,5,5,2,1,0,0,2,1,0,0,0,1,0,0,0,1,2,2,0,4,1,0,1,5,3,4,1,1,0,2,2,4,1,2,6,7,17,84,431,461,115,38,4
Beta_1.6,u_047,8,76,70,313,60,1,1,2,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,2,1,0,0,1,0,0,1,4,8,1,0,1,3,1,1,2,2,1,0,3,3,1,5,0,3,0,1,2,1,2,0,1,3,4,1,1,3,2,4,1,3,1,2,10,17,58,390,498,115,36,3
Beta_1.6,u_048,11,75,73,313,68,1,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,2,2,1,3,1,0,2,6,2,0,5,4,2,1,0,0,0,2,0,1,2,1,3,3,1,1,2,4,2,4,5,1,1,0,2,3,1,5,12,64,394,506,108,36,2
Beta_1.6,u_049,7,81,65,322,53,7,1,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,1,0,0,4,3,4,4,0,0,1,0,0,2,1,0,0,1,3,1,0,1,1,5,2,2,0,5,5,3,1,0,1,2,1,2,2,4,3,7,2,4,16,62,435,465,95,30,2
Beta_1.6,u_050,13,50,76,341,62,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,2,0,0,1,0,0,0,2,4,1,3,0,3,3,1,2,1,2,1,1,0,1,1,1,2,1,1,2,3,5,0,0,0,7,2,1,2,2,5,5,3,0,9,7,16,71,412,455,103,39,5
Beta_1.6,u_051,9,62,57,356,83,3,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,2,1,1,0,1,0,0,1,1,3,3,0,2,0,2,0,1,3,2,0,2,2,2,3,0,3,4,3,1,2,3,2,3,3,1,2,2,3,2,2,2,5,4,3,2,13,71,378,451,121,32,4
Beta_1.6,u_052,11,74,64,330,63,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,2,1,1,1,1,0,0,0,1,0,0,1,0,1,2,1,1,0,0,1,3,5,3,1,2,1,1,0,1,0,0,2,3,0,2,3,2,1,1,2,0,1,3,3,3,0,1,7,6,2,4,3,2,2,5,6,3,17,50,367,459,139,35,5
Beta_1.6,u_053,6,72,61,337,62,4,0,0,0,0,1,0,0,1,1,2,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,2,2,0,1,0,0,0,0,0,0,1,1,0,0,2,2,4,0,1,1,2,1,5,3,0,3,0,0,2,3,3,0,0,2,0,1,1,2,0,0,2,4,5,0,3,1,2,4,0,4,5,5,12,58,350,510,108,34,8
Beta_1.6,u_054,8,64,59,352,64,1,1,1,0,0,1,0,0,1,0,0,0,1,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,1,2,2,0,0,3,2,4,3,1,0,0,3,0,0,1,1,2,0,2,1,0,0,1,5,0,5,4,0,3,1,1,2,4,3,2,0,2,2,1,2,0,5,13,73,390,493,98,59,2
Beta_1.6,u_055,16,61,63,317,72,2,0,2,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0,0,0,2,0,1,1,1,2,1,0,0,1,0,0,0,0,0,1,2,4,2,0,1,1,2,2,0,1,1,1,2,0,1,0,1,0,2,1,0,1,1,2,1,3,2,2,3,0,2,7,4,4,4,4,7,15,62,408,503,117,21,6
Beta_1.6,u_056,7,73,70,302,69,1,0,0,1,0,0,2,1,1,0,0,0,0,2,0,0,1,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,2,3,10,2,2,2,0,1,1,0,0,0,0,1,1,0,0,1,3,1,4,1,0,0,3,3,4,3,3,1,0,1,3,4,3,2,5,10,13,69,421,487,108,39,5
Beta_1.6,u_057,7,76,62,315,64,0,2,0,2,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,3,1,0,0,0,0,2,6,7,0,1,1,2,1,4,0,0,3,2,2,3,1,3,0,1,1,3,2,0,1,0,2,2,1,5,0,2,4,2,3,1,1,3,5,15,67,378,493,116,45,3
Beta_1.6,u_058,14,77,62,334,58,2,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,2,0,0,0,0,2,0,0,2,1,2,2,0,1,4,4,2,3,3,5,0,0,1,0,2,0,0,4,1,4,2,0,1,3,4,4,1,1,5,3,1,1,2,0,2,5,13,65,391,524,111,38,2
Beta_1.6,u_059,13,74,65,324,61,4,0,1,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,4,2,4,3,1,1,0,1,1,2,1,0,2,1,2,0,2,1,3,4,1,1,2,5,5,1,1,0,1,1,1,3,3,2,9,2,2,7,19,51,432,475,99,29,2
Beta_1.6,u_060,12,49,75,359,58,5,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,2,5,3,2,2,1,0,1,2,0,2,0,1,0,1,2,1,2,1,2,3,4,3,0,2,1,5,1,1,0,4,7,3,2,4,4,8,16,69,412,452,92,40,4
