Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B1_16,B1_17,B1_18,B1_19,B1_20,B1_21,B1_22,B1_23,B1_24,B1_25,B1_26,B1_27,B1_28,B1_29,B1_30,B1_31,B1_32,B1_33,B1_34,B1_35,B1_36,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15,B2_16,B2_17,B2_18,B2_19,B2_20,B2_21,B2_22,B2_23,B2_24,B2_25,B2_26,B2_27,B2_28,B2_29,B2_30,B2_31,B2_32,B2_33,B2_34,B2_35,B2_36
Beta_1.2,u_265,40,239,114,3,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,2,0,0,1,0,0,0,0,1,5,1,0,0,0,1,1,1,0,0,0,2,0,1,1,2,0,2,0,0,2,5,3,0,5,0,1,3,1,2,5,34,373,422,25
Beta_1.2,u_266,41,222,105,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,1,5,0,2,5,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,3,1,1,2,1,3,1,2,1,7,7,3,40,412,390,33
Beta_1.2,u_267,44,221,102,1,0,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,7,0,2,0,2,0,0,0,0,2,5,0,0,1,0,1,1,0,1,0,1,2,3,2,4,0,1,3,3,3,3,30,417,404,17
Beta_1.2,u_268,50,210,92,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,6,1,0,1,0,1,1,0,1,1,0,2,0,1,1,0,0,0,3,5,1,0,1,0,3,2,3,1,3,3,5,34,432,364,35
Beta_1.2,u_269,55,220,82,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,0,2,5,4,0,0,1,0,2,0,0,1,1,2,0,1,1,1,0,1,2,0,3,1,0,1,1,0,1,7,2,4,3,35,438,353,35
Beta_1.2,u_270,53,253,72,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,3,1,1,5,3,0,5,2,0,2,1,0,1,0,0,2,0,2,0,0,0,0,2,2,2,2,1,0,1,4,1,4,2,6,31,435,343,42
Beta_1.2,u_271,45,272,73,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,4,0,0,0,1,3,2,2,0,1,4,3,3,1,1,0,1,0,0,1,1,3,1,5,1,0,1,4,3,0,7,31,439,342,14
Beta_1.2,u_272,42,282,78,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,2,7,2,0,0,1,0,0,0,0,1,0,1,0,2,6,4,0,1,2,5,4,4,1,1,2,3,2,1,3,1,7,38,384,350,22
Beta_1.2,u_273,39,270,78,0,2,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,2,1,0,3,3,0,1,0,3,3,1,0,0,0,0,2,2,4,1,3,0,6,0,1,1,2,5,3,0,1,5,6,5,1,35,373,358,32
Beta_1.2,u_274,51,245,108,1,2,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,1,1,0,2,4,0,2,0,0,0,4,0,0,2,0,2,2,1,5,1,1,0,1,1,4,1,2,3,0,3,2,1,3,0,12,29,365,372,28
Beta_1.2,u_275,51,231,111,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,1,0,0,0,0,2,1,0,2,2,0,0,3,2,1,2,0,1,1,1,1,1,1,2,3,3,0,0,0,4,2,2,6,0,1,0,3,5,3,5,30,350,383,46
Beta_1.2,u_276,48,232,115,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,2,1,3,5,0,0,1,0,1,2,0,0,0,0,7,0,1,3,1,0,1,1,2,0,3,2,3,3,1,1,0,2,3,10,27,358,441,24
Beta_1.2,u_277,37,237,117,1,2,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,5,2,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,6,2,1,5,0,0,1,3,3,2,5,31,357,436,24
Beta_1.2,u_278,42,217,110,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,4,0,6,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,1,2,2,1,1,3,1,1,1,2,8,5,8,31,395,397,36
Beta_1.2,u_279,43,228,89,2,0,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,7,0,1,2,0,0,0,0,2,5,0,0,1,0,1,1,0,0,0,2,0,1,3,4,2,0,1,4,2,3,7,24,425,404,16
Beta_1.2,u_280,50,216,105,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,5,1,1,0,0,2,0,0,2,0,1,1,0,1,0,1,0,2,6,0,0,2,0,2,1,2,3,2,1,5,6,26,448,342,38
Beta_1.2,u_281,56,235,79,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,2,5,2,0,1,0,1,0,0,0,1,1,1,1,1,0,0,2,1,0,2,2,1,2,1,0,0,4,4,0,4,8,31,444,345,24
Beta_1.2,u_282,58,259,72,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0,3,0,2,4,2,0,4,3,0,1,2,0,0,1,2,0,2,0,0,0,0,2,2,0,1,2,1,0,4,1,1,3,3,7,36,450,332,40
Beta_1.2,u_283,46,257,80,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,4,0,0,1,1,2,3,0,0,2,6,2,1,0,2,1,0,0,0,1,3,1,3,2,2,0,3,2,2,3,2,34,419,356,12
Beta_1.2,u_284,42,281,74,0,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,7,1,0,1,0,0,0,0,0,1,1,0,1,5,3,3,0,1,4,7,4,1,0,2,2,2,1,3,3,3,1,40,404,350,24
Beta_1.2,u_285,42,287,86,0,1,2,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,3,0,0,5,0,0,1,0,5,0,1,0,0,0,1,2,2,2,1,2,2,2,3,0,1,6,3,0,0,2,8,5,2,2,34,382,349,24
Beta_1.2,u_286,46,252,108,0,2,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,2,0,0,4,1,1,0,0,2,2,1,0,0,3,3,2,3,1,1,0,1,1,1,2,2,3,1,1,1,4,1,1,4,10,32,364,382,28
Beta_1.2,u_287,49,237,127,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,1,0,0,0,1,1,1,2,2,0,0,5,0,2,0,0,1,2,0,1,2,0,4,2,1,1,0,2,3,3,3,0,2,0,2,1,5,2,5,37,327,385,47
Beta_1.2,u_288,49,249,109,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,2,0,3,4,0,0,1,1,2,0,0,0,0,5,2,1,0,3,0,1,1,1,0,4,1,3,3,1,0,0,1,4,6,4,31,341,452,24
Beta_1.2,u_289,36,244,120,0,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,7,0,0,0,1,2,0,0,0,0,1,1,2,1,1,0,1,0,0,6,2,0,1,3,1,1,2,0,5,1,6,28,365,433,20
Beta_1.2,u_290,42,232,101,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,4,2,4,0,0,1,1,0,0,0,0,1,0,2,0,0,0,1,1,2,1,2,2,1,1,1,0,7,7,2,8,31,385,409,40
Beta_1.2,u_291,43,229,89,1,1,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,2,3,2,0,2,0,0,0,1,5,0,0,1,0,0,2,0,0,0,1,0,2,0,4,3,1,1,2,5,1,1,10,24,406,409,16
Beta_1.2,u_292,49,215,99,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,5,2,0,0,1,0,0,1,0,0,3,0,0,0,1,0,3,5,0,1,1,0,1,3,1,2,1,2,3,4,10,28,445,333,26
Beta_1.2,u_293,54,229,84,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,2,4,2,0,1,1,0,0,0,1,0,2,0,1,1,0,0,1,1,0,3,2,0,3,0,0,3,4,0,3,2,9,28,452,352,21
Beta_1.2,u_294,53,246,80,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,2,1,1,4,2,5,2,0,2,1,0,1,0,2,1,1,0,0,0,1,1,1,1,0,1,2,1,2,1,1,3,2,3,4,35,454,325,46
Beta_1.2,u_295,42,264,70,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,2,0,1,0,0,0,0,4,0,1,0,2,3,1,0,2,5,1,2,0,2,2,0,0,0,1,2,1,2,1,2,1,3,2,2,2,3,3,44,411,351,14
Beta_1.2,u_296,47,285,73,0,2,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,3,0,1,1,6,1,0,1,0,0,0,0,1,1,0,1,1,5,1,1,2,2,6,1,5,0,2,2,1,1,1,6,1,3,1,36,394,356,24
Beta_1.2,u_297,44,271,80,1,1,1,1,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,3,0,0,5,0,0,1,5,1,1,0,0,0,1,1,2,2,1,1,1,3,2,2,2,1,5,2,0,1,4,4,4,1,5,27,384,354,27
Beta_1.2,u_298,50,240,98,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,2,1,0,1,0,2,0,1,3,2,0,0,0,2,1,0,0,0,4,3,3,1,1,1,1,1,0,2,2,3,2,1,0,1,3,1,1,9,3,31,376,360,34
Beta_1.2,u_299,45,241,114,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,2,0,0,0,0,2,1,2,2,0,5,0,0,2,0,1,2,0,1,0,1,3,2,0,0,1,1,4,2,5,1,0,1,2,1,4,2,4,3,39,349,380,35
Beta_1.2,u_300,48,245,116,2,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,2,0,3,3,0,1,0,0,2,0,0,0,5,0,0,2,4,0,0,1,2,0,2,2,1,4,2,0,0,0,4,3,4,4,33,343,441,26
Beta_1.2,u_301,35,239,109,0,0,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,7,0,0,1,1,1,0,0,0,1,0,2,2,0,0,1,0,0,5,1,2,0,5,0,1,3,0,2,4,3,3,26,360,443,20
Beta_1.2,u_302,44,232,108,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,1,4,5,0,0,0,2,0,0,0,0,1,0,2,1,0,0,1,0,3,0,3,1,2,0,1,0,5,4,4,5,5,34,392,397,35
Beta_1.2,u_303,45,221,104,0,1,1,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,3,2,2,2,0,0,0,0,4,1,0,1,0,0,2,0,0,0,0,1,1,0,4,2,3,0,3,4,1,3,3,2,33,409,414,16
Beta_1.2,u_304,50,216,95,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,0,2,4,2,0,0,1,0,1,0,0,3,0,0,0,0,1,1,4,1,0,1,1,1,1,3,1,1,1,2,3,5,9,26,449,347,22
Beta_1.2,u_305,49,222,86,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,2,3,3,2,1,1,0,0,0,1,0,1,0,2,0,0,2,0,0,0,4,1,0,1,1,2,2,3,0,2,1,3,6,34,419,371,21
Beta_1.2,u_306,62,248,79,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,1,1,0,0,1,2,2,3,2,5,2,0,1,1,0,0,3,0,1,1,0,0,1,1,1,1,0,1,1,2,1,3,0,3,1,2,1,3,40,451,328,39
Beta_1.2,u_307,48,276,63,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,1,0,1,0,0,0,4,0,1,2,2,2,0,1,3,4,2,0,0,3,0,1,0,1,2,0,2,0,0,1,5,2,2,2,2,5,3,33,427,340,16
Beta_1.2,u_308,48,271,70,0,0,3,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,2,1,1,2,4,0,1,0,0,0,0,0,2,0,0,2,4,1,1,1,2,5,3,5,0,2,3,1,1,0,4,2,6,1,2,29,393,368,22
Beta_1.2,u_309,49,279,78,1,0,1,2,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,2,1,0,4,0,0,4,1,0,1,0,0,1,0,1,3,1,1,2,0,3,1,3,2,6,1,0,1,2,7,4,0,2,8,27,391,354,28
Beta_1.2,u_310,46,265,109,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,2,1,0,1,1,1,1,3,2,0,0,1,0,1,0,0,0,3,5,1,0,1,2,1,0,2,1,2,3,1,1,1,1,2,1,2,7,1,33,374,351,28
Beta_1.2,u_311,50,230,112,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,1,1,0,0,0,2,0,2,2,0,3,0,3,0,0,3,0,0,1,0,3,2,1,0,0,0,2,4,3,2,1,1,1,2,1,3,4,3,2,36,336,376,27
Beta_1.2,u_312,45,247,111,3,0,0,0,1,0,0,0,0,0,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,2,4,2,0,1,0,1,0,1,0,3,0,0,0,5,1,0,1,2,0,0,3,1,3,3,0,1,0,1,3,4,3,4,27,348,453,33
Beta_1.2,u_313,39,230,116,0,0,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,5,0,1,1,1,0,0,0,1,0,1,1,2,1,1,0,0,5,0,0,1,5,0,1,2,2,0,3,2,7,2,27,369,431,16
Beta_1.2,u_314,43,239,107,0,0,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,5,4,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,4,0,1,2,3,0,1,0,1,6,0,3,6,3,38,394,399,30
Beta_1.2,u_315,47,236,93,0,0,2,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,3,3,1,1,0,0,0,4,1,0,1,0,1,0,1,0,0,0,0,2,1,1,2,2,1,4,1,5,1,2,3,3,28,423,402,19
Beta_1.2,u_316,46,226,97,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,2,6,0,0,1,0,1,0,0,3,0,0,0,0,0,1,5,0,0,2,0,1,1,2,1,3,0,1,3,3,4,4,28,448,365,25
Beta_1.2,u_317,51,232,86,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,2,3,3,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,3,1,1,0,1,0,3,5,0,2,0,2,4,7,30,451,360,24
Beta_1.2,u_318,56,244,79,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,2,0,0,0,3,2,4,2,7,0,0,1,0,1,2,0,2,0,1,0,2,0,2,0,1,0,1,0,3,1,1,2,2,1,2,1,4,23,440,332,42
Beta_1.2,u_319,49,264,83,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,2,0,1,0,0,0,4,1,0,4,1,1,0,2,6,4,0,0,0,1,1,0,2,2,0,1,1,1,0,2,3,4,3,0,5,2,3,28,435,329,27
Beta_1.2,u_320,43,289,72,0,0,2,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,2,0,1,3,0,1,0,0,0,0,2,0,0,2,2,3,0,0,2,3,7,5,1,1,2,2,0,1,3,1,4,4,1,7,37,403,354,26
Beta_1.2,u_321,47,276,77,0,1,0,1,2,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,3,0,4,0,1,4,0,1,0,0,0,1,1,2,0,2,0,1,4,0,3,1,6,3,1,0,2,4,6,3,0,3,3,42,373,367,32
Beta_1.2,u_322,42,263,94,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,2,0,1,1,1,3,1,2,0,1,0,0,0,1,0,1,4,3,0,1,2,1,1,2,1,2,2,0,2,1,1,2,0,3,4,4,3,32,387,351,27
Beta_1.2,u_323,50,236,129,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1,2,3,0,1,2,0,2,1,0,1,0,1,2,1,0,1,0,1,3,6,0,0,2,3,0,0,5,4,2,1,4,36,343,386,31
Beta_1.2,u_324,45,247,116,1,2,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,3,2,1,0,2,0,0,0,4,0,0,0,3,1,1,3,1,0,0,3,1,1,3,0,1,0,2,1,6,0,2,8,27,357,423,32
Beta_1.2,u_325,37,242,118,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,0,0,0,5,0,1,1,0,0,0,1,0,1,1,2,0,1,1,0,3,0,0,1,3,1,1,2,2,0,4,1,3,5,5,29,365,425,16
Beta_1.2,u_326,43,220,113,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,7,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,3,1,1,1,2,1,2,0,0,4,0,3,4,1,7,41,384,406,19
Beta_1.2,u_327,46,232,93,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,3,4,1,0,0,0,3,2,0,1,0,1,0,1,0,0,0,0,1,0,2,0,1,1,1,5,3,2,3,2,2,2,34,420,390,24
Beta_1.2,u_328,47,218,103,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,2,2,5,1,0,1,1,0,0,1,1,0,0,0,0,2,3,0,1,1,0,2,0,2,1,2,1,2,1,1,3,3,2,33,412,393,21
Beta_1.2,u_329,47,231,88,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,2,3,3,1,0,0,1,0,0,0,1,1,0,1,1,0,0,2,2,0,0,1,0,4,3,2,2,0,1,1,5,4,35,453,332,20
Beta_1.2,u_330,57,237,73,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,2,0,0,1,1,4,6,3,0,1,0,0,2,1,1,1,1,0,3,0,1,1,1,0,1,0,1,1,3,0,3,1,1,1,2,5,25,432,338,18
Beta_1.2,u_331,48,268,75,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,2,0,1,0,0,4,1,2,2,0,1,1,2,9,0,1,0,1,0,1,1,1,2,1,1,0,1,2,1,2,2,2,4,2,2,6,33,426,331,33
Beta_1.2,u_332,42,276,78,0,0,0,3,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,3,0,1,3,0,1,0,0,0,0,2,0,2,2,0,3,0,0,3,7,4,2,2,2,1,1,1,1,4,1,4,1,2,8,38,410,343,27
Beta_1.2,u_333,45,283,73,0,0,1,0,2,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,2,0,4,0,6,0,0,0,0,0,2,0,2,1,0,1,2,2,1,1,2,4,4,3,0,1,2,7,5,0,1,1,3,36,377,366,27
Beta_1.2,u_334,46,270,89,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,2,1,0,1,1,2,2,1,0,1,0,0,0,0,1,6,0,0,3,3,1,0,0,5,2,2,0,1,0,2,2,1,2,3,6,0,2,31,392,345,28
Beta_1.2,u_335,46,238,123,0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,2,0,0,0,1,1,1,1,0,3,0,1,2,0,0,1,2,3,0,0,1,0,2,0,7,1,1,0,3,2,0,3,5,3,0,1,4,38,343,382,33
Beta_1.2,u_336,39,246,105,0,2,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,1,0,0,1,1,2,1,0,2,0,0,0,2,1,0,3,1,0,1,4,0,0,2,2,2,3,0,0,0,2,1,5,2,1,1,5,30,349,427,30
Beta_1.2,u_337,42,242,114,0,0,0,1,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,4,1,0,0,0,0,0,1,1,0,3,0,1,0,0,4,0,0,0,4,1,0,1,3,1,1,2,4,3,3,2,33,376,424,20
Beta_1.2,u_338,47,229,115,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,6,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,2,1,2,2,0,1,2,0,4,0,0,5,2,1,6,37,378,402,21
Beta_1.2,u_339,43,226,96,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,4,1,0,0,1,4,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,3,3,5,1,3,3,1,3,35,411,372,24
Beta_1.2,u_340,49,226,99,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,5,1,1,0,1,0,0,1,0,0,0,0,3,2,0,0,2,0,1,0,2,1,1,2,1,2,1,1,1,3,4,33,433,380,19
Beta_1.2,u_341,48,218,92,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,5,1,2,0,1,0,0,0,1,0,1,1,0,1,0,2,1,0,1,0,0,4,2,1,2,3,0,2,1,3,5,33,452,363,18
Beta_1.2,u_342,57,235,81,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,2,0,0,0,1,3,9,1,0,1,0,2,0,1,2,0,0,3,0,2,0,0,2,1,0,1,0,1,3,2,1,1,1,0,5,4,28,428,354,24
Beta_1.2,u_343,47,252,77,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,1,1,0,1,4,2,2,0,0,0,3,7,2,0,0,0,1,0,2,1,1,1,2,0,0,2,1,2,1,2,2,4,2,2,4,38,438,344,22
Beta_1.2,u_344,44,269,69,0,0,0,1,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,2,1,0,3,2,0,0,0,0,2,0,2,2,0,3,0,1,2,3,6,3,0,2,1,2,1,1,2,1,5,0,2,4,7,42,410,354,27
Beta_1.2,u_345,46,280,83,0,0,1,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,1,1,3,0,5,0,0,0,0,1,1,0,1,1,1,2,1,2,1,3,2,2,5,2,1,2,6,4,2,1,0,1,1,26,394,342,23
Beta_1.2,u_346,42,263,96,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,1,2,0,1,1,1,2,1,3,0,0,0,0,0,3,3,0,0,4,1,0,1,3,2,2,1,0,1,1,1,2,2,3,1,5,1,4,41,367,348,36
Beta_1.2,u_347,48,241,115,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,2,0,3,0,1,2,0,0,0,4,2,1,0,0,0,2,0,7,0,0,1,3,0,1,1,5,3,2,0,2,1,31,358,381,32
Beta_1.2,u_348,39,252,99,0,1,2,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,3,0,2,0,0,0,1,0,1,3,0,0,2,1,2,1,1,2,3,4,0,0,0,1,2,2,6,1,0,3,2,28,356,403,32
Beta_1.2,u_349,40,249,114,1,0,0,0,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,1,0,1,4,1,0,0,0,0,1,1,0,3,0,1,0,0,1,0,1,0,3,2,0,1,1,1,1,4,4,3,2,0,6,32,361,444,18
Beta_1.2,u_350,44,206,109,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,6,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,3,1,1,0,1,2,1,0,0,5,2,3,2,34,399,410,21
Beta_1.2,u_351,43,219,97,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,4,1,0,1,2,2,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,2,3,4,5,0,2,2,6,30,405,395,24
