Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B1_16,B1_17,B1_18,B1_19,B1_20,B1_21,B1_22,B1_23,B1_24,B1_25,B1_26,B1_27,B1_28,B1_29,B1_30,B1_31,B1_32,B1_33,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15,B2_16,B2_17,B2_18,B2_19,B2_20,B2_21,B2_22,B2_23,B2_24,B2_25,B2_26,B2_27,B2_28,B2_29,B2_30,B2_31,B2_32,B2_33
Beta_1.8,u_105,27,151,114,113,17,10,2,2,0,0,1,0,2,2,2,1,1,0,2,0,1,2,0,1,0,2,1,0,1,2,0,1,0,0,1,7,2,2,2,2,3,2,1,1,4,1,4,5,4,5,5,6,6,9,6,2,9,7,10,21,60,200,429,270,58,6
Beta_1.8,u_106,49,114,111,119,12,5,4,1,3,2,1,1,0,1,1,2,1,1,0,1,0,2,1,1,0,0,0,1,0,0,1,0,0,0,1,3,2,4,7,2,1,6,4,2,7,0,6,3,3,1,3,5,4,4,3,4,10,10,16,29,58,201,395,234,59,12
Beta_1.8,u_107,34,138,106,139,21,6,4,1,2,0,3,1,0,1,0,0,0,1,1,0,0,0,1,1,2,0,0,1,1,0,2,2,0,0,2,3,3,4,4,8,2,3,4,3,5,3,6,7,5,6,2,2,6,7,8,4,4,8,10,12,41,185,394,220,82,22
Beta_1.8,u_108,27,120,121,150,35,9,0,1,0,0,1,0,0,1,2,1,0,0,1,0,0,2,2,0,2,0,0,1,2,1,1,1,0,0,5,1,3,4,3,3,1,1,1,2,3,4,4,3,8,8,8,3,7,3,4,6,7,16,10,16,38,159,392,252,101,9
Beta_1.8,u_109,18,120,119,154,34,9,2,5,0,0,1,2,1,1,0,1,0,0,0,4,0,0,0,2,0,2,1,0,1,0,0,2,0,0,5,4,3,3,1,2,4,2,1,1,4,5,3,2,1,9,2,3,5,6,9,6,13,9,14,30,39,142,349,235,133,14
Beta_1.8,u_110,27,86,146,146,47,7,1,1,0,2,1,0,0,3,0,2,2,0,0,0,1,0,0,0,1,1,1,2,1,2,2,1,0,0,0,1,4,0,4,2,6,3,2,1,2,6,4,4,2,8,4,1,4,6,5,10,9,5,13,18,35,119,376,246,122,22
Beta_1.8,u_111,28,103,137,136,34,6,0,2,1,0,0,1,0,0,1,1,2,2,0,1,1,3,0,0,1,1,2,1,2,2,1,2,1,0,4,4,2,1,1,1,3,1,4,2,0,0,1,3,3,5,6,5,2,2,4,9,6,8,6,19,41,143,373,259,102,13
Beta_1.8,u_112,33,105,135,123,20,2,4,2,3,0,1,2,0,1,1,0,2,0,1,1,1,1,1,1,0,1,2,0,1,1,1,1,0,0,1,1,0,4,1,1,6,1,1,2,1,2,3,1,2,1,2,2,3,7,4,2,6,7,8,28,67,216,370,225,85,20
Beta_1.8,u_113,36,114,138,118,17,6,4,3,2,2,1,2,3,0,1,1,1,1,0,0,2,0,1,0,1,0,0,3,1,0,2,0,0,0,1,1,3,0,2,2,1,2,1,1,0,3,2,1,3,3,4,6,5,4,3,13,5,11,17,25,59,189,352,251,93,8
Beta_1.8,u_114,35,107,152,116,17,2,5,1,1,0,1,1,1,0,1,0,0,1,2,2,0,1,2,1,0,1,3,1,0,2,2,0,0,0,4,4,1,1,2,3,0,1,1,1,2,4,2,2,3,4,7,3,3,4,5,3,5,7,8,21,74,174,390,298,84,12
Beta_1.8,u_115,38,118,120,132,17,4,4,1,2,2,0,1,2,1,0,0,2,2,2,0,1,1,2,0,0,0,0,1,0,1,3,1,1,0,1,2,4,2,1,1,6,3,3,6,2,3,0,2,3,2,4,5,6,4,4,5,4,12,7,12,48,180,380,285,72,25
Beta_1.8,u_116,32,125,97,149,37,10,8,2,1,0,1,2,1,0,1,0,0,0,1,2,0,2,0,0,0,2,0,2,1,0,1,1,0,0,1,2,6,3,4,1,2,0,2,1,2,0,4,8,7,2,4,5,9,3,4,4,9,7,5,20,36,169,373,280,97,18
Beta_1.8,u_117,35,105,127,123,35,15,5,2,3,0,1,0,0,0,0,1,0,0,2,0,0,0,1,0,3,0,0,1,0,0,1,1,0,0,2,6,3,1,1,1,0,4,0,4,6,5,5,4,4,3,4,2,4,3,8,5,9,13,11,17,39,134,371,303,90,20
Beta_1.8,u_118,38,102,147,111,29,11,5,0,0,2,0,0,2,1,1,0,0,0,1,0,0,2,2,1,0,0,0,2,0,2,2,0,0,0,4,6,3,5,1,3,1,1,6,6,2,1,1,1,6,4,9,4,4,3,10,7,7,15,9,23,34,144,390,262,54,38
Beta_1.8,u_119,33,102,145,128,28,7,3,0,0,1,0,0,2,0,1,0,0,1,1,0,3,1,0,0,0,0,1,0,2,3,1,1,0,0,0,3,6,8,6,2,3,1,3,3,4,3,3,2,2,5,2,3,12,5,11,5,7,15,16,18,56,178,354,224,97,15
Beta_1.8,u_120,28,115,137,142,25,3,4,2,2,1,2,0,0,0,0,0,1,0,1,1,1,2,2,0,1,1,3,0,2,1,1,1,0,0,0,4,1,0,3,1,2,0,2,4,7,4,9,4,2,2,6,6,6,5,10,6,4,7,23,28,55,185,363,215,91,11
Beta_1.8,u_121,30,94,161,124,26,6,2,1,1,1,0,3,1,1,0,1,0,3,0,1,2,0,1,2,1,0,0,1,1,0,2,3,0,0,1,3,2,1,1,1,3,2,1,3,6,1,0,2,0,2,4,2,1,3,7,6,9,16,15,29,67,177,382,233,92,14
Beta_1.8,u_122,30,105,152,135,31,5,1,1,4,1,3,1,0,1,1,0,0,0,1,0,0,0,2,2,2,2,1,0,1,1,2,1,1,0,3,4,1,4,2,7,0,1,0,2,1,1,1,3,0,1,8,4,1,4,6,7,9,9,12,24,82,161,367,245,113,27
Beta_1.8,u_123,29,88,124,159,25,12,3,0,1,1,1,3,2,2,1,3,1,0,2,1,0,2,1,1,1,0,1,1,2,3,2,1,0,0,2,2,4,1,3,2,3,2,1,2,1,0,1,1,8,5,3,7,2,7,2,2,8,8,9,23,66,150,376,304,123,24
Beta_1.8,u_124,28,112,104,135,44,10,5,5,2,1,1,3,0,0,2,0,2,0,0,2,2,1,2,0,1,4,0,2,0,2,0,1,0,0,2,6,0,3,3,5,3,0,0,4,3,0,1,6,3,3,2,6,4,8,8,5,5,15,19,9,37,191,417,281,84,23
Beta_1.8,u_125,32,136,91,119,21,7,5,4,3,2,2,1,2,0,1,4,0,1,0,0,2,0,0,0,0,1,1,0,0,1,0,1,0,0,0,3,2,5,2,1,5,0,0,2,1,1,3,8,5,6,5,4,2,7,5,6,11,7,11,19,60,179,422,260,75,17
Beta_1.8,u_126,41,125,111,120,19,10,7,0,2,2,1,1,0,0,0,1,1,0,0,0,0,1,2,0,0,1,0,2,2,2,1,0,0,0,3,6,3,4,2,0,2,2,2,3,1,1,9,3,3,3,5,3,4,9,2,3,9,11,24,29,60,183,390,248,77,11
Beta_1.8,u_127,45,108,124,140,41,10,1,2,1,2,0,1,1,1,1,1,0,1,1,1,2,0,0,2,0,0,0,0,0,1,2,0,0,0,1,2,4,5,1,5,3,5,3,4,5,6,5,5,5,6,4,5,4,5,8,4,10,9,19,21,55,167,407,192,82,4
Beta_1.8,u_128,31,122,123,150,43,5,0,3,0,4,0,0,2,0,1,1,1,0,0,0,0,2,1,1,0,1,0,0,2,0,1,0,0,0,0,9,6,2,3,3,3,2,2,1,4,4,4,5,4,5,6,11,8,4,9,10,13,15,21,25,49,183,327,200,111,16
Beta_1.8,u_129,20,108,146,159,29,15,3,3,0,0,1,4,1,1,0,0,0,0,2,0,0,0,0,1,0,2,2,1,1,0,2,1,0,0,1,2,1,1,4,2,1,3,6,6,1,10,1,2,1,5,5,2,4,10,11,17,13,14,23,23,62,138,317,261,118,15
Beta_1.8,u_130,24,103,143,137,30,6,4,3,1,0,1,3,1,0,0,0,2,2,0,2,0,1,1,0,1,0,0,1,2,3,1,3,0,0,3,4,1,4,0,2,5,1,3,1,2,1,3,5,2,4,3,6,12,4,9,14,10,10,13,26,42,146,342,231,140,22
Beta_1.8,u_131,20,112,115,145,18,7,4,2,3,1,0,2,1,0,1,0,1,1,0,1,2,3,3,1,1,2,1,1,1,0,1,3,0,0,0,0,7,3,4,1,1,0,4,2,0,5,0,1,2,5,1,4,5,5,4,7,3,7,8,19,55,196,407,221,138,13
Beta_1.8,u_132,30,105,123,129,26,7,0,0,0,2,2,2,1,1,3,1,0,1,1,0,0,0,0,3,2,0,1,0,0,1,0,3,0,0,1,2,2,1,2,2,3,1,0,2,3,4,1,3,1,3,2,4,8,3,4,5,6,8,17,29,67,214,386,254,120,22
Beta_1.8,u_133,32,115,119,120,16,5,5,4,4,0,0,0,3,3,0,0,0,1,0,0,1,0,1,2,0,2,2,0,0,3,0,2,1,0,2,4,1,3,0,1,0,2,1,3,2,5,3,3,0,3,6,4,4,7,10,8,10,22,20,20,63,215,395,264,76,10
Beta_1.8,u_134,43,133,117,127,26,8,1,2,0,1,1,0,4,0,0,2,1,2,0,0,0,3,1,0,3,2,1,0,0,0,0,0,0,0,4,3,2,5,1,5,0,0,2,3,4,1,7,3,7,4,8,4,5,6,4,5,12,16,18,26,44,186,409,256,58,9
Beta_1.8,u_135,48,113,95,144,42,8,2,2,0,0,0,5,1,2,3,2,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,2,3,8,3,1,3,2,4,4,3,0,1,4,7,10,2,5,6,5,6,5,9,10,9,12,17,47,205,345,242,76,10
Beta_1.8,u_136,33,116,109,143,39,12,3,4,2,0,0,0,1,0,0,0,2,1,0,0,1,1,0,0,1,3,0,1,2,0,0,2,0,0,0,3,7,3,2,1,1,3,2,1,5,8,3,3,6,6,2,5,4,6,3,6,7,8,15,12,45,159,361,249,89,16
Beta_1.8,u_137,25,111,142,141,29,7,5,0,3,0,0,1,0,0,2,2,1,3,1,1,1,0,0,0,2,1,3,0,1,0,1,0,0,1,3,1,2,5,3,1,3,2,3,4,3,7,7,4,0,1,4,9,3,6,9,5,13,10,17,22,42,124,380,221,98,17
Beta_1.8,u_138,18,105,149,111,38,11,3,4,2,3,2,1,0,2,1,2,1,1,1,0,0,0,0,0,1,1,0,1,1,1,3,2,0,0,0,5,3,8,0,2,0,2,1,1,7,3,2,5,5,6,5,6,4,2,13,15,13,7,17,19,46,146,354,239,104,22
Beta_1.8,u_139,24,111,150,113,34,6,3,2,1,0,1,0,3,0,1,2,0,0,2,0,2,0,0,1,4,1,0,2,0,1,1,1,0,0,2,2,0,0,2,5,3,0,0,3,1,3,2,2,5,4,5,3,4,7,6,9,11,12,11,33,46,160,346,225,105,24
Beta_1.8,u_140,36,95,131,130,22,2,1,0,1,0,2,0,0,3,2,2,1,0,1,1,0,0,1,0,1,1,0,1,0,1,3,1,0,0,4,1,2,2,0,1,3,7,3,0,0,0,4,4,1,1,3,1,1,3,7,6,11,12,9,15,59,203,350,241,111,26
Beta_1.8,u_141,32,105,130,120,25,5,3,4,1,0,0,1,1,0,2,2,1,1,2,0,0,1,1,1,2,0,2,0,1,0,0,1,0,0,2,1,4,1,3,1,0,4,0,4,4,5,1,1,2,0,2,8,13,3,7,5,8,10,12,23,60,198,367,310,73,12
Beta_1.8,u_142,37,94,133,121,22,8,5,3,1,0,1,1,1,2,2,1,1,1,1,1,0,0,0,0,1,0,0,3,0,3,1,1,0,0,1,1,0,3,3,2,4,0,1,0,0,1,3,4,4,5,7,11,3,9,9,4,9,6,10,38,63,163,368,280,90,17
Beta_1.8,u_143,41,119,103,128,30,11,2,4,1,3,1,0,1,0,0,1,0,0,3,0,1,1,1,1,1,0,1,0,2,1,0,0,0,0,4,2,4,3,3,2,6,1,4,1,2,3,4,2,6,6,6,2,7,2,6,5,13,16,11,16,57,160,373,295,94,19
Beta_1.8,u_144,34,131,102,124,37,9,2,2,1,1,0,2,0,2,1,1,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0,2,1,4,3,1,2,5,1,8,4,6,7,4,6,6,6,5,8,7,12,11,10,31,165,369,276,89,13
Beta_1.8,u_145,33,117,139,111,37,11,0,1,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,2,1,1,0,0,2,5,5,3,3,0,6,7,1,3,5,0,3,5,8,3,2,0,4,4,8,4,16,9,13,24,44,171,384,263,63,12
Beta_1.8,u_146,32,118,135,122,28,10,1,6,0,1,0,1,1,0,1,0,2,0,0,1,2,0,0,1,1,0,0,0,0,0,2,0,0,1,1,0,7,1,1,3,3,4,2,3,5,4,7,3,1,8,10,6,1,7,5,10,6,17,14,15,57,131,376,197,70,27
Beta_1.8,u_147,32,113,128,128,26,8,3,4,1,1,5,1,1,3,0,0,1,0,0,0,0,1,1,0,0,4,0,0,0,2,1,2,0,0,4,2,3,3,1,2,4,4,2,1,2,1,1,4,2,5,9,7,5,8,5,6,9,15,18,30,63,158,363,220,93,22
Beta_1.8,u_148,22,120,135,143,42,2,0,0,0,2,2,0,1,1,2,0,2,0,0,0,2,1,0,2,0,2,0,3,1,1,2,1,0,0,2,2,3,0,1,1,2,7,0,0,3,2,2,1,1,5,3,8,2,3,12,5,4,4,16,16,74,185,333,244,98,17
Beta_1.8,u_149,29,83,154,137,17,5,4,6,0,3,1,1,3,0,1,0,1,4,0,1,1,0,0,2,0,1,1,1,1,0,2,2,0,0,2,1,1,5,1,4,2,3,3,2,1,2,1,2,3,3,1,9,6,3,2,7,8,4,16,24,77,161,342,220,131,15
Beta_1.8,u_150,28,119,140,122,21,8,2,5,1,2,1,0,1,0,5,1,0,1,1,0,0,0,2,0,2,0,2,0,1,2,2,0,0,0,0,3,2,3,0,2,4,1,2,2,2,2,5,0,3,1,6,4,6,5,3,6,17,17,19,29,51,179,362,268,107,16
Beta_1.8,u_151,43,95,124,128,23,5,3,0,3,1,2,2,1,0,2,1,1,0,0,2,1,2,2,1,0,0,0,1,2,2,1,0,0,0,3,2,3,1,2,2,1,0,0,2,2,4,3,3,1,2,7,6,5,10,14,11,12,7,12,21,45,223,354,259,127,22
Beta_1.8,u_152,47,107,114,126,35,9,5,0,0,1,1,3,1,0,1,1,2,0,1,0,0,2,1,0,0,2,0,1,0,3,1,0,0,1,2,4,4,2,3,4,3,5,0,8,2,4,2,2,2,6,5,5,2,7,3,9,13,13,9,19,56,213,375,253,77,23
Beta_1.8,u_153,41,125,132,119,20,10,4,2,0,0,2,2,0,0,1,1,0,1,0,1,0,3,1,0,0,1,1,1,1,2,0,0,0,0,2,5,6,1,0,0,0,3,3,2,3,6,6,6,9,6,14,3,9,11,7,6,7,12,10,19,55,176,384,247,89,10
Beta_1.8,u_154,39,127,125,117,37,7,5,4,2,3,1,4,0,1,1,0,0,2,0,1,1,2,0,0,0,0,0,1,0,1,2,0,0,0,1,5,6,3,2,1,1,1,4,7,5,4,0,7,5,3,4,4,7,6,5,9,16,9,14,35,66,141,416,214,81,8
Beta_1.8,u_155,43,103,129,130,44,6,2,5,2,4,5,0,1,0,2,0,0,0,1,0,0,2,1,0,2,0,0,2,0,0,1,2,0,0,1,4,3,5,3,3,3,5,3,5,4,0,1,6,3,4,6,3,3,9,10,7,5,6,12,24,52,185,323,218,104,27
Beta_1.8,u_156,26,108,115,138,58,8,3,0,1,0,2,1,0,0,3,1,0,1,1,0,0,0,0,1,2,2,2,0,0,2,1,1,0,0,3,1,3,2,0,0,0,2,1,3,2,4,2,2,3,6,7,12,8,10,7,7,5,8,12,16,38,172,329,230,116,18
Beta_1.8,u_157,24,107,122,140,39,10,2,0,4,1,0,0,1,2,1,0,1,1,0,0,1,0,1,2,0,1,0,3,1,0,2,2,0,0,1,1,4,8,2,1,4,2,1,1,4,2,1,2,4,1,0,3,5,8,1,9,12,7,22,23,60,155,383,224,114,13
Beta_1.8,u_158,29,88,139,131,27,8,5,3,1,2,1,1,1,3,1,0,4,0,1,0,1,1,2,0,2,1,3,0,0,0,2,0,0,0,2,1,1,4,1,1,3,3,2,1,2,4,3,2,3,5,5,4,4,12,5,5,10,12,12,33,66,167,350,211,109,49
Beta_1.8,u_159,25,108,116,140,36,7,1,2,1,0,1,3,2,0,0,2,1,0,0,0,0,4,1,1,0,0,1,2,3,0,2,1,1,0,0,0,1,3,2,0,4,0,2,4,1,6,1,2,0,3,5,2,5,5,6,8,10,15,21,38,52,207,374,229,87,22
Beta_1.8,u_160,38,119,103,119,34,7,5,3,0,0,2,3,2,0,0,0,1,2,0,1,2,1,2,1,0,0,1,0,0,1,0,1,0,0,1,3,2,1,1,4,1,1,0,0,1,0,5,1,0,0,5,5,12,12,15,11,13,8,14,28,64,222,354,237,98,11
Beta_1.8,u_161,38,106,124,109,27,4,2,4,1,5,1,2,2,1,1,0,1,0,0,1,2,0,0,1,0,0,0,1,1,1,2,2,0,0,1,2,3,3,2,2,1,2,4,2,0,6,1,4,10,5,2,7,3,3,6,8,10,6,11,24,80,193,357,267,99,12
Beta_1.8,u_162,38,115,112,131,30,17,10,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,3,0,1,1,2,0,0,1,0,0,0,2,3,3,2,1,1,4,2,1,3,1,2,8,2,4,8,5,1,13,5,5,7,11,10,15,27,55,182,326,270,91,12
Beta_1.8,u_163,39,112,97,127,34,5,7,1,5,0,2,1,3,0,1,2,0,2,0,0,0,2,0,0,0,0,1,2,0,1,0,2,0,0,4,5,4,3,3,2,2,6,2,0,1,0,7,3,7,6,8,0,3,6,4,6,11,8,10,20,62,174,359,241,86,22
Beta_1.8,u_164,24,123,107,146,50,17,4,2,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,2,0,1,0,1,0,1,1,0,0,1,4,0,2,5,0,3,4,3,4,5,1,6,2,5,5,3,9,4,3,4,3,7,15,13,27,57,155,368,238,94,30
Beta_1.8,u_165,28,104,127,102,37,9,6,3,0,1,1,2,0,3,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,2,1,0,0,0,1,2,3,0,0,3,2,3,1,0,7,5,3,7,4,1,5,8,8,6,8,6,9,4,15,40,58,139,353,226,100,22
Beta_1.8,u_166,29,97,138,128,27,6,2,1,2,3,1,1,0,0,0,1,1,0,1,1,0,3,1,0,0,1,0,3,1,1,0,2,0,0,1,4,2,5,3,3,1,1,2,2,0,2,3,1,3,5,2,10,5,5,7,10,12,28,24,25,51,179,359,201,95,20
Beta_1.8,u_167,30,99,156,127,17,12,1,3,1,0,0,2,2,1,2,1,1,0,4,0,1,0,0,0,1,2,2,1,2,1,0,0,0,0,0,3,2,3,3,3,5,1,4,2,1,0,3,5,1,3,3,4,5,7,5,9,14,23,10,28,70,182,322,224,102,27
Beta_1.8,u_168,46,92,117,130,38,7,4,1,1,0,1,0,1,0,0,2,2,4,1,1,1,0,1,0,0,1,1,0,0,1,1,2,0,0,2,1,4,3,2,1,1,1,1,5,1,1,9,6,0,3,5,2,6,4,7,6,10,14,12,40,73,204,337,231,117,15
Beta_1.8,u_169,25,121,111,128,16,12,6,2,5,3,0,1,0,1,0,0,0,2,0,0,1,1,0,1,0,2,0,0,0,1,0,0,0,0,1,3,3,0,2,1,0,0,0,1,5,4,2,1,5,0,1,2,4,6,6,9,16,28,23,28,68,178,358,277,88,22
Beta_1.8,u_170,30,93,136,130,23,4,2,1,1,0,4,0,0,1,1,3,0,0,0,0,1,1,0,0,2,0,0,1,1,2,1,0,0,0,2,3,2,1,2,3,3,1,1,1,2,1,0,0,2,6,0,8,3,7,10,15,17,10,24,28,47,161,395,264,108,13
Beta_1.8,u_171,31,109,104,146,37,11,2,2,0,0,1,0,1,0,1,1,0,2,0,1,1,1,4,0,1,1,2,1,0,0,1,1,0,0,6,4,1,4,1,3,5,1,1,7,2,3,3,4,2,5,3,4,4,6,7,7,7,6,17,34,38,183,342,249,124,23
Beta_1.8,u_172,34,124,124,110,46,8,4,2,2,1,2,1,2,0,1,1,1,0,2,1,0,0,1,1,2,0,0,1,0,0,2,0,0,0,0,2,4,3,2,6,2,1,2,3,2,4,5,3,5,7,6,7,8,7,10,9,8,6,15,34,56,164,376,225,93,13
Beta_1.8,u_173,28,111,133,110,20,12,8,3,2,1,0,0,1,1,1,0,1,1,0,0,0,1,0,2,0,1,2,0,1,1,1,1,0,0,1,3,2,1,2,1,3,0,3,2,2,2,10,2,7,5,3,9,5,2,4,10,12,10,26,38,55,177,383,229,75,6
Beta_1.8,u_174,37,107,118,134,17,7,2,6,3,2,2,1,1,0,0,2,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,2,2,3,1,0,0,1,3,2,2,3,5,4,5,6,5,2,6,5,6,8,5,18,6,17,34,66,150,355,176,81,30
Beta_1.8,u_175,37,109,136,124,38,9,5,4,0,1,0,3,2,0,1,2,1,1,1,0,0,1,0,0,0,3,0,3,3,2,1,1,0,0,2,3,3,6,2,3,3,0,1,2,2,3,2,1,4,4,6,10,9,5,10,7,10,12,23,27,63,158,333,197,83,19
Beta_1.8,u_176,27,98,118,152,41,11,1,1,2,1,0,0,0,2,0,1,1,1,4,1,1,3,0,0,3,0,2,1,0,0,5,0,0,1,1,2,3,5,2,1,5,1,6,2,3,3,4,5,2,2,7,3,1,2,12,20,12,5,18,23,78,159,345,204,117,12
Beta_1.8,u_177,29,90,135,135,29,12,4,2,4,4,3,1,1,1,3,0,1,2,0,0,0,2,2,2,0,2,0,1,1,0,1,2,0,0,1,4,4,2,1,1,5,2,4,0,2,5,4,2,2,2,5,3,2,7,6,12,10,18,17,25,56,139,346,244,117,22
Beta_1.8,u_178,23,112,120,109,26,12,8,6,2,1,3,1,1,2,1,0,0,0,0,1,1,1,0,0,3,1,1,0,1,0,0,0,0,0,0,4,4,2,0,1,0,3,0,2,2,5,5,3,3,3,3,2,9,4,5,13,13,11,23,23,48,168,333,276,99,33
Beta_1.8,u_179,36,109,103,112,28,5,5,3,2,2,0,1,1,0,4,3,1,1,1,0,1,0,0,0,0,2,0,1,0,1,3,0,0,0,3,2,3,0,5,2,2,1,3,0,0,4,1,1,0,1,7,3,6,10,16,19,17,17,16,23,57,175,353,249,101,34
Beta_1.8,u_180,41,104,108,127,34,10,3,1,1,2,1,0,0,0,1,1,0,0,1,0,0,0,2,1,0,2,0,1,0,1,1,1,0,0,5,6,6,1,4,4,3,1,5,1,1,1,2,6,4,7,10,5,6,7,7,9,6,7,14,22,66,206,392,241,63,18
Beta_1.8,u_181,42,116,117,117,22,5,5,2,2,1,2,1,1,2,0,1,0,0,1,0,1,1,0,0,2,0,0,1,0,2,1,0,0,0,0,4,4,5,2,1,6,5,4,8,3,5,3,6,6,7,6,3,8,4,8,7,6,10,17,35,74,175,364,202,67,17
Beta_1.8,u_182,36,125,121,117,28,9,1,1,3,1,0,0,0,0,3,0,0,1,0,1,1,0,1,0,0,0,1,3,1,0,0,2,0,0,2,4,5,0,2,4,0,2,4,5,0,4,4,3,3,3,6,3,16,14,5,15,8,19,27,42,68,162,338,209,73,19
Beta_1.8,u_183,34,96,128,146,39,16,1,0,4,2,1,2,1,0,0,0,1,2,1,0,0,2,0,2,1,0,0,0,0,1,0,3,0,0,4,3,4,1,4,4,5,0,4,1,8,3,3,6,1,7,3,5,4,5,7,11,19,15,13,22,62,151,337,206,81,12
Beta_1.8,u_184,23,101,136,137,36,11,6,2,4,3,0,1,3,1,2,0,1,0,0,0,1,0,0,1,1,3,2,1,0,0,2,2,0,0,1,2,1,5,1,2,2,4,4,1,3,5,1,5,7,3,7,6,9,9,10,12,12,6,10,20,42,163,319,189,103,37
Beta_1.8,u_185,26,108,116,104,28,14,0,0,2,1,0,0,3,1,1,3,0,1,2,0,0,1,1,2,1,3,2,2,1,2,1,0,0,0,4,0,3,0,1,3,1,0,3,4,3,2,6,0,1,6,2,15,5,3,5,9,12,13,16,29,50,147,340,232,136,21
Beta_1.8,u_186,20,106,127,113,28,8,6,5,5,3,1,1,4,3,2,2,0,0,3,1,0,2,0,0,2,0,0,1,1,1,1,0,0,1,1,5,2,3,3,3,4,1,0,1,2,0,3,3,1,2,5,4,5,10,6,12,15,6,8,29,63,143,370,216,86,28
Beta_1.8,u_187,33,95,120,131,23,7,4,0,2,0,2,5,2,0,1,1,1,0,0,2,1,1,1,0,0,1,1,2,4,1,0,0,0,0,2,3,3,2,2,2,3,1,4,3,2,1,1,4,2,9,3,2,6,4,6,12,9,7,20,34,50,201,367,267,73,10
Beta_1.8,u_188,51,88,104,109,44,8,5,0,1,1,1,0,2,0,2,0,2,1,4,1,1,0,1,0,0,0,0,0,0,3,1,0,0,0,3,1,1,0,2,4,4,0,1,1,1,1,1,2,4,2,2,2,10,13,8,18,9,15,13,30,90,196,339,227,96,11
Beta_1.8,u_189,42,120,94,116,15,4,5,9,2,2,1,0,1,0,0,0,0,0,0,1,1,0,2,0,0,1,1,1,1,1,0,1,0,0,1,4,7,6,3,2,3,1,4,1,7,1,5,0,1,6,7,7,2,8,5,5,4,14,32,40,78,163,330,262,91,16
Beta_1.8,u_190,48,107,132,136,23,8,5,2,3,4,3,1,2,0,1,1,1,0,2,1,0,1,0,0,1,1,2,0,0,1,1,1,0,0,6,1,5,2,3,5,5,2,2,4,3,6,9,2,6,5,4,4,7,5,15,10,12,18,26,25,44,146,322,233,96,9
Beta_1.8,u_191,35,119,97,131,36,6,6,4,1,2,1,2,2,1,3,0,2,1,0,0,2,0,1,0,0,1,0,2,1,0,1,0,0,0,7,2,5,4,0,5,3,7,4,3,2,1,3,2,7,4,6,9,7,10,8,12,12,23,19,23,49,178,355,230,83,14
Beta_1.8,u_192,31,107,112,150,55,12,4,3,0,1,2,0,2,0,1,0,1,1,2,3,0,0,1,0,1,0,1,2,1,1,0,0,0,0,4,2,5,1,4,5,3,7,5,2,4,2,1,2,3,7,9,7,13,6,6,5,10,14,13,20,62,165,317,238,89,18
Beta_1.8,u_193,32,109,132,118,29,17,8,4,4,2,2,1,1,0,0,0,2,1,1,2,0,0,1,0,0,0,0,1,2,0,1,2,0,1,2,2,2,1,1,0,1,1,4,2,4,3,5,7,8,4,5,7,18,8,4,7,6,16,12,26,49,151,352,191,117,24
Beta_1.8,u_194,27,108,135,126,15,7,3,6,2,3,2,1,0,1,1,0,0,1,2,0,2,0,0,2,2,2,2,1,0,2,0,0,1,0,2,3,1,4,1,1,2,4,2,1,2,2,4,3,1,3,3,5,3,4,13,16,17,14,19,26,54,171,355,234,88,16
Beta_1.8,u_195,28,98,122,134,22,10,7,0,4,5,2,3,1,0,2,3,2,2,0,0,0,1,2,1,1,3,1,2,2,1,0,2,0,0,4,2,6,4,1,2,0,1,3,0,2,1,3,2,2,4,6,6,13,6,8,10,14,19,15,27,58,184,322,243,100,25
Beta_1.8,u_196,35,88,116,121,37,9,12,4,2,0,1,3,4,1,0,1,0,1,2,2,1,1,1,1,1,2,0,1,1,2,1,1,0,0,2,1,1,3,0,5,7,2,4,7,4,2,0,6,5,0,2,2,6,4,9,7,8,9,25,33,91,153,341,231,100,16
Beta_1.8,u_197,33,109,123,118,21,4,3,1,4,1,1,2,2,0,0,0,2,1,1,1,1,1,1,1,3,0,0,1,0,0,0,0,0,1,0,1,4,2,1,2,1,1,0,1,1,4,4,4,1,6,13,9,9,11,5,7,7,21,27,44,79,179,332,252,58,19
Beta_1.8,u_198,34,119,116,125,20,5,3,4,3,0,2,1,1,3,1,0,2,0,1,0,0,0,0,0,0,2,1,1,0,1,2,3,0,1,2,4,2,3,1,6,2,6,2,5,1,1,3,1,2,8,3,2,4,2,19,8,26,17,15,49,69,173,327,213,95,12
