Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B1_16,B1_17,B1_18,B1_19,B1_20,B1_21,B1_22,B1_23,B1_24,B1_25,B1_26,B1_27,B1_28,B1_29,B1_30,B1_31,B1_32,B1_33,B1_34,B1_35,B1_36,B1_37,B1_38,B1_39,B1_40,B1_41,B1_42,B1_43,B1_44,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15,B2_16,B2_17,B2_18,B2_19,B2_20,B2_21,B2_22,B2_23,B2_24,B2_25,B2_26,B2_27,B2_28,B2_29,B2_30,B2_31,B2_32,B2_33,B2_34,B2_35,B2_36,B2_37,B2_38,B2_39,B2_40,B2_41,B2_42,B2_43,B2_44
Beta_1.6,u_244,8,69,70,410,29,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,2,0,0,0,2,2,5,1,2,2,3,4,3,0,0,2,1,4,0,0,1,2,4,1,0,1,1,2,2,1,2,2,2,1,1,2,3,4,5,3,11,42,255,668,137,35,0
Beta_1.6,u_245,13,64,73,402,34,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,2,0,0,1,2,4,0,3,0,2,0,1,0,1,1,2,3,2,2,1,1,6,3,5,1,0,2,2,2,6,0,0,1,3,6,2,1,3,6,14,42,268,672,97,36,1
Beta_1.6,u_246,11,71,59,394,31,1,1,1,0,0,0,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,2,4,4,1,0,2,0,0,0,0,2,0,0,0,1,0,2,1,2,0,2,0,2,4,2,5,2,5,1,2,3,4,7,4,1,6,12,45,261,648,118,40,1
Beta_1.6,u_247,20,63,60,383,33,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,5,0,1,1,0,1,1,2,2,3,1,1,0,1,0,1,0,1,1,3,0,4,1,1,1,3,1,4,4,3,0,2,3,2,13,41,268,635,127,35,5
Beta_1.6,u_248,14,75,64,388,32,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,3,0,0,0,2,5,3,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3,4,2,3,2,0,0,1,1,1,4,1,6,1,6,7,38,253,651,110,47,2
Beta_1.6,u_249,6,75,82,396,37,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,4,1,1,0,1,0,1,0,0,0,2,2,4,5,2,0,1,0,0,3,0,3,1,1,1,0,0,1,2,4,2,1,2,2,2,0,0,1,0,3,2,2,1,3,5,6,8,39,243,660,117,27,5
Beta_1.6,u_250,7,76,61,419,33,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,3,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,2,3,0,1,0,1,3,2,2,1,4,0,1,3,5,3,0,2,0,0,1,2,4,3,4,1,4,4,1,1,1,3,5,1,5,0,10,29,281,642,83,49,2
Beta_1.6,u_251,14,60,72,415,27,1,1,0,0,0,5,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,1,1,1,0,0,2,2,4,0,0,1,1,0,1,0,0,2,0,1,0,1,1,2,1,2,5,0,2,3,0,4,4,7,4,2,2,1,1,8,5,5,10,47,264,591,124,41,2
Beta_1.6,u_252,16,60,87,411,31,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,2,2,1,1,0,0,2,4,1,1,2,1,1,0,0,2,3,2,0,1,5,0,1,1,0,0,1,1,2,8,3,4,2,4,4,9,49,239,604,116,36,2
Beta_1.6,u_253,9,64,91,418,31,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,1,5,2,0,4,0,0,1,1,3,0,0,1,1,0,1,1,2,2,4,1,4,2,1,1,3,0,0,2,3,0,4,3,3,1,6,38,252,617,148,46,5
Beta_1.6,u_254,9,66,82,401,31,1,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,2,0,0,0,1,2,5,3,1,4,5,1,1,0,0,4,2,1,0,0,5,0,0,2,1,0,5,1,2,0,1,2,2,0,1,4,5,5,4,2,6,42,252,658,158,28,0
Beta_1.6,u_255,11,68,73,403,35,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,1,0,2,0,0,2,1,4,1,0,4,1,0,0,3,0,0,4,1,2,2,3,3,4,1,3,1,0,3,4,1,1,2,0,6,4,2,1,2,5,8,3,36,272,664,103,40,0
Beta_1.6,u_256,13,69,59,391,37,0,1,1,0,0,1,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,2,5,4,0,1,0,0,0,0,0,0,1,0,1,0,0,4,0,1,0,0,4,1,2,4,5,3,2,3,4,3,5,4,3,2,7,14,43,244,687,101,36,1
Beta_1.6,u_257,19,65,59,387,31,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,5,1,0,1,1,0,3,4,0,2,0,1,1,0,0,0,0,1,1,1,0,2,2,2,1,2,2,6,0,1,2,3,2,3,12,33,264,658,129,36,5
Beta_1.6,u_258,15,75,59,383,33,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,2,0,6,2,0,0,2,0,0,2,1,0,0,1,2,1,1,0,1,0,1,7,1,1,2,1,0,1,0,0,1,4,9,0,0,7,6,35,261,639,123,46,5
Beta_1.6,u_259,6,74,79,408,30,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,2,1,0,0,0,0,4,1,1,1,0,0,1,0,0,2,2,5,6,0,0,0,1,1,2,2,3,2,0,0,0,0,0,4,3,2,1,1,2,1,1,1,0,1,1,3,3,1,7,1,3,6,37,246,668,113,32,2
Beta_1.6,u_260,7,70,73,422,25,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,3,2,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0,3,1,1,1,0,1,3,2,2,1,2,1,5,4,0,1,0,1,1,1,1,6,2,2,4,2,1,2,3,1,1,4,4,3,1,2,9,27,269,656,101,34,4
Beta_1.6,u_261,10,70,67,421,26,2,0,1,0,0,1,3,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,2,0,0,1,1,4,0,0,2,0,0,1,0,0,1,1,0,0,2,0,2,4,2,2,0,3,1,2,9,4,2,1,1,3,1,3,6,8,4,13,43,270,601,119,44,2
Beta_1.6,u_262,17,63,82,406,23,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,1,1,1,1,0,0,0,0,0,0,0,2,1,3,1,0,0,2,3,1,1,1,0,2,0,0,2,2,2,1,0,2,1,2,2,1,1,0,0,1,1,6,6,2,1,4,3,14,42,244,602,112,35,6
Beta_1.6,u_263,15,59,89,409,26,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,6,0,4,1,0,1,1,3,3,0,2,0,0,0,0,3,3,3,0,4,1,1,1,3,1,0,2,3,0,0,3,2,4,1,9,26,239,625,145,43,8
Beta_1.6,u_264,8,68,79,394,36,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,2,1,8,1,2,4,1,3,0,0,3,1,2,1,1,3,1,2,0,1,2,4,3,3,0,2,1,0,0,2,2,5,3,9,1,2,11,33,245,651,132,23,1
Beta_1.6,u_265,9,67,74,396,30,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,2,0,0,2,1,4,1,2,2,0,0,2,0,0,4,1,1,2,2,2,5,0,2,1,3,4,2,2,2,0,3,5,3,2,2,0,5,8,4,10,39,266,664,115,40,2
Beta_1.6,u_266,13,72,59,393,32,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,4,3,4,1,0,0,0,0,0,0,0,3,0,0,0,2,1,1,0,1,2,1,1,2,8,1,2,4,2,4,6,3,2,3,8,1,13,28,259,669,98,36,1
Beta_1.6,u_267,17,72,57,375,43,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,5,1,0,2,0,3,2,1,1,1,1,0,1,0,0,0,1,0,1,0,1,2,3,1,1,1,2,5,2,1,3,3,0,6,9,38,246,661,119,52,8
Beta_1.6,u_268,17,80,51,396,28,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,2,0,7,0,1,2,0,0,1,2,0,0,0,1,2,0,2,1,0,4,3,2,0,2,1,2,0,0,0,0,4,1,4,2,1,8,7,29,255,659,119,38,9
Beta_1.6,u_269,4,70,74,408,32,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,3,2,0,1,0,1,0,0,2,2,6,1,1,0,1,2,3,0,4,1,1,0,0,0,0,3,0,3,4,2,2,1,0,1,1,2,0,3,0,4,5,4,1,2,11,29,243,668,128,24,4
Beta_1.6,u_270,8,69,67,425,34,0,0,1,0,2,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,3,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,2,0,0,3,2,0,1,0,3,3,1,2,1,2,6,4,0,0,1,1,0,1,3,5,2,1,4,5,1,0,1,1,3,4,5,2,2,3,1,9,33,267,640,104,23,3
Beta_1.6,u_271,10,70,67,412,33,0,1,0,1,0,0,1,3,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,2,1,0,0,1,2,4,0,0,2,0,0,1,0,0,0,2,0,1,0,3,2,3,2,3,0,1,3,8,5,1,1,1,2,3,3,7,2,6,10,6,43,249,622,106,37,2
Beta_1.6,u_272,13,68,68,434,26,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,1,1,2,0,0,0,0,0,0,0,1,1,4,0,0,2,3,0,2,1,0,1,1,1,1,1,3,0,0,0,3,0,1,2,3,1,0,1,1,5,4,4,2,3,3,8,15,44,267,582,117,33,7
Beta_1.6,u_273,16,63,80,404,28,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,1,6,2,1,0,1,1,3,0,3,1,1,0,0,0,2,2,3,1,4,1,1,2,1,1,2,0,2,2,0,1,2,2,3,1,12,40,245,616,122,53,2
Beta_1.6,u_274,8,66,81,397,40,1,0,2,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,1,0,0,3,1,6,1,3,2,1,2,0,2,1,2,2,2,2,1,1,1,1,1,4,4,1,3,1,1,1,0,0,2,4,3,3,6,5,3,3,40,252,652,148,33,2
Beta_1.6,u_275,9,65,79,395,34,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,4,2,1,0,1,1,0,0,1,4,3,0,4,2,4,0,3,1,0,4,7,1,2,3,4,2,3,0,4,1,2,8,1,4,11,32,265,671,113,31,4
Beta_1.6,u_276,14,69,56,397,34,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,3,2,5,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,2,3,0,0,3,3,4,6,2,5,5,4,3,3,2,4,4,3,11,39,260,662,114,27,4
Beta_1.6,u_277,14,74,57,378,24,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,5,0,1,1,4,0,0,1,0,1,2,0,0,1,1,1,0,1,0,0,1,2,3,0,2,1,2,4,1,4,2,1,5,9,11,35,248,664,112,51,5
Beta_1.6,u_278,13,82,49,401,30,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,2,2,5,0,4,1,0,1,2,1,0,0,1,1,0,1,2,0,5,2,1,3,1,0,3,2,0,0,1,2,2,2,1,3,1,6,10,40,219,675,120,38,10
Beta_1.6,u_279,6,72,78,400,30,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,2,1,3,0,1,2,0,0,3,1,5,1,1,2,1,2,0,2,4,0,1,0,0,3,1,0,0,3,4,4,0,2,0,1,2,0,3,1,2,5,2,7,0,4,9,41,257,664,132,26,5
Beta_1.6,u_280,12,65,76,416,36,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,2,1,3,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,2,1,2,0,1,2,2,0,3,1,2,2,5,0,0,0,1,2,0,3,2,1,3,6,3,0,1,1,2,3,3,4,2,7,2,1,6,10,36,256,664,112,27,5
Beta_1.6,u_281,8,69,69,405,39,0,1,0,0,1,0,1,0,2,1,3,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,1,4,0,1,1,0,1,0,0,0,0,1,1,1,3,4,1,0,3,1,2,2,4,5,1,1,1,2,2,4,4,2,1,9,6,10,34,261,606,104,34,4
Beta_1.6,u_282,12,69,65,420,29,2,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,1,2,1,0,0,0,0,0,0,1,1,3,0,2,2,0,2,2,0,1,0,2,0,2,2,1,0,0,1,1,0,1,3,1,3,0,3,3,5,2,1,5,3,3,6,8,39,251,606,123,31,6
Beta_1.6,u_283,16,61,74,411,28,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,2,4,0,1,1,3,1,1,2,0,1,1,0,2,2,1,1,0,4,6,1,2,0,2,1,1,1,1,3,0,0,2,1,3,2,10,29,262,602,120,58,2
Beta_1.6,u_284,9,65,82,399,38,1,0,0,2,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1,1,2,0,0,3,4,3,3,4,0,1,0,6,1,0,2,2,1,1,0,1,3,3,1,4,3,2,0,1,0,1,4,2,1,1,3,10,4,3,5,7,34,257,645,152,26,3
Beta_1.6,u_285,14,62,71,413,26,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,2,4,1,0,1,1,1,1,0,2,2,2,3,5,3,0,1,2,1,6,0,1,4,6,2,1,2,1,1,5,3,8,4,1,5,9,34,276,668,122,26,4
Beta_1.6,u_286,15,72,50,377,34,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,2,5,0,0,0,0,0,0,0,1,1,2,0,0,0,1,2,1,1,3,0,2,4,3,7,2,7,3,2,2,3,7,1,3,3,12,49,265,654,134,29,4
Beta_1.6,u_287,13,71,54,410,29,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,3,4,0,2,4,0,1,2,0,1,0,2,0,0,1,2,0,0,1,0,0,2,0,2,3,1,0,0,4,5,1,5,1,5,10,10,43,260,663,111,43,4
Beta_1.6,u_288,14,79,45,383,31,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,2,1,0,1,0,0,1,2,5,1,3,1,0,4,1,0,0,0,1,0,1,1,1,4,0,1,4,2,2,0,2,1,1,0,4,0,3,1,0,1,4,3,11,27,239,681,117,33,12
Beta_1.6,u_289,8,66,78,395,38,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,2,0,0,1,0,0,0,1,1,0,2,2,2,1,2,0,0,3,2,4,1,1,3,1,1,1,4,0,0,0,1,4,0,1,0,0,6,1,2,1,1,2,2,0,2,2,5,2,1,4,2,4,1,9,39,252,657,130,27,3
Beta_1.6,u_290,9,65,71,422,35,0,0,0,0,1,0,1,0,1,0,2,0,0,1,0,0,0,0,1,0,1,0,2,1,1,2,0,0,1,2,0,0,0,0,0,1,0,0,0,1,1,2,0,3,1,0,1,2,1,2,6,0,2,0,1,1,1,3,2,0,1,4,4,0,1,0,2,6,3,2,0,5,6,1,1,3,8,32,257,656,95,25,4
Beta_1.6,u_291,9,67,64,421,42,0,0,1,0,0,1,0,1,1,1,1,1,2,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,1,4,1,0,1,0,1,0,0,0,0,1,0,7,1,2,1,3,2,1,2,7,1,2,3,0,3,1,4,4,2,0,5,4,5,2,46,275,609,86,42,2
Beta_1.6,u_292,11,69,61,414,32,1,2,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,1,1,3,2,2,0,0,4,0,0,0,1,1,1,3,0,1,0,0,1,0,1,1,1,2,1,4,6,1,4,2,3,2,6,6,1,12,33,246,623,108,31,7
Beta_1.6,u_293,18,61,72,423,25,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,3,3,1,0,1,3,1,1,0,0,1,0,2,3,0,0,1,2,5,3,4,2,0,1,0,2,3,1,1,1,1,1,2,3,0,6,27,256,621,113,48,4
Beta_1.6,u_294,8,71,77,428,35,0,0,0,0,1,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,0,0,0,1,3,0,0,3,4,4,6,0,1,0,2,0,3,4,1,0,0,2,0,2,2,3,3,2,1,1,0,0,0,3,2,1,4,1,6,7,4,2,5,7,35,260,650,134,31,3
Beta_1.6,u_295,12,60,75,400,30,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,2,4,1,0,1,1,1,0,1,4,3,2,5,1,1,0,2,1,3,1,2,0,8,2,3,2,0,1,2,3,5,6,2,1,1,5,41,275,665,146,22,3
Beta_1.6,u_296,13,69,52,403,35,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,2,5,0,0,0,0,0,0,1,0,3,1,0,0,0,2,1,1,1,0,4,0,7,3,1,8,5,3,2,2,4,5,1,4,6,6,45,266,655,120,21,4
Beta_1.6,u_297,9,78,56,399,36,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,3,4,1,4,1,0,1,2,0,0,0,1,1,2,0,0,0,2,0,0,1,1,1,3,1,1,1,0,4,3,2,2,5,6,6,11,46,247,682,92,43,1
Beta_1.6,u_298,15,81,46,408,28,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,2,0,1,0,0,0,2,1,4,4,0,0,3,1,1,0,0,1,0,1,0,4,1,0,1,1,1,3,2,0,2,2,1,2,0,2,1,2,0,1,2,4,9,32,254,670,118,40,7
Beta_1.6,u_299,13,66,69,399,26,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,1,0,0,0,1,1,1,2,2,1,3,0,0,4,1,4,2,2,3,2,2,0,3,0,0,0,6,1,0,0,0,2,3,3,2,2,1,3,0,1,4,5,1,0,2,4,3,3,1,10,40,249,663,113,37,0
Beta_1.6,u_300,10,61,87,417,26,1,0,0,0,0,1,1,0,0,0,2,1,0,0,1,0,0,0,0,1,1,0,1,0,2,1,2,0,0,3,0,0,0,0,0,1,0,0,0,0,1,2,1,4,1,1,0,1,4,3,0,1,0,2,1,2,5,0,1,3,2,3,2,0,2,1,4,6,1,0,1,4,3,5,0,4,12,28,264,643,109,30,3
Beta_1.6,u_301,8,70,62,403,38,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,2,3,1,0,1,0,1,0,0,0,0,3,4,1,2,2,2,0,2,2,7,0,0,4,2,2,1,6,5,3,1,4,1,3,4,14,35,242,648,97,34,2
Beta_1.6,u_302,12,65,52,422,30,3,0,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,2,0,2,0,0,0,0,0,0,1,5,1,1,0,2,4,1,0,1,0,2,3,1,0,1,0,0,1,1,0,0,2,0,6,5,0,4,4,2,0,5,8,2,2,3,34,261,600,122,28,8
Beta_1.6,u_303,17,59,76,407,26,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,3,0,1,1,3,1,0,0,0,0,3,2,0,2,1,2,5,3,4,0,2,1,0,1,2,2,1,1,0,1,3,2,1,2,10,40,235,626,113,41,4
Beta_1.6,u_304,8,67,71,430,30,0,0,0,0,0,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,3,8,4,3,0,2,1,1,1,3,5,0,0,0,0,3,0,2,4,1,0,1,0,1,0,2,2,1,1,2,6,5,9,2,3,3,10,41,250,655,117,38,4
Beta_1.6,u_305,11,58,69,416,37,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,1,1,3,1,1,0,0,2,1,1,6,2,4,1,0,1,3,0,2,0,1,4,3,3,1,2,2,1,2,2,3,6,0,3,0,1,7,37,268,692,137,23,1
Beta_1.6,u_306,15,61,52,408,36,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,3,4,0,0,0,0,0,1,0,2,1,0,0,0,1,2,2,0,1,2,3,4,5,2,3,4,3,3,3,0,5,1,6,2,4,5,40,263,677,112,25,4
Beta_1.6,u_307,10,77,61,390,33,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,5,1,4,0,1,1,0,1,0,0,0,3,0,0,0,0,1,1,0,1,1,2,2,0,0,0,4,3,3,0,3,4,10,7,11,32,240,682,94,45,3
Beta_1.6,u_308,15,77,49,392,31,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,1,4,3,0,1,2,1,1,0,0,1,1,0,5,0,0,0,2,2,1,2,2,2,0,3,2,0,2,0,2,1,0,1,2,7,5,35,253,678,116,38,6
Beta_1.6,u_309,16,60,72,403,27,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,3,0,0,1,0,1,0,0,2,0,1,3,3,2,0,0,4,2,4,1,3,3,1,2,0,2,0,1,3,3,0,0,1,0,2,1,2,1,0,3,0,2,2,6,3,0,1,3,3,2,1,3,11,35,248,679,115,37,1
Beta_1.6,u_310,11,59,86,414,21,0,1,0,0,0,0,1,1,0,0,1,2,0,0,0,1,1,0,0,0,1,1,0,1,0,2,1,1,2,1,1,0,0,0,0,0,1,0,0,0,1,2,3,2,3,0,0,3,1,3,0,1,0,2,2,2,3,1,2,1,1,3,1,2,2,6,3,1,1,2,2,1,2,4,2,6,10,43,244,666,97,33,3
Beta_1.6,u_311,8,70,59,439,25,3,0,0,1,1,0,0,1,1,0,1,0,2,1,1,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,3,3,0,0,1,0,1,0,0,0,3,1,3,3,2,1,0,0,3,4,3,1,3,2,0,3,7,2,5,3,4,0,2,1,3,15,33,263,633,89,34,5
Beta_1.6,u_312,15,68,59,420,24,2,2,0,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,1,5,0,0,2,2,3,0,1,0,1,3,0,2,0,1,0,0,2,0,0,0,1,5,3,4,5,1,4,1,3,5,3,2,4,8,39,237,637,123,31,2
Beta_1.6,u_313,16,62,81,436,17,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,3,1,1,2,2,0,0,0,0,2,1,1,1,1,4,2,4,3,1,1,1,0,2,3,0,0,2,1,0,1,4,1,1,5,10,39,249,597,130,39,6
Beta_1.6,u_314,8,62,74,422,26,3,0,0,0,0,0,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,2,1,0,4,7,3,1,0,2,3,0,2,2,4,1,0,0,2,3,1,1,3,0,2,0,0,2,2,1,0,1,2,4,6,5,4,3,1,1,11,24,241,651,144,35,4
Beta_1.6,u_315,11,60,66,418,34,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,1,1,3,2,0,0,1,0,3,5,4,3,0,0,1,1,4,0,3,0,3,0,3,4,1,2,2,2,6,2,4,5,0,2,1,4,7,43,261,675,146,25,3
