Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B1_16,B1_17,B1_18,B1_19,B1_20,B1_21,B1_22,B1_23,B1_24,B1_25,B1_26,B1_27,B1_28,B1_29,B1_30,B1_31,B1_32,B1_33,B1_34,B1_35,B1_36,B1_37,B1_38,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15,B2_16,B2_17,B2_18,B2_19,B2_20,B2_21,B2_22,B2_23,B2_24,B2_25,B2_26,B2_27,B2_28,B2_29,B2_30,B2_31,B2_32,B2_33,B2_34,B2_35,B2_36,B2_37,B2_38
Beta_1.8,u_039,15,99,94,155,61,8,3,2,2,3,2,3,2,0,0,0,2,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,4,0,0,1,0,0,0,3,5,5,3,0,3,5,3,2,0,1,4,2,1,1,4,3,5,2,1,6,3,2,1,9,5,6,6,7,26,43,134,316,319,151,47,12
Beta_1.8,u_040,31,99,72,133,49,13,9,2,1,1,0,0,1,1,1,0,1,0,0,0,1,1,4,0,1,1,0,0,0,0,1,2,0,0,1,0,0,0,1,4,1,2,3,2,1,4,0,1,4,1,3,4,2,2,3,3,5,6,1,1,2,7,4,7,3,5,6,11,10,46,108,320,336,177,81,9
Beta_1.8,u_041,20,93,87,143,74,12,6,2,0,3,2,0,3,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,4,2,5,5,2,9,2,1,2,1,2,1,2,4,2,6,3,3,6,3,3,5,4,6,2,7,6,11,20,12,31,84,300,398,146,70,2
Beta_1.8,u_042,14,102,85,146,92,17,7,4,2,0,1,2,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,2,0,0,0,1,0,2,1,0,0,0,3,3,3,3,1,2,8,4,1,4,5,5,2,2,6,5,7,6,2,1,6,4,2,3,4,7,10,10,12,13,29,86,291,344,171,71,6
Beta_1.8,u_043,27,99,90,120,84,19,5,1,2,3,0,3,0,0,0,0,1,1,0,0,0,0,0,0,1,3,0,0,0,0,0,2,3,2,0,2,4,0,0,3,1,6,3,1,2,1,4,2,3,5,1,1,1,1,6,7,11,2,2,5,4,6,6,8,7,6,12,10,18,25,76,263,335,132,77,13
Beta_1.8,u_044,22,81,120,137,80,15,6,2,0,0,0,1,0,2,0,1,0,0,0,0,1,3,1,2,0,0,3,1,3,1,0,1,0,2,0,2,1,0,0,0,1,7,2,1,2,2,4,3,2,2,1,2,4,0,1,1,3,3,1,3,7,3,4,7,8,6,10,17,18,29,105,293,308,154,68,17
Beta_1.8,u_045,14,86,125,168,74,8,1,1,2,4,2,1,2,2,0,2,1,2,1,1,0,0,2,0,0,0,1,1,1,1,0,0,2,0,2,0,0,0,0,3,0,0,2,4,3,4,1,6,2,0,1,2,3,0,4,2,7,3,4,1,3,1,5,6,2,3,6,11,25,33,115,288,279,166,95,12
Beta_1.8,u_046,18,72,113,172,68,20,3,2,0,1,1,1,0,0,2,0,1,0,1,0,0,1,2,0,2,0,1,0,0,0,1,1,1,1,3,2,1,0,0,1,1,1,2,4,2,2,1,0,0,2,3,0,2,3,1,3,3,3,5,4,3,4,3,1,8,9,8,16,24,59,123,326,274,154,59,9
Beta_1.8,u_047,28,76,87,171,85,14,5,1,2,0,2,1,1,1,0,0,0,0,1,1,1,0,2,0,2,1,1,3,0,0,1,3,0,1,3,2,0,0,2,3,0,1,2,1,5,1,1,1,0,2,0,1,1,5,1,2,4,3,4,4,5,4,3,4,10,3,9,14,15,61,144,297,276,149,86,7
Beta_1.8,u_048,11,110,82,145,75,9,1,3,2,4,3,0,3,0,1,1,2,0,0,2,1,1,0,1,2,2,0,1,0,1,1,1,2,0,0,1,2,0,0,1,6,7,5,1,0,3,5,1,0,1,3,0,2,1,5,4,6,3,5,3,3,2,3,4,8,4,7,16,21,40,109,261,357,183,57,15
Beta_1.8,u_049,15,118,80,125,80,21,5,2,2,1,2,3,2,1,1,1,1,0,0,1,2,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,3,2,3,2,3,1,6,0,4,3,0,3,7,2,2,4,1,0,5,5,4,1,0,3,12,10,14,9,12,7,26,88,339,368,155,63,4
Beta_1.8,u_050,19,99,83,121,66,20,4,2,2,2,2,0,2,2,5,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,4,0,0,0,0,2,3,2,1,4,2,0,4,4,4,2,1,1,1,2,2,2,4,3,8,8,3,13,5,8,6,5,3,2,13,39,106,320,383,158,46,7
Beta_1.8,u_051,20,113,101,120,76,15,9,3,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,3,0,0,0,2,0,0,0,0,1,0,1,0,0,0,6,1,3,1,2,5,4,0,9,4,3,3,5,4,3,0,5,1,5,4,7,1,3,1,7,3,10,14,18,51,94,304,345,126,60,8
Beta_1.8,u_052,20,113,95,148,77,6,6,1,2,1,0,1,1,1,1,1,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,2,0,1,0,1,3,3,5,2,1,2,4,0,2,1,9,2,3,5,1,0,6,5,8,1,7,6,5,8,8,3,11,9,11,13,36,90,319,300,157,68,12
Beta_1.8,u_053,14,86,116,170,67,13,2,0,2,1,0,1,0,1,0,0,1,1,0,0,2,0,0,0,0,2,0,0,0,2,1,1,2,1,2,3,0,0,0,0,3,2,5,2,5,3,1,1,4,2,3,1,2,0,3,2,3,1,3,2,9,11,4,13,8,7,7,7,18,34,129,312,269,163,53,2
Beta_1.8,u_054,15,85,86,175,78,17,5,2,1,0,0,0,0,3,3,1,0,0,2,2,0,2,1,2,2,0,1,2,1,0,0,0,1,0,1,1,0,0,0,1,0,5,1,3,2,1,0,1,1,2,1,2,3,6,2,6,3,1,10,7,9,3,2,3,5,6,4,15,22,44,94,276,278,138,90,12
Beta_1.8,u_055,15,83,100,153,92,12,9,5,2,2,1,2,2,0,1,3,0,2,0,1,1,2,0,0,0,1,0,0,2,0,1,1,1,1,2,5,0,0,0,1,2,5,0,1,0,5,1,1,1,1,2,6,1,4,3,3,2,2,3,0,7,3,6,4,8,9,7,7,28,40,122,257,302,152,66,11
Beta_1.8,u_056,16,80,106,142,74,9,3,4,1,2,0,0,0,1,0,1,0,1,0,0,1,1,1,0,3,1,2,3,0,3,1,0,0,1,1,2,2,0,0,1,2,1,4,0,1,1,2,2,0,2,4,1,3,0,0,1,1,1,3,2,3,5,7,3,9,5,6,8,13,39,93,291,313,172,90,13
Beta_1.8,u_057,18,87,107,152,75,9,1,2,1,1,1,0,2,2,3,3,0,2,0,1,0,0,1,0,1,0,1,1,1,2,1,2,1,0,2,0,1,0,0,3,2,1,0,6,2,1,0,1,3,3,1,0,2,1,2,2,2,4,2,6,3,5,6,4,3,5,9,5,10,39,106,301,355,190,55,3
Beta_1.8,u_058,17,107,95,128,64,17,6,4,2,1,0,1,1,1,0,0,1,3,1,0,2,0,1,0,0,2,0,0,1,1,2,0,1,0,0,1,0,0,0,1,2,10,2,2,3,3,0,0,4,2,1,0,1,4,4,2,2,2,4,4,2,5,10,4,4,3,9,10,21,39,131,353,346,136,51,9
Beta_1.8,u_059,28,97,88,125,50,14,12,3,1,4,1,0,0,2,0,0,0,2,1,2,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,5,2,1,1,1,3,1,3,5,5,2,2,3,3,5,2,6,3,8,2,2,5,6,6,12,9,20,38,130,325,321,160,57,5
Beta_1.8,u_060,25,100,97,116,82,13,4,4,2,1,0,1,0,0,2,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,6,6,9,5,0,4,3,3,1,2,0,2,5,6,3,6,1,2,7,1,1,6,8,8,2,5,8,12,11,37,106,298,365,125,67,7
Beta_1.8,u_061,16,120,104,130,87,9,9,0,2,0,0,0,1,0,0,0,2,2,0,1,0,0,0,0,0,1,1,0,2,0,2,1,0,0,0,1,0,0,0,2,5,2,2,2,8,1,1,3,3,9,4,5,6,7,5,5,4,7,2,2,6,1,3,6,3,13,11,11,19,28,86,284,322,175,67,9
Beta_1.8,u_062,15,95,100,148,97,18,6,1,0,0,0,1,0,2,0,1,2,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,4,1,0,0,0,2,2,8,5,2,3,0,1,0,2,1,2,1,2,1,4,6,2,2,4,10,6,15,5,11,13,10,15,21,25,26,83,251,324,154,77,3
Beta_1.8,u_063,13,88,96,163,75,30,4,7,1,2,0,0,0,2,0,0,0,2,1,1,0,0,1,1,1,2,1,0,0,1,0,0,2,1,0,1,1,0,0,1,1,3,5,3,1,0,2,1,0,3,6,2,7,2,4,3,3,3,3,0,5,5,2,6,10,5,21,6,16,40,80,249,356,155,80,5
Beta_1.8,u_064,11,94,101,146,76,20,3,3,3,1,1,1,1,3,0,0,0,2,0,1,0,0,0,1,2,0,0,2,0,1,0,0,0,0,2,1,1,0,0,1,3,1,2,0,1,3,2,0,0,6,0,7,4,1,1,1,0,0,3,1,8,11,4,2,4,7,13,3,10,28,91,286,288,147,104,14
Beta_1.8,u_065,18,93,126,159,61,11,3,1,4,1,1,0,1,1,0,2,1,0,2,0,0,0,0,0,1,0,2,0,1,5,2,0,1,1,1,2,0,0,0,0,2,2,2,0,1,2,4,3,2,2,0,1,0,2,0,2,1,3,1,0,2,5,2,16,9,3,3,10,21,44,104,317,283,189,60,6
Beta_1.8,u_066,17,75,131,140,65,7,2,3,1,0,0,1,0,1,2,1,2,2,2,2,0,0,0,2,1,0,0,1,2,0,0,1,2,2,2,0,1,0,0,3,0,2,3,4,0,0,2,2,0,2,3,1,1,1,1,2,3,1,9,4,5,7,1,4,1,7,12,8,16,33,113,353,292,161,45,4
Beta_1.8,u_067,20,96,96,139,72,5,10,4,3,0,0,0,2,1,0,1,3,1,0,0,0,2,1,0,3,1,0,0,0,3,2,0,2,0,1,1,0,0,0,0,3,5,1,0,1,3,5,1,1,2,0,2,1,4,3,4,3,5,3,3,7,6,5,3,3,4,12,8,27,50,112,323,304,158,56,12
Beta_1.8,u_068,32,111,65,142,75,3,5,5,2,3,1,1,2,1,0,0,1,0,2,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,2,0,2,5,0,0,2,0,1,0,2,3,3,5,0,0,4,3,3,4,1,1,5,7,3,0,4,10,14,11,17,47,92,300,364,167,75,15
Beta_1.8,u_069,16,105,84,119,72,12,7,2,1,1,0,0,2,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,1,2,2,1,0,0,0,0,1,5,3,3,3,0,3,4,1,2,4,4,0,4,0,2,1,6,1,4,5,5,7,1,8,8,6,8,10,8,31,88,291,370,180,60,17
Beta_1.8,u_070,26,84,85,153,91,12,5,0,2,0,1,0,1,0,0,0,0,1,1,1,0,2,0,3,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,2,7,1,2,3,1,3,4,5,4,5,5,3,7,3,2,3,2,5,7,7,6,8,0,2,10,0,8,7,11,28,103,290,376,131,51,10
Beta_1.8,u_071,27,108,78,142,78,14,17,3,4,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,2,1,0,0,1,0,5,1,0,0,0,3,5,6,1,1,5,2,4,0,4,1,2,3,0,3,1,3,7,7,7,5,7,10,5,7,7,5,8,11,29,39,97,285,313,110,67,8
Beta_1.8,u_072,14,90,142,129,63,12,7,6,0,2,0,0,0,3,2,1,1,0,2,0,0,1,0,0,1,3,1,0,1,0,2,2,0,0,0,1,0,0,0,0,3,4,2,1,0,4,1,2,5,2,2,2,2,1,2,4,2,2,2,3,12,1,8,4,9,8,10,12,17,39,114,285,292,124,63,8
Beta_1.8,u_073,19,83,101,182,67,8,1,1,1,0,1,2,2,1,1,0,0,1,0,1,2,1,1,0,0,1,1,0,0,0,0,0,2,2,2,1,0,0,0,2,1,2,3,3,0,0,2,3,2,1,1,1,3,2,3,3,7,3,4,4,6,4,3,6,3,6,10,11,20,24,111,287,296,131,76,7
Beta_1.8,u_074,16,76,109,157,86,11,0,4,2,2,1,1,1,0,0,0,0,0,0,0,2,0,1,1,1,1,0,1,0,0,1,1,2,2,1,2,3,0,0,0,0,3,1,1,3,3,3,0,0,1,1,3,4,1,0,2,0,3,2,2,2,6,1,4,3,12,11,18,24,42,109,299,313,147,76,17
Beta_1.8,u_075,18,84,93,170,76,18,7,3,1,2,0,3,0,2,0,0,1,1,1,1,1,1,2,1,1,2,0,1,1,2,0,0,0,2,2,2,3,0,0,1,4,4,1,1,2,2,0,0,0,2,0,3,0,0,2,3,5,2,3,2,3,3,8,6,8,2,12,11,24,44,109,271,289,169,103,10
Beta_1.8,u_076,12,100,81,137,83,14,3,1,0,5,1,1,2,0,1,0,3,1,0,0,0,0,0,1,2,2,1,1,1,3,1,0,2,0,2,1,0,0,0,3,1,3,4,2,2,1,2,1,2,3,4,1,1,2,2,3,5,2,4,2,6,1,2,3,3,7,10,16,25,38,95,301,330,202,64,7
Beta_1.8,u_077,18,109,89,119,71,16,3,0,2,0,0,1,1,2,3,1,0,3,2,1,0,0,2,0,1,2,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,3,3,7,3,0,1,1,0,1,2,1,3,1,3,2,0,5,2,3,4,10,3,0,6,12,8,6,19,34,88,329,359,154,49,14
Beta_1.8,u_078,28,104,88,123,61,7,4,4,3,0,2,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,3,1,0,0,4,1,0,3,3,2,0,0,3,2,5,0,4,5,5,2,2,2,2,3,3,4,3,5,4,5,9,6,12,16,32,135,308,354,135,50,3
Beta_1.8,u_079,27,99,94,144,70,16,4,2,4,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,3,0,1,0,0,0,0,0,1,1,0,0,0,1,5,2,2,3,4,4,6,3,1,7,3,5,2,6,3,4,2,4,2,5,4,5,8,5,6,7,10,7,19,46,128,284,354,112,54,10
Beta_1.8,u_080,26,109,87,137,92,19,5,3,3,1,0,0,2,3,2,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,2,0,0,0,1,7,5,4,5,0,2,0,1,3,1,3,2,0,3,9,5,5,5,10,3,3,4,7,8,4,6,8,17,16,34,89,285,317,135,45,13
Beta_1.8,u_081,16,87,103,163,95,17,1,2,2,2,0,0,0,0,0,1,2,0,1,1,0,0,0,1,3,0,0,2,0,0,0,1,0,0,4,3,0,0,0,1,2,2,4,4,4,8,3,3,4,1,1,1,3,3,0,2,1,3,3,4,7,3,5,7,4,12,13,15,15,31,80,288,274,146,80,23
Beta_1.8,u_082,22,70,96,150,99,23,5,2,1,1,2,1,3,1,0,2,0,0,0,0,1,0,0,2,1,2,2,0,1,0,0,1,1,0,0,1,1,0,0,0,0,3,1,0,0,0,2,4,0,3,4,5,3,5,3,5,8,5,4,3,4,7,6,0,7,10,9,10,11,22,79,253,314,180,96,4
Beta_1.8,u_083,10,79,98,167,84,26,6,2,4,0,2,0,2,3,1,1,0,0,2,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,3,3,2,0,0,1,2,5,1,0,4,1,3,1,1,1,1,1,1,0,1,1,0,1,2,8,3,4,7,9,14,13,9,13,16,36,97,270,294,171,80,6
Beta_1.8,u_084,21,72,113,147,71,10,3,3,2,2,2,1,0,1,0,1,0,0,0,0,1,1,0,2,3,1,1,3,1,3,1,0,1,0,0,0,2,1,0,1,2,2,0,0,1,2,3,2,0,2,0,1,2,6,1,3,0,4,3,0,2,3,2,6,4,11,20,11,19,48,102,313,295,148,74,23
Beta_1.8,u_085,25,89,113,163,58,8,3,0,2,0,2,4,1,0,3,1,1,3,0,2,1,1,0,0,0,0,0,0,2,2,2,1,2,2,1,1,0,0,0,2,1,7,4,4,1,0,3,0,0,2,2,0,3,1,2,5,0,7,5,2,3,4,5,6,8,11,15,10,19,38,97,325,290,167,88,6
Beta_1.8,u_086,15,108,94,139,57,11,5,3,2,2,0,1,0,1,0,2,0,1,3,2,0,2,0,0,3,1,0,0,0,2,1,2,0,1,0,0,0,0,0,2,1,2,4,1,0,3,4,2,0,2,3,0,6,5,6,2,2,5,4,2,5,3,3,3,6,11,10,8,22,39,142,288,353,152,44,8
Beta_1.8,u_087,27,99,80,128,69,12,6,6,5,4,0,1,3,1,0,0,0,1,2,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,0,2,3,2,2,2,7,1,1,1,3,2,3,2,2,2,4,4,1,1,1,9,4,8,16,11,12,13,15,47,114,311,320,129,50,8
Beta_1.8,u_088,22,102,84,129,76,17,6,7,2,1,3,4,2,1,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,1,1,0,2,1,2,0,1,0,0,2,7,2,3,0,4,3,0,2,3,0,1,2,3,4,5,5,2,6,5,9,1,1,7,4,5,3,6,14,18,38,106,263,347,150,64,20
Beta_1.8,u_089,13,111,80,142,78,17,2,3,2,1,0,1,2,1,1,0,1,0,1,1,0,2,0,1,2,1,0,1,0,1,0,1,0,1,1,0,1,0,0,4,5,5,3,1,2,1,1,3,1,4,1,3,6,5,5,6,5,1,3,5,9,1,3,3,6,10,9,13,16,39,62,270,333,187,85,9
Beta_1.8,u_090,14,94,94,146,84,29,7,3,2,4,1,2,0,1,1,0,1,0,1,0,0,0,0,0,2,1,1,0,1,0,1,1,0,0,2,1,0,0,0,4,1,6,0,5,2,6,1,2,0,4,2,4,1,4,4,3,2,2,5,5,5,8,6,6,6,18,9,12,18,38,79,253,354,159,42,7
Beta_1.8,u_091,14,96,95,144,72,13,11,3,0,2,0,0,3,1,0,1,0,1,0,2,0,1,0,0,0,1,3,0,0,2,0,1,2,0,0,1,2,0,0,2,1,3,0,1,2,6,4,7,1,1,2,3,0,5,6,4,4,4,3,4,4,6,8,5,7,15,6,27,26,30,90,260,299,145,48,19
Beta_1.8,u_092,24,78,109,159,68,9,8,3,2,1,2,1,1,0,4,0,0,1,2,1,0,0,2,0,1,0,2,1,1,1,1,1,0,0,1,2,1,1,1,1,2,2,2,1,0,4,1,1,0,3,3,0,2,1,1,6,4,6,8,3,12,5,8,0,13,20,16,11,14,41,101,298,265,137,76,18
Beta_1.8,u_093,23,80,125,161,64,9,5,9,1,3,0,1,1,1,1,1,1,0,2,1,0,0,0,0,1,0,1,4,1,0,1,0,2,1,1,1,0,0,0,0,2,2,5,2,2,0,6,2,1,2,0,4,5,1,0,1,3,7,6,6,4,8,5,8,9,6,6,15,22,56,122,278,278,157,57,9
Beta_1.8,u_094,13,74,125,158,82,11,2,2,5,0,1,1,2,1,1,4,0,0,0,1,0,2,2,1,0,1,0,1,0,0,0,2,0,2,3,3,0,0,0,1,3,3,3,1,3,2,0,0,1,1,0,1,6,4,5,2,1,3,2,9,9,6,3,4,7,10,11,14,20,37,123,297,294,175,63,8
Beta_1.8,u_095,17,85,90,147,82,22,6,1,3,1,2,3,2,0,0,1,0,0,0,0,2,0,0,1,3,1,2,1,1,0,2,0,2,1,2,0,0,0,0,5,3,2,7,1,1,3,2,0,1,3,3,1,2,4,3,4,2,4,3,5,5,4,6,11,13,4,6,9,16,39,125,274,311,175,72,13
Beta_1.8,u_096,25,98,77,115,75,20,2,3,1,6,0,3,3,1,4,1,0,1,2,1,0,0,2,0,3,1,0,0,0,2,0,1,0,2,0,0,0,0,1,0,4,3,5,2,5,2,4,2,1,2,2,3,9,2,1,2,0,5,2,7,9,4,8,9,10,10,11,10,19,32,103,270,349,201,57,14
Beta_1.8,u_097,13,103,89,133,63,21,5,9,1,0,5,1,2,1,1,1,0,0,2,0,2,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,2,3,4,1,3,4,4,5,3,2,0,5,4,4,5,6,4,5,4,6,2,3,5,9,14,6,5,5,13,18,101,320,341,185,40,2
Beta_1.8,u_098,24,107,93,135,61,14,2,9,2,1,1,2,0,2,0,0,1,0,1,0,0,0,2,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,3,1,3,3,2,4,1,0,3,2,5,9,1,0,3,4,7,7,3,10,1,4,2,10,5,7,7,11,21,44,119,278,357,118,39,8
Beta_1.8,u_099,29,99,93,125,69,15,3,4,1,0,3,3,0,0,0,3,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,2,1,0,1,1,1,0,0,2,4,4,5,3,2,1,2,0,0,3,0,3,5,4,5,2,4,5,3,4,2,7,6,8,9,5,9,15,31,46,100,311,297,118,55,11
Beta_1.8,u_100,14,95,110,165,90,19,6,2,0,6,1,0,0,0,1,0,0,0,1,1,3,1,1,0,0,0,0,1,2,0,2,2,0,1,3,4,0,0,0,0,1,2,5,4,5,4,1,4,2,2,2,6,2,0,4,3,3,4,3,3,3,10,7,9,8,13,8,16,22,42,103,296,262,129,85,9
Beta_1.8,u_101,7,86,116,145,84,13,3,2,3,1,1,1,1,0,0,2,2,1,1,1,1,2,0,0,2,2,4,0,0,1,0,1,1,0,1,1,1,0,0,0,2,4,1,1,0,3,0,2,3,2,2,1,5,3,6,4,6,9,4,4,8,7,7,12,8,4,7,19,27,39,96,239,307,167,75,2
Beta_1.8,u_102,16,77,97,155,81,19,3,3,1,3,1,0,1,4,4,0,0,2,0,1,1,1,0,0,0,2,0,1,0,2,3,0,3,1,1,1,3,0,0,0,4,2,1,2,1,0,3,3,2,4,3,0,1,0,1,1,4,1,3,3,7,6,8,6,8,9,16,16,24,41,89,257,303,133,91,11
Beta_1.8,u_103,14,88,92,148,76,17,7,2,3,1,0,1,0,4,0,1,0,0,3,2,0,1,1,0,1,1,1,0,1,3,0,0,0,0,2,2,1,0,0,0,5,1,2,1,4,1,1,1,2,2,1,2,2,3,1,0,1,5,0,2,7,5,4,5,6,6,5,12,13,47,98,275,304,178,93,20
Beta_1.8,u_104,22,77,88,154,68,15,7,2,2,0,3,1,1,1,1,0,0,4,0,0,0,1,0,0,1,0,1,1,2,1,1,0,2,2,1,1,0,0,0,0,1,4,2,2,1,5,0,3,5,4,1,0,1,5,4,4,2,1,5,3,5,6,9,3,7,12,5,5,6,32,113,295,317,191,76,2
Beta_1.8,u_105,14,128,100,121,48,12,10,1,2,0,0,0,1,0,2,2,2,0,2,0,0,2,0,1,2,0,0,1,0,2,1,0,0,2,1,1,0,0,0,1,6,3,2,0,2,2,2,2,1,2,0,5,0,4,4,2,5,4,4,6,5,10,5,3,5,7,5,9,17,46,117,324,350,145,41,4
Beta_1.8,u_106,39,100,81,129,50,7,5,3,1,3,2,0,2,0,0,1,1,1,2,1,0,0,1,0,2,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,3,0,2,4,7,2,1,4,4,3,2,6,0,5,4,2,1,2,3,4,4,3,2,3,6,10,8,16,24,47,126,286,324,132,41,7
Beta_1.8,u_107,23,109,85,139,75,8,6,3,1,1,1,0,4,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,2,0,0,1,1,0,1,2,1,0,0,1,2,5,1,3,4,7,2,3,4,3,3,4,2,6,6,6,4,2,3,1,6,4,7,6,3,7,7,7,10,26,118,272,334,114,69,13
Beta_1.8,u_108,13,114,92,126,89,22,6,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,2,1,1,0,0,1,1,1,1,1,1,0,0,1,4,3,3,3,2,3,1,0,2,0,4,1,4,3,4,7,3,9,7,2,6,2,5,4,5,7,13,10,15,27,81,291,314,173,59,7
Beta_1.8,u_109,13,96,90,145,88,16,6,2,3,2,0,1,1,1,1,1,0,1,0,0,0,0,4,0,0,0,1,1,0,3,0,0,0,1,0,1,1,0,0,3,6,2,2,3,1,1,4,1,2,1,1,4,4,3,1,1,4,6,3,2,5,5,7,6,11,8,6,14,26,34,77,254,302,141,100,8
Beta_1.8,u_110,14,78,92,168,80,22,5,1,0,1,2,0,1,0,0,2,1,1,1,2,0,0,0,0,1,0,0,0,1,1,1,2,0,2,2,2,0,0,0,0,0,4,1,0,4,2,5,3,2,1,1,2,6,4,4,2,2,7,3,1,4,5,4,7,10,5,6,11,16,31,63,252,304,166,93,13
Beta_1.8,u_111,20,92,106,135,69,17,5,0,2,1,0,0,0,1,0,0,0,2,2,1,1,0,1,0,4,0,0,0,1,1,2,1,2,1,2,1,2,0,0,2,2,5,1,1,1,1,3,1,3,2,1,0,0,1,2,4,2,5,6,3,2,2,2,6,8,7,6,4,18,29,69,289,312,161,65,7
Beta_1.8,u_112,23,88,99,131,65,10,3,3,1,4,0,0,2,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,2,0,0,2,1,0,1,0,0,0,1,1,2,3,0,0,6,1,2,0,2,1,2,3,1,1,1,1,2,2,3,6,3,3,3,6,6,8,23,55,134,294,281,150,62,11
Beta_1.8,u_113,18,96,100,149,53,9,4,4,3,1,2,1,2,2,2,0,1,0,2,0,1,0,0,1,1,1,0,0,1,0,0,2,2,0,1,1,0,0,0,1,1,3,0,0,2,2,1,0,2,1,1,0,3,2,1,2,2,3,3,7,4,3,4,9,7,9,6,15,22,38,130,273,272,180,57,5
Beta_1.8,u_114,25,97,107,127,61,11,1,5,0,1,1,1,1,1,0,0,1,0,0,0,1,2,2,0,1,1,2,0,0,1,3,1,0,1,2,1,0,0,0,1,5,2,2,1,1,3,0,1,1,0,2,1,4,1,3,2,3,4,6,2,3,3,4,2,5,6,4,11,16,51,123,275,336,184,57,8
Beta_1.8,u_115,26,106,85,122,76,12,5,1,1,1,3,0,0,1,2,1,0,0,1,2,2,1,0,0,1,2,1,0,0,0,0,1,0,0,2,3,1,0,0,1,2,3,2,1,1,1,4,5,2,4,4,1,3,0,1,1,4,3,3,4,6,4,3,5,2,5,11,7,10,37,108,279,344,154,49,20
Beta_1.8,u_116,19,106,84,134,81,18,8,8,2,1,0,0,2,1,1,0,0,1,0,0,0,1,2,0,2,0,0,0,0,2,0,2,1,0,1,0,1,0,0,1,1,3,5,3,3,1,2,0,1,1,1,2,0,4,6,8,1,2,5,5,8,3,4,3,7,5,6,4,18,25,112,245,334,171,77,11
Beta_1.8,u_117,18,89,118,110,71,24,10,5,2,1,2,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,2,0,0,1,0,0,0,1,1,0,0,2,4,5,0,1,1,1,0,4,0,0,5,7,3,5,2,4,3,3,3,2,4,2,8,4,7,9,9,10,16,34,80,242,350,176,60,16
Beta_1.8,u_118,19,96,110,124,65,18,7,4,0,0,1,1,0,0,2,1,1,0,0,0,1,0,0,0,2,0,2,1,0,0,0,2,0,2,0,2,0,0,0,3,4,4,4,3,1,3,1,0,4,7,2,2,1,1,1,4,6,1,9,3,4,1,7,10,8,6,13,7,19,26,79,257,358,132,48,25
Beta_1.8,u_119,23,87,110,125,75,19,4,3,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,2,2,0,0,0,0,0,1,0,1,1,4,0,1,0,0,0,2,3,11,3,4,2,2,2,2,4,0,4,3,3,1,2,4,2,2,6,9,5,10,3,6,8,12,16,15,48,111,267,277,151,63,9
Beta_1.8,u_120,21,83,118,144,69,13,2,4,2,1,2,1,1,0,0,0,0,0,0,1,0,1,1,1,0,4,0,1,1,0,3,0,2,1,0,2,0,0,0,0,3,1,1,0,3,1,2,0,2,1,6,4,4,9,3,3,2,3,5,4,6,5,7,7,3,5,10,20,24,36,125,270,277,139,69,6
