Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B1_16,B1_17,B1_18,B1_19,B1_20,B1_21,B1_22,B1_23,B1_24,B1_25,B1_26,B1_27,B1_28,B1_29,B1_30,B1_31,B1_32,B1_33,B1_34,B1_35,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15,B2_16,B2_17,B2_18,B2_19,B2_20,B2_21,B2_22,B2_23,B2_24,B2_25,B2_26,B2_27,B2_28,B2_29,B2_30,B2_31,B2_32,B2_33,B2_34,B2_35
Beta_1.6,u_005,37,77,293,101,1,1,1,0,0,1,0,0,0,1,1,0,2,0,0,0,1,1,1,2,1,0,0,0,1,0,0,0,0,3,0,1,1,6,3,0,1,0,2,0,1,1,1,0,0,1,1,2,2,4,3,1,3,4,9,5,5,1,2,6,6,67,484,499,70,19
Beta_1.6,u_006,32,84,304,99,2,1,2,0,0,0,1,1,3,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,2,1,1,1,0,0,2,9,0,3,0,0,0,1,1,2,1,0,0,1,0,3,0,2,1,5,2,3,3,1,6,2,5,7,6,63,512,458,73,12
Beta_1.6,u_007,30,96,319,76,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,3,5,3,6,2,1,3,2,1,1,0,3,2,0,1,1,3,3,3,3,3,0,2,3,0,3,3,1,11,44,492,481,65,19
Beta_1.6,u_008,39,83,326,68,1,1,0,1,0,0,0,2,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,4,1,3,5,2,0,5,2,2,3,1,4,3,3,0,1,5,2,1,3,1,5,2,1,1,1,3,2,9,54,505,470,69,6
Beta_1.6,u_009,36,89,326,67,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,2,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,10,5,4,0,0,1,2,1,1,2,2,3,1,2,2,5,4,1,3,3,4,6,2,4,4,6,4,9,44,496,429,74,14
Beta_1.6,u_010,25,87,364,90,0,0,0,0,2,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,4,0,3,2,1,1,1,3,4,3,1,3,4,2,2,2,1,3,5,2,1,6,4,1,5,3,9,4,10,51,454,467,77,14
Beta_1.6,u_011,32,91,326,109,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,2,1,0,2,0,0,0,3,4,3,1,0,2,1,0,0,1,2,4,2,4,3,1,3,6,4,4,3,4,6,2,4,2,1,5,10,52,447,460,85,15
Beta_1.6,u_012,32,92,311,77,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,2,0,1,0,1,1,0,0,0,1,0,2,1,1,0,1,0,6,2,1,0,0,2,4,0,0,3,2,2,2,1,3,1,1,0,0,3,8,4,6,4,3,8,3,9,46,412,506,80,12
Beta_1.6,u_013,30,87,308,86,0,1,0,0,0,2,0,1,0,0,1,1,0,0,0,0,1,0,2,1,0,1,1,0,0,0,1,0,1,3,0,0,4,3,3,4,3,2,1,1,0,3,2,0,1,2,0,3,3,1,2,0,3,3,1,3,0,4,3,2,8,53,444,490,77,21
Beta_1.6,u_014,32,79,316,98,2,2,0,0,0,0,1,1,1,2,0,1,1,0,0,0,0,1,0,0,1,0,3,0,0,0,2,1,3,1,0,0,2,6,1,0,0,1,1,1,1,2,2,6,2,2,3,2,2,0,0,4,1,3,3,3,3,3,1,2,5,51,424,532,91,12
Beta_1.6,u_015,34,82,314,89,2,1,1,0,0,0,0,1,0,0,1,0,3,0,0,0,0,2,0,1,1,2,0,1,0,0,1,0,1,0,0,0,2,6,1,0,0,2,0,0,2,2,0,0,1,1,1,1,1,0,1,3,4,8,5,2,5,6,2,3,11,50,507,500,62,14
Beta_1.6,u_016,31,91,315,72,1,1,1,2,0,0,0,2,0,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,2,0,1,0,0,3,8,1,2,0,0,0,1,1,1,0,1,0,0,1,1,2,3,4,2,2,3,3,2,3,3,3,2,11,53,521,445,84,14
Beta_1.6,u_017,28,101,310,67,1,3,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,2,0,0,1,0,0,1,2,0,0,1,0,0,4,3,6,4,1,0,5,2,0,2,0,3,2,0,1,2,1,2,1,6,1,2,2,1,2,1,3,7,7,53,469,484,69,22
Beta_1.6,u_018,41,86,331,85,0,1,0,0,1,0,1,1,2,0,0,0,1,0,0,0,1,2,0,0,0,0,0,1,2,0,1,1,1,1,0,0,4,1,5,2,1,0,4,4,2,3,2,5,1,0,1,1,6,2,0,2,3,4,3,0,0,3,2,2,8,45,468,505,75,5
Beta_1.6,u_019,36,93,318,77,5,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,7,6,3,1,0,1,0,1,0,1,4,3,0,0,1,4,5,5,2,1,3,8,3,1,2,4,6,5,7,61,453,474,74,13
Beta_1.6,u_020,20,91,367,77,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,1,0,0,0,3,0,4,0,1,3,1,3,3,2,0,3,2,2,3,0,1,2,3,3,5,6,1,0,5,6,4,6,6,66,451,467,73,16
Beta_1.6,u_021,28,89,340,97,1,1,2,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,2,0,1,1,1,0,0,3,2,4,1,0,1,0,0,2,2,2,2,1,3,3,4,2,5,6,4,0,4,3,3,4,0,1,3,10,47,434,485,85,15
Beta_1.6,u_022,33,88,323,86,1,0,1,0,1,0,0,2,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,2,1,1,0,0,1,7,2,3,0,2,2,1,1,0,4,3,1,1,4,1,0,1,1,2,2,5,6,5,5,2,6,12,8,47,445,478,86,15
Beta_1.6,u_023,28,84,322,86,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,3,0,0,4,4,3,2,3,2,1,0,3,2,0,2,3,1,2,2,2,2,1,0,4,3,2,1,4,2,0,4,9,40,468,481,89,19
Beta_1.6,u_024,29,80,322,91,1,1,0,1,0,0,1,0,2,1,0,1,1,0,0,0,0,0,1,0,0,1,0,2,1,0,0,2,2,3,0,0,3,6,1,0,2,0,1,1,3,1,1,3,3,1,2,3,1,0,1,4,1,2,6,4,3,2,2,1,4,44,471,484,89,20
Beta_1.6,u_025,30,77,313,97,2,0,2,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,1,1,0,2,2,1,0,0,0,1,0,1,0,0,2,6,1,0,0,2,0,4,0,1,1,1,0,2,0,0,1,2,2,2,3,8,4,2,5,4,6,3,9,49,494,523,68,12
Beta_1.6,u_026,34,86,304,92,1,0,1,2,1,0,0,0,2,0,0,3,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,1,0,0,4,6,2,3,0,0,0,2,1,1,0,1,0,1,2,0,1,7,2,3,1,4,3,2,2,5,2,3,15,55,479,502,84,15
Beta_1.6,u_027,31,102,325,78,2,2,2,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,3,5,8,0,1,1,3,2,0,2,0,5,2,0,3,1,1,2,2,5,1,2,2,3,2,0,3,5,10,53,442,519,77,24
Beta_1.6,u_028,37,90,336,78,0,0,0,0,2,0,0,0,2,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,2,2,0,0,1,2,0,0,4,2,3,2,1,2,4,4,1,8,3,0,0,0,3,3,0,3,0,5,1,5,6,0,3,2,1,3,4,38,477,510,75,8
Beta_1.6,u_029,42,84,339,72,3,1,0,0,1,1,1,0,1,0,0,0,0,0,1,2,1,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,10,2,5,2,0,0,1,0,2,3,1,2,0,2,2,5,2,4,2,5,4,4,1,1,7,4,3,3,12,57,500,449,65,11
Beta_1.6,u_030,24,77,381,81,0,0,0,0,2,1,1,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,1,0,0,1,0,2,1,0,0,0,2,1,3,0,1,2,4,2,2,1,1,2,3,0,3,4,0,1,2,6,3,4,2,2,5,4,5,3,10,59,482,456,70,17
Beta_1.6,u_031,28,86,343,94,2,1,2,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,2,1,0,2,0,1,3,4,2,1,1,1,0,0,0,4,3,0,2,2,6,3,3,2,5,0,5,2,5,1,3,3,0,0,15,49,420,480,92,14
Beta_1.6,u_032,33,89,336,70,1,1,1,0,0,1,0,0,2,0,0,1,0,0,0,1,0,2,0,1,0,0,1,1,0,0,1,1,2,1,0,1,1,6,3,0,3,1,1,0,2,0,3,2,1,3,2,1,0,2,0,3,4,4,5,4,9,3,4,4,10,41,467,458,90,13
Beta_1.6,u_033,31,83,353,88,0,0,1,0,0,1,2,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,3,0,0,4,1,5,2,4,2,1,3,2,0,2,3,1,3,2,1,0,1,3,1,2,4,0,4,3,1,1,3,8,49,450,494,65,20
Beta_1.6,u_034,32,75,324,85,1,0,1,1,0,0,0,1,0,2,1,1,1,0,0,0,0,0,0,1,0,0,1,2,1,0,0,2,2,3,0,0,4,3,3,1,2,0,2,0,4,1,2,3,1,3,2,3,0,3,2,0,4,3,3,4,1,2,0,3,3,47,468,490,79,13
Beta_1.6,u_035,33,79,315,89,3,3,1,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,2,0,1,3,1,0,0,0,1,0,0,0,0,3,6,1,0,0,2,1,2,0,1,2,2,0,1,0,1,1,0,3,4,4,5,3,4,5,4,0,10,11,48,481,527,56,14
Beta_1.6,u_036,34,79,325,78,1,0,1,2,1,0,0,0,1,1,0,2,2,1,0,0,0,0,1,0,0,0,0,0,2,0,0,2,1,0,0,0,3,8,4,2,1,0,1,2,0,1,0,0,1,0,2,1,1,2,5,2,2,6,2,2,1,4,2,5,13,58,503,461,82,16
Beta_1.6,u_037,31,96,337,75,2,0,5,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,1,2,1,0,0,1,0,2,9,4,0,1,3,1,1,0,0,1,5,2,4,1,1,1,3,1,5,1,2,4,1,2,2,2,3,10,52,449,492,94,19
Beta_1.6,u_038,40,90,358,72,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,2,0,1,0,0,0,0,2,0,1,0,1,2,0,0,3,4,2,1,2,4,4,1,7,4,2,0,0,0,2,2,1,2,3,0,2,7,4,4,2,0,4,2,6,45,488,489,73,8
Beta_1.6,u_039,39,87,333,77,2,1,0,0,0,1,0,2,1,0,0,0,0,0,0,3,1,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,7,4,3,1,0,1,1,2,1,0,4,1,2,0,4,3,4,1,4,5,5,2,1,2,4,4,1,7,9,54,494,465,71,6
Beta_1.6,u_040,23,76,373,87,1,0,0,0,1,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,2,0,1,0,0,1,3,2,1,2,4,2,3,3,0,0,3,1,0,4,1,2,3,4,1,6,3,2,3,5,5,3,3,17,43,499,450,65,18
Beta_1.6,u_041,30,83,336,89,0,2,0,2,0,0,0,0,0,1,1,0,1,0,0,0,1,0,2,0,0,0,1,0,0,1,2,0,1,1,0,0,2,4,2,0,4,0,0,0,2,4,2,2,1,4,5,7,1,2,6,1,1,4,4,1,4,1,1,8,6,45,437,470,77,19
Beta_1.6,u_042,35,88,335,75,2,2,0,1,0,0,1,0,2,0,0,0,1,0,0,0,1,0,2,0,1,0,1,0,1,0,0,1,3,1,0,1,2,4,3,1,0,2,0,0,2,1,2,3,1,5,2,0,0,2,2,5,2,2,9,5,5,7,1,8,6,42,430,485,86,13
Beta_1.6,u_043,31,84,350,74,0,0,1,0,0,0,1,2,1,0,1,0,1,0,0,1,0,0,1,0,1,2,0,1,0,0,0,0,1,2,0,0,3,3,3,3,3,2,3,2,1,4,1,2,2,0,0,3,0,2,1,2,3,3,1,4,3,2,1,5,12,38,447,538,65,15
Beta_1.6,u_044,30,73,357,95,2,0,0,1,0,1,0,0,1,0,2,1,0,1,0,0,0,0,0,0,1,0,0,2,0,2,0,1,1,4,0,0,4,5,3,1,0,2,1,0,2,4,0,2,1,1,3,3,3,2,1,3,3,0,6,0,2,3,0,3,5,53,440,525,83,17
Beta_1.6,u_045,35,74,325,85,0,4,0,1,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,1,1,1,2,2,1,0,0,1,0,0,0,0,3,6,1,0,1,1,4,0,0,2,2,1,1,0,1,1,1,0,3,2,6,2,2,5,6,3,6,3,15,44,492,528,48,17
Beta_1.6,u_046,33,80,328,74,0,1,0,2,0,2,0,0,0,1,2,0,1,2,2,0,0,0,0,1,0,0,0,0,0,2,0,2,0,1,0,0,4,7,5,3,0,0,3,0,0,1,0,0,1,0,4,1,4,0,1,8,4,1,1,1,3,4,3,7,11,61,509,483,73,19
Beta_1.6,u_047,30,94,335,69,1,2,1,2,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,0,1,0,0,0,1,3,0,0,1,0,2,11,1,0,4,1,2,2,2,1,5,1,5,3,0,2,2,2,0,3,4,3,1,4,4,1,3,3,13,52,443,520,82,17
Beta_1.6,u_048,33,96,336,75,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,2,1,0,0,0,0,2,1,0,0,0,2,0,0,4,1,4,0,2,6,2,3,7,2,0,0,0,2,1,2,3,4,2,1,4,3,7,3,1,2,3,1,7,44,473,509,79,15
Beta_1.6,u_049,43,83,336,71,3,0,1,0,0,0,0,3,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,0,0,0,2,1,0,0,6,5,4,0,0,1,2,1,0,0,4,1,0,2,5,3,1,5,7,2,0,1,2,3,3,3,8,4,11,54,491,478,64,11
Beta_1.6,u_050,22,84,360,77,1,0,0,0,1,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,0,1,0,0,1,2,0,1,0,0,1,5,2,2,3,3,3,1,2,2,0,1,1,2,2,1,4,6,0,0,4,5,3,2,6,7,0,9,10,47,498,467,65,21
Beta_1.6,u_051,31,78,363,97,1,0,0,2,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,3,1,1,1,0,0,2,3,3,2,0,2,0,3,3,0,2,4,3,3,4,3,2,4,4,3,2,2,4,2,3,3,6,5,6,53,441,466,92,14
Beta_1.6,u_052,34,87,338,84,0,1,1,2,0,0,0,1,1,1,0,0,0,1,0,0,0,1,3,1,1,0,0,1,0,1,0,1,3,1,0,1,2,6,3,3,1,1,1,0,0,3,2,2,5,0,2,2,0,4,4,2,1,8,6,4,4,2,6,7,12,37,443,466,101,16
Beta_1.6,u_053,32,84,348,76,2,0,0,1,0,0,2,2,1,1,1,0,0,1,0,0,1,0,0,1,0,3,1,1,0,0,0,0,1,1,0,0,4,4,0,2,2,1,7,1,3,0,1,4,3,0,2,1,1,2,0,2,4,5,2,2,2,4,3,8,7,41,428,519,65,23
Beta_1.6,u_054,30,76,363,79,1,1,0,1,0,0,1,0,0,1,1,3,0,0,1,0,0,0,0,0,0,1,0,0,2,2,0,0,1,3,1,0,5,4,3,1,0,3,0,1,1,2,1,2,0,1,5,3,5,1,3,2,2,4,5,0,2,3,1,1,10,56,471,499,76,21
Beta_1.6,u_055,35,77,331,87,1,2,3,0,1,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,2,0,2,1,3,0,0,1,0,0,0,0,2,5,2,0,2,3,1,0,2,3,0,1,1,0,2,1,0,2,2,3,2,4,2,1,8,7,5,4,13,44,484,525,58,15
Beta_1.6,u_056,30,88,317,86,1,0,1,0,2,1,1,0,0,1,1,0,2,1,2,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,0,0,4,11,2,4,0,1,1,0,0,1,1,0,0,4,2,4,0,0,4,5,4,4,0,1,3,6,3,5,14,44,498,504,73,19
Beta_1.6,u_057,32,91,323,78,1,1,3,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,3,1,0,0,0,5,9,1,2,2,1,4,0,3,3,4,1,3,0,2,4,1,1,1,2,2,5,0,5,3,4,1,4,9,49,459,496,89,19
Beta_1.6,u_058,33,90,348,75,1,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,2,1,1,0,0,0,1,2,0,0,0,2,0,2,1,2,2,1,4,4,2,6,5,0,1,0,2,0,4,3,4,0,3,3,5,3,4,3,2,3,0,2,8,45,469,532,81,14
Beta_1.6,u_059,46,81,334,77,3,1,0,1,0,0,0,0,3,0,1,0,0,0,0,1,2,0,0,0,0,0,0,2,0,1,0,0,1,1,0,1,3,5,4,2,0,2,2,1,0,2,3,0,2,3,5,1,1,6,6,2,0,1,2,3,4,8,4,3,12,45,503,472,70,11
Beta_1.6,u_060,21,83,382,69,3,1,0,0,1,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,1,0,0,1,1,1,0,0,0,1,6,3,2,3,0,3,0,2,1,0,1,2,3,1,3,6,3,0,2,6,1,1,2,11,1,5,6,13,48,493,451,68,19
Beta_1.6,u_061,32,77,357,95,1,0,0,2,0,0,1,0,0,0,0,0,2,0,1,0,0,0,1,1,1,0,0,0,1,0,1,2,1,1,0,0,2,2,4,2,0,0,4,2,2,2,4,2,2,4,2,1,4,2,2,3,1,3,5,2,3,5,3,3,12,53,466,470,82,14
Beta_1.6,u_062,33,90,356,81,1,0,1,2,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1,0,1,0,3,1,0,0,4,6,3,2,3,2,0,0,0,3,2,4,2,0,4,0,4,5,3,1,7,4,6,2,3,2,6,8,5,44,462,463,93,19
Beta_1.6,u_063,28,88,351,80,1,0,0,0,1,0,0,0,0,2,1,1,0,0,1,0,0,1,0,0,2,2,2,0,1,0,0,0,0,1,0,0,3,3,1,2,2,7,2,3,2,2,3,1,3,2,1,1,1,0,1,1,5,5,2,1,2,3,10,5,7,50,470,482,58,19
Beta_1.6,u_064,29,80,348,85,3,1,1,0,1,0,0,1,0,1,0,2,2,0,0,1,0,0,0,0,0,0,1,0,2,1,1,0,1,3,0,0,5,5,1,1,2,0,1,0,3,1,1,0,2,2,5,4,3,2,3,3,4,0,4,3,1,1,3,0,6,59,462,508,89,30
Beta_1.6,u_065,37,83,330,94,2,2,0,2,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,2,1,3,0,1,0,0,0,0,2,6,2,0,3,3,0,2,1,1,2,0,0,3,0,0,2,1,3,5,0,3,3,4,9,3,6,6,10,51,458,557,66,15
Beta_1.6,u_066,30,92,316,87,1,0,1,0,1,1,2,0,0,0,1,0,0,2,1,1,2,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,4,9,1,2,0,1,1,0,0,1,1,0,1,2,5,1,0,3,2,3,4,2,3,3,2,3,5,8,7,45,491,496,75,16
Beta_1.6,u_067,34,89,331,80,3,1,0,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,1,3,0,0,0,3,10,0,2,1,4,0,1,3,3,1,0,2,1,2,4,1,0,3,1,1,4,4,3,5,2,1,4,11,51,471,480,91,13
Beta_1.6,u_068,32,93,331,72,1,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,1,3,0,0,0,1,2,0,0,0,2,0,1,2,2,3,0,4,5,4,3,4,0,1,2,0,0,6,2,0,2,2,5,3,0,2,4,2,3,1,4,4,38,472,527,79,12
Beta_1.6,u_069,45,75,352,82,2,0,1,0,1,0,0,0,0,1,3,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,1,0,0,3,0,0,3,5,3,3,0,3,1,1,1,1,1,1,1,6,2,3,6,3,3,0,2,2,0,1,6,6,5,2,15,57,476,481,54,10
Beta_1.6,u_070,19,91,381,76,3,3,0,1,0,2,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,1,0,0,2,1,0,0,0,1,8,2,2,2,2,0,2,1,0,1,4,2,1,2,6,4,2,1,4,2,1,1,4,7,5,4,6,11,55,471,482,44,19
Beta_1.6,u_071,33,75,355,92,1,0,0,1,1,0,0,1,0,0,0,0,0,2,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,2,6,0,0,3,2,2,1,6,1,0,3,1,3,4,2,3,1,2,1,6,5,3,4,5,1,5,10,46,473,460,89,10
Beta_1.6,u_072,32,90,345,80,1,0,0,2,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,3,1,0,0,5,3,1,3,2,1,0,0,0,3,5,1,0,1,4,4,2,3,1,10,1,1,4,4,1,5,6,4,5,45,443,467,85,13
Beta_1.6,u_073,27,95,356,66,0,2,0,0,0,1,0,0,0,1,2,0,1,0,0,1,0,0,0,1,0,3,0,1,0,1,0,0,0,1,0,1,2,2,1,2,4,5,4,3,0,4,1,3,3,2,0,0,1,0,1,1,9,1,0,2,3,5,4,4,17,35,467,501,60,20
Beta_1.6,u_074,32,78,364,78,1,4,1,0,0,1,0,0,1,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1,1,1,2,0,0,2,0,0,3,5,1,1,2,1,0,0,3,0,1,0,3,3,3,8,0,3,1,3,4,3,2,4,1,0,1,2,5,48,452,519,77,27
Beta_1.6,u_075,36,83,338,89,1,2,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,2,1,3,1,0,0,0,0,2,5,1,0,4,2,2,0,2,3,0,1,1,2,1,1,2,1,4,1,1,2,6,3,4,9,5,3,11,50,485,519,62,19
Beta_1.6,u_076,32,93,323,78,1,0,0,1,0,1,1,2,0,0,0,0,1,0,1,1,1,3,0,1,0,0,0,0,0,0,0,2,1,1,0,0,3,6,2,2,1,0,1,0,0,0,1,0,1,4,3,0,3,0,5,3,2,1,1,7,2,6,3,7,9,45,507,496,77,16
Beta_1.6,u_077,38,86,332,74,1,0,1,0,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,1,3,0,0,0,4,6,3,1,3,1,2,0,4,3,1,1,1,2,0,3,1,2,2,1,1,4,2,6,4,0,3,5,10,45,462,486,80,15
Beta_1.6,u_078,24,91,347,86,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,0,0,0,3,1,0,1,1,1,1,0,0,1,0,0,1,1,4,2,2,8,1,3,2,1,1,1,0,3,2,3,2,0,5,4,1,0,3,2,2,4,3,1,7,43,453,511,92,8
Beta_1.6,u_079,44,74,347,78,3,1,1,0,0,1,0,0,0,1,2,1,0,0,1,2,0,1,0,0,0,0,0,1,0,1,0,1,0,2,0,1,2,4,4,2,2,1,2,1,0,2,1,0,3,1,4,6,1,5,1,0,3,1,0,3,5,3,7,5,11,51,499,456,70,27
Beta_1.6,u_080,24,86,357,91,2,2,1,0,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2,0,0,2,1,0,0,0,0,9,1,0,3,2,2,0,1,0,3,1,0,1,4,1,5,3,2,3,4,0,2,2,7,5,3,6,4,44,485,457,78,19
Beta_1.6,u_081,34,80,375,84,0,0,0,1,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,0,1,0,0,2,1,0,0,2,3,4,0,1,4,0,3,2,4,1,1,1,1,6,3,1,1,2,1,6,2,4,3,5,3,4,3,7,37,454,472,80,7
Beta_1.6,u_082,34,89,338,88,1,0,0,0,3,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,3,2,0,0,4,6,3,3,0,0,1,0,0,7,1,2,0,2,2,3,3,3,5,6,0,2,1,4,5,3,3,3,6,57,452,447,91,10
Beta_1.6,u_083,31,87,363,63,2,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,2,0,1,1,0,0,0,1,0,0,2,4,1,3,2,9,2,0,2,6,1,3,1,1,1,0,1,0,1,6,5,2,1,3,4,5,4,6,15,41,469,524,65,19
Beta_1.6,u_084,37,75,348,85,1,0,1,1,0,1,0,0,0,1,0,2,1,0,1,0,1,0,0,0,0,0,0,1,0,1,2,1,0,1,0,1,4,4,0,1,3,0,0,0,2,1,0,1,3,1,7,6,3,0,3,5,2,2,3,2,0,1,1,3,15,49,487,502,73,16
Beta_1.6,u_085,32,86,349,87,1,0,3,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,2,0,0,0,1,0,0,2,1,3,1,0,0,0,2,5,1,2,2,3,1,0,2,1,1,0,1,1,2,1,1,0,2,4,2,4,4,3,6,7,4,6,14,48,490,501,69,20
Beta_1.6,u_086,28,92,328,88,0,0,1,0,1,1,0,2,1,0,0,0,1,0,0,1,1,0,2,2,1,0,0,0,0,0,0,0,2,1,0,0,3,9,0,1,0,0,1,0,0,0,2,0,4,3,3,4,1,0,5,2,2,1,1,4,7,5,2,1,14,40,498,494,76,23
Beta_1.6,u_087,32,92,331,81,2,0,0,1,0,1,1,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,1,2,0,0,4,6,1,2,2,2,0,2,1,5,0,0,2,0,0,3,2,1,1,3,4,0,5,7,6,4,0,5,9,50,454,508,66,12
Beta_1.6,u_088,29,87,351,91,4,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,1,0,1,1,3,0,0,1,0,1,0,0,1,3,2,4,2,5,2,3,1,2,0,1,2,2,4,2,0,4,1,5,0,0,3,0,2,4,4,0,7,42,475,505,75,6
Beta_1.6,u_089,45,68,375,77,1,1,1,1,0,0,2,1,0,0,1,0,1,1,1,2,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,2,4,6,2,2,1,1,1,1,2,1,2,3,0,6,4,1,4,0,1,1,0,3,2,7,1,7,4,11,37,511,460,60,18
Beta_1.6,u_090,26,88,373,88,0,1,1,1,1,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,3,1,0,2,1,0,0,0,1,8,1,0,5,1,0,0,1,2,2,1,1,2,3,2,5,2,2,7,3,0,4,2,8,6,5,2,15,52,494,466,67,18
Beta_1.6,u_091,35,80,372,93,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,3,0,0,0,1,1,1,0,0,0,0,1,0,1,2,0,0,2,5,2,2,0,4,3,1,1,3,2,0,1,7,2,2,0,1,2,4,2,5,4,3,7,3,7,1,10,39,465,474,88,8
Beta_1.6,u_092,30,98,378,84,1,0,0,0,1,3,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,3,0,1,3,6,2,4,0,0,0,2,3,4,2,2,1,1,4,2,2,9,2,2,2,0,1,8,2,4,0,4,9,41,472,462,76,13
Beta_1.6,u_093,31,80,370,66,4,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,3,0,1,0,1,0,0,1,0,1,1,2,3,1,8,1,1,2,0,3,2,3,0,2,0,1,1,1,4,3,4,2,5,1,3,4,7,8,8,35,465,518,71,20
