Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B1_16,B1_17,B1_18,B1_19,B1_20,B1_21,B1_22,B1_23,B1_24,B1_25,B1_26,B1_27,B1_28,B1_29,B1_30,B1_31,B1_32,B1_33,B1_34,B1_35,B1_36,B1_37,B1_38,B1_39,B1_40,B1_41,B1_42,B1_43,B1_44,B1_45,B1_46,B1_47,B1_48,B1_49,B1_50,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15,B2_16,B2_17,B2_18,B2_19,B2_20,B2_21,B2_22,B2_23,B2_24,B2_25,B2_26,B2_27,B2_28,B2_29,B2_30,B2_31,B2_32,B2_33,B2_34,B2_35,B2_36,B2_37,B2_38,B2_39,B2_40,B2_41,B2_42,B2_43,B2_44,B2_45,B2_46,B2_47,B2_48,B2_49,B2_50
Beta_1.2,u_040,24,95,235,37,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,1,4,4,5,3,0,3,0,0,0,0,0,0,0,2,0,2,0,1,0,2,0,1,0,0,0,0,2,0,1,0,0,0,0,0,2,0,1,0,3,2,0,2,4,31,275,413,104,13
Beta_1.2,u_041,25,77,263,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,0,1,4,1,3,3,1,3,0,0,0,2,0,0,0,0,1,0,1,1,1,0,1,1,1,1,2,1,1,0,0,3,2,3,2,4,6,38,298,399,80,7
Beta_1.2,u_042,20,71,270,52,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,3,0,2,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,2,2,3,2,3,1,3,1,4,0,1,1,3,1,2,0,0,3,2,1,2,2,3,12,49,279,420,78,6
Beta_1.2,u_043,18,68,276,55,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,3,0,0,0,2,0,0,1,0,0,2,2,2,0,0,1,0,2,1,0,1,3,1,5,2,1,1,1,2,1,1,1,6,1,6,3,1,2,2,2,0,2,14,41,241,403,97,9
Beta_1.2,u_044,25,62,253,43,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,2,3,0,0,0,0,0,1,0,1,0,0,0,2,0,2,1,0,1,1,0,2,1,5,3,3,1,0,2,3,2,0,0,0,1,1,5,0,1,1,2,0,3,12,49,228,388,101,10
Beta_1.2,u_045,30,69,240,48,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,1,1,2,0,0,2,5,2,0,1,0,1,1,1,2,0,1,1,0,1,0,0,0,1,2,0,1,1,0,0,0,0,1,1,1,1,0,2,1,1,3,3,3,0,3,3,3,1,7,47,199,409,105,32
Beta_1.2,u_046,25,63,253,56,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,3,2,0,0,2,0,0,0,4,2,2,1,0,0,1,0,1,1,1,1,0,3,0,0,1,0,0,1,0,0,1,2,0,1,3,0,0,0,0,2,1,1,3,10,42,195,476,117,8
Beta_1.2,u_047,18,58,264,54,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,0,1,3,2,2,2,1,1,0,1,0,0,1,1,1,2,2,0,0,2,0,0,0,1,2,1,8,35,203,505,105,11
Beta_1.2,u_048,14,63,280,60,1,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,3,3,0,4,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,2,2,0,0,1,1,1,1,0,0,1,1,3,1,4,3,4,0,1,0,1,2,4,10,33,237,499,96,11
Beta_1.2,u_049,21,53,252,66,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,2,0,0,1,3,0,0,0,0,0,1,2,2,0,0,0,1,0,0,0,0,0,0,1,1,2,1,0,0,3,2,2,4,0,1,2,1,4,1,0,3,3,9,35,255,454,110,3
Beta_1.2,u_050,23,61,220,51,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,6,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,3,1,3,1,2,1,0,2,1,0,1,0,0,3,2,4,0,4,2,0,8,29,275,417,82,17
Beta_1.2,u_051,30,75,226,33,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,2,0,1,2,5,0,0,2,0,0,1,1,1,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,3,3,2,3,2,1,1,0,11,33,272,408,89,21
Beta_1.2,u_052,21,98,224,33,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,2,0,0,0,0,1,2,0,0,1,7,5,2,0,1,0,0,0,0,0,0,0,2,1,0,1,0,2,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,3,4,0,0,0,9,38,286,414,102,8
Beta_1.2,u_053,22,77,274,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,0,1,0,1,2,0,4,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,0,2,1,1,1,0,1,1,2,3,2,1,2,9,37,280,412,78,6
Beta_1.2,u_054,15,78,277,48,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,3,4,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,2,2,2,3,1,2,1,1,3,0,1,0,1,0,2,1,2,0,3,2,1,2,4,4,12,45,288,426,68,4
Beta_1.2,u_055,18,68,274,51,0,1,0,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,4,0,0,2,0,0,1,0,0,4,3,0,0,1,0,0,0,0,1,0,3,2,5,1,0,1,2,0,2,1,3,2,4,4,2,3,2,2,1,0,0,0,6,37,263,392,98,4
Beta_1.2,u_056,25,62,258,48,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1,0,2,3,0,0,0,0,1,0,0,2,0,0,0,0,3,2,0,0,1,0,1,0,9,3,2,0,0,5,1,0,0,0,0,1,1,5,1,0,1,0,2,2,4,8,54,219,406,105,18
Beta_1.2,u_057,28,69,241,54,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,1,0,1,1,0,0,0,1,2,6,0,1,1,1,1,1,0,1,1,0,2,0,0,1,1,1,1,0,3,0,0,0,0,0,1,2,0,0,2,0,1,1,5,5,0,0,3,2,1,0,2,9,56,209,416,119,20
Beta_1.2,u_058,24,68,242,55,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,3,2,0,0,2,1,0,2,4,1,1,0,0,3,0,1,1,1,2,0,2,1,0,2,0,0,0,0,0,3,1,0,2,1,0,1,0,0,3,1,0,1,2,6,36,188,455,129,11
Beta_1.2,u_059,20,57,284,59,0,0,0,2,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,4,0,0,0,0,0,1,2,0,0,0,0,2,0,1,1,0,1,4,3,0,1,1,1,3,0,0,1,2,1,0,1,2,2,1,0,1,0,0,3,2,3,7,34,207,495,102,13
Beta_1.2,u_060,13,60,273,62,3,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,3,2,3,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,4,0,0,0,0,1,3,0,1,0,0,1,2,4,1,2,1,2,6,0,1,2,1,3,12,35,226,505,104,12
Beta_1.2,u_061,24,45,242,62,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3,2,0,0,2,1,0,0,0,0,1,3,1,0,0,0,1,0,0,1,1,0,0,1,0,4,0,0,0,2,0,2,5,2,0,0,2,4,0,3,1,1,7,5,39,258,441,91,8
Beta_1.2,u_062,20,80,230,50,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,4,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,2,2,2,0,1,1,2,2,0,0,2,1,0,4,0,4,0,2,2,2,7,3,29,245,422,87,16
Beta_1.2,u_063,23,80,226,46,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2,0,0,3,4,0,1,0,0,2,2,0,0,0,0,2,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,3,3,3,0,1,2,2,0,4,9,39,278,418,103,9
Beta_1.2,u_064,19,101,221,41,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,2,0,0,0,0,2,1,0,2,9,1,3,0,0,1,0,0,0,0,0,0,2,0,1,0,3,1,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,3,2,2,1,0,2,7,41,275,409,84,12
Beta_1.2,u_065,28,68,270,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,3,0,0,1,2,1,1,4,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,4,2,0,0,0,1,1,2,2,3,2,0,2,4,45,278,414,73,13
Beta_1.2,u_066,15,80,270,42,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,7,1,0,0,0,0,0,1,0,0,1,0,0,1,2,1,2,1,2,2,3,0,1,3,1,1,0,2,0,1,0,1,0,2,2,2,3,1,1,4,4,3,12,39,283,426,71,2
Beta_1.2,u_067,19,66,273,43,1,0,1,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,1,0,1,3,0,1,1,0,1,0,0,4,1,0,1,1,0,0,0,0,0,1,1,1,4,3,1,1,0,2,2,1,2,5,1,3,2,1,4,3,2,0,1,0,0,9,33,269,396,73,9
Beta_1.2,u_068,28,56,270,35,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,3,0,1,1,1,0,1,2,5,2,0,1,4,3,2,0,1,0,0,1,1,3,2,0,0,1,2,1,3,5,16,41,219,398,110,7
Beta_1.2,u_069,22,73,246,56,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,1,0,2,0,0,0,2,3,4,0,3,1,2,1,0,1,0,0,0,0,1,0,3,2,0,1,2,1,0,0,0,0,2,1,0,0,1,0,1,2,6,4,0,1,3,2,0,0,1,1,14,50,201,422,122,17
Beta_1.2,u_070,26,66,247,59,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,5,1,0,2,0,1,1,3,3,1,0,0,3,0,1,1,1,1,0,2,0,1,0,1,1,0,0,1,1,1,1,1,3,0,0,0,2,2,0,1,1,0,3,14,31,189,451,144,13
Beta_1.2,u_071,20,60,270,64,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,4,0,0,0,0,1,2,0,0,0,0,1,2,0,0,1,0,5,3,0,1,0,1,4,0,0,1,2,1,0,0,2,0,1,2,0,0,1,2,1,2,3,8,39,210,491,97,14
Beta_1.2,u_072,15,69,259,60,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,4,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,2,0,0,0,0,1,1,2,1,0,0,1,0,6,1,2,0,1,3,3,3,2,1,0,3,6,29,214,514,110,9
Beta_1.2,u_073,24,52,245,68,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,3,0,2,1,0,0,0,1,1,2,1,0,0,0,1,0,0,1,0,1,0,2,0,0,2,0,1,1,1,3,2,0,1,2,2,1,3,2,2,1,6,3,9,35,229,488,100,2
Beta_1.2,u_074,19,77,208,60,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,3,1,0,1,1,2,2,0,1,1,1,1,2,2,3,0,2,1,3,4,3,10,38,256,440,81,13
Beta_1.2,u_075,26,66,221,48,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,3,5,0,1,0,1,3,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,2,3,1,3,1,1,1,1,3,0,2,2,8,39,285,420,95,9
Beta_1.2,u_076,20,97,215,42,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,2,0,0,0,2,0,0,3,7,2,0,1,0,0,0,1,1,0,0,1,1,1,0,4,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2,1,2,0,3,4,2,8,46,264,420,95,12
Beta_1.2,u_077,26,76,257,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,2,0,0,2,2,2,2,3,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,2,4,1,1,0,0,0,1,2,2,1,1,2,2,1,3,51,271,393,108,11
Beta_1.2,u_078,14,84,276,38,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,2,1,3,2,2,2,2,0,3,1,0,1,1,0,0,2,1,0,0,2,0,2,3,2,2,3,4,2,2,8,53,278,407,91,3
Beta_1.2,u_079,15,65,276,46,0,1,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,3,0,0,1,3,1,2,1,1,0,1,4,0,0,0,1,0,1,0,0,0,1,0,1,3,2,1,3,0,3,0,3,2,3,2,4,1,2,3,0,2,1,1,1,1,1,5,37,273,406,77,7
Beta_1.2,u_080,21,56,285,42,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,1,0,0,1,2,1,1,2,0,0,2,4,3,0,1,0,3,3,1,0,1,0,3,0,3,1,3,0,0,1,1,2,3,2,6,8,51,229,385,114,6
Beta_1.2,u_081,23,75,251,39,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,0,1,5,2,3,0,3,0,1,1,0,0,0,0,0,0,1,2,0,0,2,0,2,0,0,3,1,3,0,0,1,0,0,4,6,0,2,0,3,3,0,0,0,1,3,9,45,207,419,120,10
Beta_1.2,u_082,25,69,261,53,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,1,4,1,1,0,1,0,1,5,0,2,0,3,0,1,2,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,3,2,3,1,1,0,2,8,9,39,188,454,143,7
Beta_1.2,u_083,20,61,261,59,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,4,0,0,0,2,1,0,0,0,0,1,1,0,1,1,0,2,4,1,1,0,1,4,2,0,1,2,1,0,0,2,0,0,1,1,0,2,1,2,0,1,3,9,30,207,514,98,8
Beta_1.2,u_084,15,61,257,59,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,5,1,0,1,0,1,0,0,1,0,0,0,0,0,1,3,1,0,0,0,1,1,2,0,0,1,2,0,0,5,1,1,1,1,4,1,3,3,2,1,2,0,3,41,226,505,103,11
Beta_1.2,u_085,24,51,245,59,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2,2,2,1,2,0,1,0,1,0,2,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,2,2,4,1,2,0,0,1,1,4,2,1,1,3,4,5,2,14,41,236,489,91,3
Beta_1.2,u_086,22,67,210,52,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,0,1,0,0,0,0,0,2,0,1,1,0,0,0,1,0,1,3,0,0,1,1,1,1,2,2,0,0,0,3,3,3,0,2,1,4,5,1,0,16,29,260,450,77,12
Beta_1.2,u_087,22,69,214,49,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,3,5,0,1,1,3,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,2,0,1,1,0,0,0,1,2,0,4,3,0,2,1,1,1,3,1,1,7,30,280,402,105,10
Beta_1.2,u_088,20,89,222,35,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,4,9,0,0,0,1,0,0,1,1,0,0,2,1,1,3,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,3,1,1,1,4,2,10,31,289,417,86,13
Beta_1.2,u_089,27,73,267,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,2,0,1,2,3,3,2,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,5,1,0,1,0,1,0,2,0,2,1,2,1,0,4,0,5,44,289,385,102,10
Beta_1.2,u_090,19,77,262,42,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,4,2,0,0,0,0,1,0,0,0,0,0,1,0,2,3,1,3,3,2,0,4,0,0,0,0,1,1,0,0,2,1,1,0,1,1,3,4,2,6,1,0,2,7,45,273,388,85,9
Beta_1.2,u_091,15,66,279,39,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,1,3,1,3,1,0,0,4,0,0,0,1,0,0,0,1,1,0,0,2,0,1,2,0,2,2,2,3,4,3,2,1,3,4,1,1,1,0,1,1,1,0,2,3,42,263,425,75,13
Beta_1.2,u_092,21,60,270,44,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,3,0,0,0,0,1,0,1,0,0,2,3,0,1,1,1,1,4,1,2,0,3,1,2,0,1,1,0,2,0,3,1,1,1,1,2,0,3,3,3,3,2,10,44,238,410,95,15
Beta_1.2,u_093,25,72,258,47,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,4,1,4,2,1,1,0,0,1,0,0,0,0,0,1,1,0,2,0,2,1,0,0,2,6,1,1,0,0,0,6,2,0,1,2,3,3,0,1,0,1,1,2,6,41,209,419,121,13
Beta_1.2,u_094,28,59,260,54,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,2,1,1,1,0,0,1,3,1,2,0,5,0,1,4,0,1,0,0,1,0,0,1,1,1,1,0,2,0,0,2,0,0,1,2,0,1,7,1,1,0,0,9,1,6,44,188,431,149,7
Beta_1.2,u_095,22,55,260,58,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,3,2,0,0,2,1,0,0,1,0,2,0,0,0,1,0,4,1,1,1,1,3,3,0,1,2,2,1,0,0,2,0,0,0,1,1,1,1,1,0,3,0,2,7,37,213,515,102,14
Beta_1.2,u_096,20,57,257,59,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,2,5,0,1,0,1,0,0,0,0,0,0,0,1,3,2,1,0,0,1,0,0,2,1,0,0,1,0,3,2,2,1,1,0,5,1,0,4,2,3,1,2,0,4,36,222,502,104,11
Beta_1.2,u_097,21,56,260,61,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,2,2,2,1,0,0,1,0,2,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,2,5,2,3,0,0,1,1,2,0,2,3,1,1,6,4,2,11,42,230,494,96,3
Beta_1.2,u_098,23,66,224,59,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,3,0,0,0,2,1,1,1,0,1,2,2,0,2,3,2,0,2,5,3,2,1,2,12,28,252,452,77,12
Beta_1.2,u_099,23,67,229,53,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,4,4,0,2,3,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,3,1,1,0,0,0,0,2,0,1,3,0,1,2,2,1,3,0,1,3,2,5,34,269,419,101,3
Beta_1.2,u_100,25,83,228,44,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,3,9,0,0,0,0,0,2,0,0,0,2,2,2,3,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,2,2,0,1,0,1,1,3,1,6,7,30,268,444,81,7
Beta_1.2,u_101,29,79,262,31,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,0,0,1,1,2,1,0,5,3,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,3,1,1,0,0,1,0,2,1,1,1,1,2,1,1,1,4,12,37,269,405,97,7
Beta_1.2,u_102,16,84,263,43,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,3,3,0,0,0,1,0,0,0,0,1,0,0,1,5,1,3,2,2,0,3,0,0,0,0,0,0,1,1,0,1,3,0,0,0,3,2,6,3,1,2,0,1,7,35,284,401,100,7
