Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B1_16,B1_17,B1_18,B1_19,B1_20,B1_21,B1_22,B1_23,B1_24,B1_25,B1_26,B1_27,B1_28,B1_29,B1_30,B1_31,B1_32,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15,B2_16,B2_17,B2_18,B2_19,B2_20,B2_21,B2_22,B2_23,B2_24,B2_25,B2_26,B2_27,B2_28,B2_29,B2_30,B2_31,B2_32
Beta_2.00,M550,80,84,58,59,120,137,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,1,1,148,304,119,110,210,85,75,53,66,34,27,16,10,4,3,0,2,26,24,35,31,39,205,0,0,0
Beta_2.00,M551,79,81,54,59,104,124,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,1,1,142,311,119,106,200,101,76,53,58,41,23,23,12,14,19,10,10,9,9,17,16,38,172,0,0,0
Beta_2.00,M552,70,82,52,63,115,135,5,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,8,2,141,290,137,110,183,103,77,64,45,64,38,25,26,12,8,8,8,5,5,7,15,16,154,0,0,0
Beta_2.00,M553,102,54,58,64,122,130,3,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,7,135,293,123,125,179,114,88,67,53,54,23,25,18,18,4,5,5,5,8,9,12,19,113,0,0,0
Beta_2.00,M554,94,39,62,70,121,119,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,165,303,135,104,170,115,79,65,58,46,26,20,24,24,11,6,7,7,9,8,11,12,84,0,0,0
Beta_2.00,M555,98,38,68,68,122,115,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9,7,2,139,302,147,90,142,129,88,67,54,58,31,18,18,20,19,7,6,6,7,7,9,11,52,0,0,0
Beta_2.00,M556,80,43,68,64,123,112,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,16,0,1,1,0,142,310,160,84,109,161,93,71,52,55,52,17,20,11,14,11,6,5,6,6,7,10,41,0,0,0
Beta_2.00,M557,69,47,66,64,113,114,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,150,309,157,87,95,168,93,75,51,49,46,26,18,11,9,17,8,6,5,5,7,10,25,0,0,0
Beta_2.00,M558,74,43,73,65,123,111,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,5,172,324,150,85,73,162,98,76,55,47,37,36,22,12,18,15,7,4,5,5,6,9,21,0,0,0
Beta_2.00,M559,70,42,73,63,127,130,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,7,1,0,173,320,140,82,75,155,101,97,56,38,42,38,22,27,17,12,3,6,4,4,6,8,17,0,0,0
Beta_2.00,M560,64,53,74,62,127,130,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,184,333,144,90,76,129,113,106,57,53,34,51,28,25,16,8,6,5,4,4,5,7,10,0,0,0
Beta_2.00,M561,59,48,66,74,122,133,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,5,179,332,149,89,64,88,149,101,67,48,54,62,25,20,12,8,3,4,3,4,4,8,2,0,0,0
Beta_2.00,M562,57,48,67,88,112,135,4,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,1,2,197,314,164,86,86,83,158,103,70,50,43,53,38,20,12,8,4,4,3,3,7,0,0,0,0,0
Beta_2.00,M563,61,57,71,92,104,119,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,1,4,231,294,172,93,91,68,152,97,88,45,36,50,33,35,16,7,5,5,5,1,0,0,0,0,0,0
Beta_2.00,M564,60,59,68,95,96,117,4,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,9,8,221,306,165,86,100,68,123,110,93,46,36,44,27,30,21,9,4,3,0,0,0,0,0,0,0,0
Beta_2.00,M565,42,62,61,94,95,119,6,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,14,8,5,5,218,313,169,80,96,63,77,158,83,60,41,42,22,16,28,13,3,1,1,0,0,0,0,0,0,0
Beta_2.00,M566,31,59,52,101,97,121,6,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,6,3,5,5,216,294,183,80,95,62,74,159,77,71,43,40,20,13,21,21,4,3,1,0,0,0,0,0,0,0
Beta_2.00,M567,21,65,61,109,99,132,10,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,7,4,3,4,211,258,214,90,98,65,69,142,87,65,54,44,18,14,15,25,5,3,2,0,0,0,0,0,0,0
Beta_2.00,M568,17,65,61,101,94,132,8,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,5,3,3,4,217,242,226,111,88,76,68,78,146,53,60,47,21,17,14,28,7,3,2,0,0,0,0,0,0,0
Beta_2.00,M569,14,70,66,95,93,138,8,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,4,3,3,3,222,229,227,122,89,76,64,59,157,63,53,41,38,17,15,17,14,4,3,0,0,0,0,0,0,0
Beta_2.00,M570,19,55,63,99,91,140,11,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,4,4,1,230,219,234,120,94,77,65,58,123,94,42,43,37,20,15,15,17,5,3,0,0,0,0,0,0,0
Beta_2.00,M571,20,65,68,95,92,146,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,5,3,3,4,229,208,233,116,86,85,75,54,66,128,50,32,33,39,15,14,18,8,4,1,0,0,0,0,0,0
Beta_2.00,M572,22,66,71,99,85,149,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,5,3,2,6,227,208,234,124,82,80,80,53,51,121,59,37,25,20,17,30,14,10,5,2,0,0,0,0,0,0
Beta_2.00,M573,30,65,71,97,83,163,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,3,2,14,239,207,236,114,95,71,77,55,51,72,94,32,33,18,32,49,15,14,6,2,0,0,0,0,0,0
Beta_2.00,M574,40,74,73,92,85,177,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3,2,13,247,205,234,108,96,79,75,59,41,33,100,58,31,22,31,55,15,17,8,4,0,0,0,0,0,0
Beta_2.00,M575,39,69,90,78,87,189,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,6,3,3,2,257,214,235,122,95,76,75,62,29,36,60,87,33,43,57,24,16,14,13,7,0,0,0,0,0,0
Beta_2.00,M576,37,76,96,65,89,189,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,5,3,4,3,255,220,217,127,94,70,76,70,24,28,20,87,106,41,36,19,18,16,16,6,2,0,0,0,0,0
Beta_2.00,M577,33,81,91,61,85,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,8,4,3,3,253,222,210,132,87,82,70,70,49,32,31,55,70,68,34,20,17,17,20,9,3,0,0,0,0,0
Beta_2.00,M578,34,95,90,59,88,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,6,1,4,253,225,197,154,97,90,62,78,36,11,21,11,53,83,55,21,20,15,20,15,5,0,0,0,0,0
Beta_2.00,M579,33,90,94,54,82,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,23,4,4,5,251,233,186,165,91,89,61,80,36,18,14,13,23,48,65,49,18,20,17,21,6,0,0,0,0,0
Beta_2.00,M580,41,81,89,60,82,178,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,24,3,4,241,245,177,157,111,77,58,73,40,23,9,15,6,44,46,42,51,20,19,24,12,0,0,0,0,0
Beta_2.00,M581,40,86,85,61,81,168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,14,27,4,244,250,161,169,114,81,64,69,50,23,9,9,6,9,45,53,34,63,21,25,19,2,0,0,0,0
Beta_2.00,M582,43,77,85,62,83,165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,17,14,252,246,148,192,111,79,65,65,51,25,16,2,14,2,15,37,71,65,23,24,29,4,0,0,0,0
Beta_2.00,M583,54,77,91,59,90,155,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,18,14,237,265,146,204,103,85,69,67,45,34,18,10,7,8,7,62,39,58,39,24,36,7,0,0,0,0
Beta_2.00,M584,48,72,93,60,101,144,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,8,18,229,277,137,203,116,83,86,61,39,29,25,10,19,24,9,13,44,44,55,26,41,14,0,0,0,0
Beta_2.00,M585,61,86,69,65,106,145,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,9,221,310,125,197,101,99,84,78,63,51,17,29,14,6,17,5,12,41,55,41,37,31,0,0,0,0
Beta_2.00,M586,52,100,63,62,112,135,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,219,300,107,195,118,108,98,66,53,67,30,21,25,7,7,9,2,9,36,63,42,47,0,0,0,0
Beta_2.00,M587,66,91,62,66,121,137,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,231,307,123,181,111,99,99,56,43,43,46,17,16,32,22,13,2,2,11,31,77,67,0,0,0,0
Beta_2.00,M588,64,84,65,64,125,136,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,5,252,302,111,168,122,99,83,48,27,33,49,23,13,11,22,15,27,16,2,9,67,93,0,0,0,0
Beta_2.00,M589,65,73,69,64,130,126,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,10,4,4,2,272,282,109,149,113,109,89,49,30,28,33,12,7,19,11,14,13,23,18,26,8,141,2,0,0,0
Beta_2.00,M590,80,66,64,58,128,131,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,4,1,0,2,280,286,110,124,137,91,94,66,27,22,28,18,9,7,2,3,21,15,20,18,24,128,22,0,0,0
Beta_2.00,M591,76,62,63,66,127,132,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,1,278,295,108,88,177,83,96,60,51,29,20,28,12,9,2,3,2,1,20,19,20,31,161,0,0,0
Beta_2.00,M592,78,56,65,63,124,129,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,274,294,110,76,171,89,93,58,51,30,47,31,14,5,2,4,2,2,2,8,18,31,155,0,0,0
Beta_2.00,M593,75,56,78,65,122,136,5,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,289,290,114,78,173,95,82,67,51,40,35,35,19,4,3,5,2,2,3,4,10,10,142,0,0,0
Beta_2.00,M594,77,50,74,68,121,140,5,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,282,287,119,84,170,97,79,83,40,39,25,38,17,12,5,5,2,3,4,6,8,14,101,0,0,0
Beta_2.00,M595,81,33,67,72,127,155,1,0,0,0,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,274,295,116,78,172,101,64,79,49,41,26,29,13,23,18,5,3,5,5,7,9,11,67,0,0,0
Beta_2.00,M596,95,30,65,71,127,159,7,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,261,305,115,88,151,110,67,75,49,50,28,29,6,10,26,8,4,5,6,7,7,11,47,0,0,0
Beta_2.00,M597,80,29,69,70,121,157,9,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,4,250,309,125,88,100,170,75,70,53,56,33,31,8,6,18,15,4,5,5,6,7,9,33,0,0,0
Beta_2.00,M598,60,32,66,69,122,159,9,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,5,254,300,157,87,88,185,82,68,62,45,47,28,11,5,10,17,4,4,5,5,6,9,26,0,0,0
Beta_2.00,M599,70,28,74,67,120,158,10,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,6,256,290,138,99,85,201,89,70,59,49,50,33,10,7,6,15,4,4,4,5,6,8,18,0,0,0
Beta_2.00,M600,63,28,72,66,122,156,13,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,5,8,250,287,138,87,90,181,99,79,53,46,44,47,9,5,6,13,4,3,4,5,5,8,12,0,0,0
Beta_2.05,M300,85,158,45,4,5,6,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,15,16,40,38,54,96,142,105,111,60,42,20,31,28,30,35,22,19,23,21,19,5,8,33,0,0
Beta_2.05,M301,82,161,46,4,1,6,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,3,12,14,36,34,50,89,138,109,119,66,38,31,24,24,31,37,20,12,12,23,20,8,9,31,0,0
Beta_2.05,M302,74,143,52,6,4,4,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,10,17,35,45,52,88,137,110,114,66,41,38,23,18,30,16,31,14,12,13,16,16,10,30,0,0
Beta_2.05,M303,72,151,51,4,2,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,38,47,55,89,142,106,119,66,36,36,29,16,22,22,19,25,14,13,16,8,10,31,0,0
Beta_2.05,M304,72,157,58,6,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,13,16,37,52,51,87,137,107,105,75,39,29,37,18,22,17,13,28,14,14,18,8,0,26,0,0
Beta_2.05,M305,77,146,57,6,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,5,5,1,0,13,13,34,55,56,89,139,104,107,71,50,32,24,27,24,19,14,15,19,14,18,9,0,9,0,0
Beta_2.05,M306,75,150,65,9,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,1,1,1,1,10,16,32,64,63,87,144,106,97,76,54,35,22,35,26,20,13,14,15,15,19,15,0,1,0,0
Beta_2.05,M307,72,150,63,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,3,11,15,27,61,63,88,145,105,80,81,53,35,22,27,42,21,12,14,14,16,19,15,1,1,0,0
Beta_2.05,M308,69,144,74,10,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,2,10,13,31,61,63,91,148,102,75,86,46,43,21,25,41,29,10,15,16,15,19,18,2,0,0,0
Beta_2.05,M309,83,138,81,9,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,3,15,13,31,56,64,87,154,101,75,81,61,43,34,30,25,30,14,13,15,16,20,22,2,0,0,0
Beta_2.05,M310,92,144,82,8,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,3,3,1,13,10,30,55,59,85,153,103,61,99,63,47,30,28,24,29,16,13,15,16,19,25,5,0,0,0
Beta_2.05,M311,99,136,80,8,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,0,2,2,18,13,31,48,75,91,163,112,59,87,69,43,37,26,22,30,15,14,15,15,21,28,4,0,0,0
Beta_2.05,M312,88,140,84,5,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,2,2,0,3,14,16,35,51,76,87,164,105,61,95,71,42,43,33,20,28,19,12,14,15,21,31,8,0,0,0
Beta_2.05,M313,92,135,85,5,6,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,2,4,3,20,14,33,52,75,89,163,111,67,83,57,41,41,29,23,28,19,14,14,16,20,33,11,0,0,0
Beta_2.05,M314,92,130,87,5,6,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,3,4,3,12,12,35,45,74,87,169,113,60,74,48,48,39,32,29,27,24,13,14,16,19,34,14,0,0,0
Beta_2.05,M315,84,129,91,8,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,5,2,3,4,17,18,35,35,74,86,169,128,54,69,44,39,35,33,26,27,26,13,15,14,20,33,21,0,0,0
Beta_2.05,M316,73,134,94,7,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,5,3,1,4,14,14,35,36,70,91,170,133,46,72,42,40,22,30,38,31,30,16,13,15,20,32,29,0,0,0
Beta_2.05,M317,80,130,90,12,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,9,3,3,2,4,13,15,37,37,70,90,175,135,41,64,42,41,23,20,33,43,36,21,15,16,16,33,37,0,0,0
Beta_2.05,M318,82,124,87,7,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,3,3,7,3,17,14,38,37,68,101,184,130,47,56,42,37,21,26,28,42,39,20,14,16,17,32,44,0,0,0
Beta_2.05,M319,64,135,98,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,9,3,2,6,3,16,10,37,39,65,116,185,123,47,55,45,35,25,25,41,27,40,16,15,15,19,29,53,0,0,0
Beta_2.05,M320,55,131,102,9,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,15,4,2,4,3,19,15,34,38,66,121,186,112,47,55,45,45,27,22,33,20,25,25,15,16,19,25,63,0,0,0
Beta_2.05,M321,58,131,102,7,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,36,4,2,3,4,17,14,34,38,52,127,202,103,57,60,44,33,25,17,29,20,25,26,15,16,19,26,73,0,0,0
Beta_2.05,M322,52,116,101,8,4,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,19,2,3,2,17,24,35,45,79,127,209,101,56,53,48,28,26,15,27,20,21,27,16,15,18,26,82,0,0,0
Beta_2.05,M323,51,129,94,8,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,25,16,2,11,18,18,38,42,83,110,207,99,56,45,54,34,25,15,24,18,22,24,12,19,15,25,94,0,0,0
Beta_2.05,M324,43,125,104,8,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,17,16,16,18,33,28,39,45,84,97,213,103,49,48,53,33,25,14,21,15,20,25,16,17,16,23,104,0,0,0
Beta_2.05,M325,42,134,108,9,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,15,13,13,26,40,48,59,82,98,220,103,54,47,53,34,36,11,18,14,16,22,22,16,19,20,114,0,0,0
Beta_2.05,M326,45,123,108,12,3,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,2,2,12,10,23,43,43,54,94,102,223,108,54,42,50,43,30,16,13,10,15,19,18,16,19,19,120,2,0,0
Beta_2.05,M327,43,125,100,15,2,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,10,2,1,8,16,36,45,48,95,115,213,114,64,56,54,41,32,22,11,9,13,15,15,15,18,18,64,67,0,0
Beta_2.05,M328,27,127,104,13,4,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,9,9,1,1,13,44,41,50,95,110,200,116,64,55,58,51,46,24,9,8,8,13,13,11,13,17,38,114,0,0
Beta_2.05,M329,33,146,106,10,5,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,1,9,9,3,9,36,33,48,96,102,194,114,71,58,46,45,49,30,20,21,7,10,9,9,12,16,22,135,0,0
Beta_2.05,M330,27,139,110,11,3,4,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,1,1,7,7,17,36,34,43,85,112,182,116,75,64,39,54,40,34,22,17,15,19,18,2,5,7,12,147,0,0
Beta_2.05,M331,31,138,113,13,4,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,1,1,0,6,13,44,28,50,94,100,180,97,75,66,47,46,46,36,25,16,16,14,15,13,18,0,0,150,0,0
Beta_2.05,M332,31,151,113,15,9,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,10,1,1,1,9,43,37,58,94,114,182,94,57,78,51,33,49,36,33,15,12,15,13,11,13,16,15,145,0,0
Beta_2.05,M333,39,139,118,14,4,5,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,1,0,9,38,31,66,93,117,183,89,56,68,59,38,42,38,34,22,12,15,12,9,9,12,20,112,0,0
Beta_2.05,M334,34,135,122,11,8,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,8,7,3,8,42,41,61,91,114,177,99,56,51,56,44,32,42,25,28,15,13,13,9,7,9,16,161,0,0
Beta_2.05,M335,38,133,127,16,13,4,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,7,6,13,45,43,50,90,113,167,104,48,64,46,61,33,36,27,27,15,12,12,8,8,39,52,85,0,0
Beta_2.05,M336,36,111,145,16,7,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,15,49,37,49,91,123,155,101,44,69,35,59,41,38,29,23,17,15,12,34,35,26,31,69,0,0
Beta_2.05,M337,45,118,139,14,11,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,51,45,59,94,127,177,101,41,76,32,33,60,35,19,30,42,38,27,19,17,18,26,54,0,0
Beta_2.05,M338,43,110,149,20,10,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,11,45,42,61,90,128,179,100,40,78,39,31,69,58,35,29,36,23,19,16,15,15,24,46,0,0
Beta_2.05,M339,54,122,149,16,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,41,46,52,85,138,174,115,65,79,59,37,43,49,29,25,21,32,20,14,13,14,20,39,0,0
Beta_2.05,M340,58,120,158,21,9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,44,59,68,85,140,179,108,49,62,73,38,33,38,39,26,19,25,20,15,10,13,16,32,0,0
Beta_2.05,M341,63,119,148,25,7,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,4,18,50,35,65,91,135,176,103,47,44,82,31,41,33,35,33,21,19,25,15,17,7,8,32,0,0
Beta_2.05,M342,67,105,153,20,11,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,9,2,9,43,35,62,90,141,179,113,45,56,81,37,33,33,28,27,28,22,21,13,7,6,9,31,0,0
Beta_2.05,M343,69,98,157,32,7,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,14,43,39,61,85,148,181,112,50,39,80,48,33,33,27,21,13,18,23,15,8,6,8,31,0,0
Beta_2.05,M344,64,93,155,25,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,3,13,41,50,55,90,141,172,107,50,37,83,58,30,26,26,15,13,11,18,12,12,9,8,31,0,0
Beta_2.05,M345,59,81,166,26,10,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,5,2,5,3,10,40,47,45,94,144,174,108,58,37,50,56,33,23,29,17,14,12,11,16,6,3,15,29,0,0
Beta_2.05,M346,69,72,168,28,9,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,2,4,2,14,41,45,48,94,140,184,110,57,47,46,29,47,26,29,18,14,12,13,11,11,1,0,30,0,0
